RT_awareness,RT_confidence,RT_correct,awareness,confidence,correct,model,score,sub,window
-0.19601764590738757,0.03419294405754674,0.04091467520959838,0.5276631046515375,-0.20793801353909327,-0.13063558316106635,LogisticRegression,0.5456621773288439,RP,0
0.17337594610842136,0.16697165704816475,0.16935754600109335,0.1683500315472169,0.16099998044421643,0.16094483885088726,RandomForestClassifier,0.5399270482603815,RP,0
-0.04936807599659839,-0.16802395699914785,-0.1923258024010432,1.561571574762081,1.6840989284642833,0.40256281478029426,LogisticRegression,0.7959790209790211,RP,1
0.15974736099953957,0.16154634695897296,0.16191048997610555,0.1676051575747739,0.1892667395248721,0.15992390496573597,RandomForestClassifier,0.8006351981351982,RP,1
-0.1180361676092155,-0.06001953768435092,0.205154280147645,0.7084306532806637,0.6915530514550351,0.014273993004639472,LogisticRegression,0.6216018099547511,RP,2
0.16419783754277284,0.16233125842250523,0.17457363438267787,0.17285966707008268,0.1661795532578,0.15985804932416142,RandomForestClassifier,0.6052292609351432,RP,2
-0.10140710588346381,-0.0656245003625615,0.13265474343304715,0.557899995819828,0.2575512075239423,-0.09936876683515351,LogisticRegression,0.5544100765306121,RP,3
0.16820317632452508,0.16615789140913984,0.1740358966593009,0.1686980261419305,0.16153267459294424,0.16137233487215957,RandomForestClassifier,0.543360969387755,RP,3
-0.012723757355840849,-0.004310680736257384,0.10872933076640394,0.41715239472626864,-0.13393257400345457,-0.14393318901996793,LogisticRegression,0.5349603174603175,RP,4
0.16719827088428774,0.16602064592603025,0.1722494859736155,0.1656765330256157,0.16444047659356226,0.16441458759688857,RandomForestClassifier,0.5529546957671958,RP,4
