RT_awareness,RT_confidence,RT_correct,model,score,sub,window
-0.13289882743238934,-0.18116763814882833,0.19509117600637232,LogisticRegression,0.581015625,HB,0
0.3371541530143144,0.32842630352948626,0.3344195434561993,RandomForestClassifier,0.6081421875,HB,0
-0.04910272073119166,-0.23370174738087865,-0.08449330251061221,LogisticRegression,0.621249594287569,HB,1
0.33104991759552954,0.33876836092511586,0.33018172147935443,RandomForestClassifier,0.6158536189548847,HB,1
-0.030640941870054717,-0.11034161203470338,-0.3206370180436276,LogisticRegression,0.6208658008658009,HB,2
0.3319382365244546,0.33556302927006465,0.33249873420548065,RandomForestClassifier,0.616989676989677,HB,2
-0.04953965582646784,-0.06757871178995493,-0.21674359670934729,LogisticRegression,0.5932105263157895,HB,3
0.33547848556745874,0.33488512810516524,0.3296363863273761,RandomForestClassifier,0.5995438596491227,HB,3
-0.00040834191283741937,-0.20628065994922484,0.0027939740641249374,LogisticRegression,0.5734650997150996,HB,4
0.3316389639078883,0.33532559950721774,0.33303543658489404,RandomForestClassifier,0.5924198717948718,HB,4
