awareness,confidence,correct,model,score,sub,window
0.30724816224439816,1.071286847332371,0.2749827426357873,LogisticRegression,0.6673769796380091,KK,0
0.3234668454819383,0.3504303817767857,0.32610277274127614,RandomForestClassifier,0.6687712104072397,KK,0
0.5814473890302125,0.8175175874007244,0.22261680629954028,LogisticRegression,0.6601580333625988,KK,1
0.33201263269161607,0.34226119957901696,0.3257261677293672,RandomForestClassifier,0.6591454492244659,KK,1
0.7011107627096044,0.5657912952247542,0.07789125598859445,LogisticRegression,0.6200590909090908,KK,2
0.34469525839419957,0.33109343264011104,0.32421130896568934,RandomForestClassifier,0.6266742424242424,KK,2
0.5046953895972284,0.555904802702351,0.16994746172387704,LogisticRegression,0.6193317307692309,KK,3
0.3381622304634631,0.33464581056141623,0.32719195897512093,RandomForestClassifier,0.621286858974359,KK,3
0.42807319940749655,0.44698945426913,-0.1101728212594652,LogisticRegression,0.5882646276595744,KK,4
0.3389250582175465,0.33517778100844736,0.3258971607740061,RandomForestClassifier,0.5913331117021277,KK,4
