RT_awareness,RT_confidence,RT_correct,model,score,sub,window
-0.1824891008531048,0.01776712252422007,-0.02076784049898532,LogisticRegression,0.5419670758928572,YS,0
0.003552191484913945,-0.005108006410703084,-0.005668246115253279,RandomForestClassifier,0.5416141183035714,YS,0
-0.00669630434464627,-0.05086098026840245,0.06616964176218873,LogisticRegression,0.47941414141414135,YS,1
0.0007792704237658394,0.00020332750837337709,-0.00017238240862094633,RandomForestClassifier,0.49422799422799424,YS,1
0.05098655829546874,-0.15058425499708922,0.06628549722134798,LogisticRegression,0.5478166069295102,YS,2
-7.722154595252606e-05,-0.00032942787583688346,-0.00043403834449178333,RandomForestClassifier,0.5399641577060932,YS,2
0.242510782687814,0.13243083801987182,-0.1279054600030827,LogisticRegression,0.5723928121059267,YS,3
-0.00019897253507211943,-0.00015135348745307252,-0.0004163208852005523,RandomForestClassifier,0.5564895964691047,YS,3
-0.09722061507530784,0.09370110333053142,0.06663218563475888,LogisticRegression,0.5234126466753586,YS,4
-0.0007203389830508533,-0.0013488011575031027,0.00047106242248862786,RandomForestClassifier,0.5320648631029987,YS,4
-0.10306705707589014,-0.030150540013457596,0.02969211328974683,LogisticRegression,0.4872310344827585,YS,5
0.0020587602238484716,-0.002490744726646575,-0.003307791648730093,RandomForestClassifier,0.4776741379310345,YS,5
0.0026489797846095437,-0.1715330828218834,-0.06289578221031575,LogisticRegression,0.5267167919799498,YS,6
-0.0027763229185479438,0.0028413400758533565,-0.0008131659743543384,RandomForestClassifier,0.5395810955961332,YS,6
0.0007866772919171,-0.0673129325004479,-0.07476354589622947,LogisticRegression,0.5009970238095238,YS,7
-0.008067234848484855,-6.439393939393412e-05,-0.006641098484848482,RandomForestClassifier,0.49976190476190474,YS,7
-0.1439003647642961,0.05978727934003798,-0.01972827014815927,LogisticRegression,0.5032387706855792,YS,8
-0.0002489354327589599,0.000705213903743318,-0.0006944444444444398,RandomForestClassifier,0.5092612293144209,YS,8
0.04091532623628504,0.08535999473967007,0.010016501962739793,LogisticRegression,0.48020918785890077,YS,9
-7.494145199063218e-05,-7.142857142857118e-05,-0.00028220140515222426,RandomForestClassifier,0.5004347826086957,YS,9
0.05769290114672456,0.1595900852524422,-0.020400342971842445,LogisticRegression,0.5197821350762528,YS,10
-0.0007285733751192247,-0.0002092928191851745,-0.0004984330290230271,RandomForestClassifier,0.5152766884531591,YS,10
