RT_awareness,RT_confidence,RT_correct,awareness,confidence,correct,model,score,sub,window
-0.5706965193003054,-0.6340398750368209,-0.18072526006619707,0.20852469443787144,0.912881227840743,-0.33487138041637105,LogisticRegression,0.6878177150192555,SD,0
0.16832312015446202,0.16901653549408618,0.16796195116545604,0.1639949793630818,0.16680999989919837,0.1638934139237158,RandomForestClassifier,0.7203401797175867,SD,0
-0.955508471360391,-0.37258647924679733,-0.42249192992306595,0.1877422227655734,0.8750758099315523,-0.3185235782720463,LogisticRegression,0.725453947368421,SD,1
0.16853063550267003,0.16799978881563807,0.1692218707888937,0.16385846574660334,0.16661341262786855,0.16377582651832637,RandomForestClassifier,0.7250953947368421,SD,1
-0.4955105973773625,-0.359157894054691,-0.5422475980771285,0.39546507974616824,1.1211739751672198,-0.25570943637690596,LogisticRegression,0.7300581594252481,SD,2
0.1663691501568839,0.16812902848558114,0.17017706051967538,0.16352629560440193,0.16855380978404033,0.16324465544941716,RandomForestClassifier,0.7453164556962024,SD,2
-0.3272686527258139,-0.518620190245546,-0.645056404940882,0.36121311721944394,1.431884502213279,-0.061002472906978265,LogisticRegression,0.7362161172161171,SD,3
0.16532008335587714,0.16671096455515294,0.16910693540195643,0.16310600046328627,0.17285584090314937,0.16290017532057774,RandomForestClassifier,0.7528076923076924,SD,3
-0.5084203661082909,-0.8878518598736151,-0.22541866911949937,0.17191487683943865,1.1674133031829153,-0.3620814663074528,LogisticRegression,0.7197518796992481,SD,4
0.16624243110561096,0.17153087135833633,0.16687645575268545,0.16359698791063973,0.16812023053893135,0.1636330233337963,RandomForestClassifier,0.7690281954887217,SD,4
