awareness,confidence,correct,model,score,sub,window
0.5170853867374404,0.5909527401970631,0.18804107634822653,LogisticRegression,0.6032694444444444,EU,0
0.3387036323309222,0.3344342485494337,0.32686211911964397,RandomForestClassifier,0.6060861111111112,EU,0
0.35103934726043967,0.5548156351855662,0.08978443141379575,LogisticRegression,0.565876185004309,EU,1
0.3347862246827971,0.3379375429594559,0.327276232357747,RandomForestClassifier,0.5766374604998563,EU,1
0.2216001066189768,0.13140419607052525,0.21973051266342888,LogisticRegression,0.5372911091287541,EU,2
0.3356781353069275,0.3298429996565412,0.3344788650365312,RandomForestClassifier,0.546021409455843,EU,2
0.07349608374854821,0.12047877055344128,-0.02305740188200873,LogisticRegression,0.4577852664576802,EU,3
0.33392178709754683,0.3336550023917513,0.332423210510702,RandomForestClassifier,0.46588244514106575,EU,3
-0.30046412700553743,-0.2685979945240612,-0.004111845322252911,LogisticRegression,0.533185510071475,EU,4
0.3371279835933447,0.33370470487609455,0.32916731153056084,RandomForestClassifier,0.5381790123456791,EU,4
