RT_awareness,RT_confidence,RT_correct,model,score,sub,window
-0.7119822977242485,-0.0734374202143429,-0.8980429714213958,LogisticRegression,0.6490775215337594,KS,0
0.34399029132720593,0.321421098889528,0.3345886097832661,RandomForestClassifier,0.6959169213670465,KS,0
0.07026223694221463,-0.2654656545743856,0.2124233925386813,LogisticRegression,0.5144971264367817,KS,1
0.3345969689702188,0.3346956123864237,0.33070741864335773,RandomForestClassifier,0.5136350574712644,KS,1
-0.021511261708942974,0.24271998182600035,0.4756478517039204,LogisticRegression,0.5298662306777647,KS,2
0.3293121760990283,0.3295206923854482,0.3411671315155234,RandomForestClassifier,0.5079979191438764,KS,2
0.13023949230416648,0.262305402153141,-0.3575790434954631,LogisticRegression,0.5426238244514107,KS,3
0.33386383337108166,0.32512330142756724,0.3410128652013511,RandomForestClassifier,0.49166300940438873,KS,3
0.10061968413367994,-0.23923561248305183,-0.06844449784359045,LogisticRegression,0.5062443144899285,KS,4
0.33701517613766563,0.3305701909935677,0.3324146328687666,RandomForestClassifier,0.497722547108512,KS,4
