RT_awareness,RT_confidence,RT_correct,awareness,confidence,correct,model,score,sub,window
-0.0880371412814703,0.2340815429034373,0.14666580280711758,0.49104969830505213,-0.004694162362819417,0.11133253364727148,LogisticRegression,0.5604347826086955,SO,0
0.16710228403783853,0.166489372643953,0.16992921075991974,0.16960987587522047,0.1632315734411643,0.1636376832419038,RandomForestClassifier,0.568662972435351,SO,0
-0.07388156058433651,0.3753030693230718,0.07299027237249313,0.4542426441207538,0.009003123210894472,0.008844355625997535,LogisticRegression,0.5507911764705883,SO,1
0.16721508593312215,0.16831823039771973,0.16945615737466913,0.16858184781444818,0.16315905396300953,0.1632696245170314,RandomForestClassifier,0.5776911764705883,SO,1
-0.07989574405791657,0.04977830943236786,0.07983117656056521,0.3265489930116901,-0.16187201505535026,0.015895987765636305,LogisticRegression,0.5171060606060606,SO,2
0.16848262970197728,0.16923863191011657,0.16826350654732702,0.16649031852327742,0.16389576632849676,0.16362914698880499,RandomForestClassifier,0.5561863636363636,SO,2
-0.13046517883715722,0.045403482558935976,0.24090193090894435,0.3184967866670837,0.05361160347279184,0.14354275461443686,LogisticRegression,0.5467442602040815,SO,3
0.1683500571813023,0.17046941071249422,0.16809417371210203,0.165298780029406,0.16372258388080277,0.16406499448389267,RandomForestClassifier,0.5549569515306122,SO,3
-0.16423870208837404,0.37089231511851806,0.0031250983023503546,0.17560374593759664,-0.020915735779119298,0.12467175319119378,LogisticRegression,0.5393981481481481,SO,4
0.1682466582322867,0.17086095808239216,0.16833211660559658,0.1645541516361454,0.16388197295468274,0.16412414248889637,RandomForestClassifier,0.559242724867725,SO,4
