awareness,confidence,correct,model,score,sub,window
1.1743356024345644,0.27794555219528905,-0.05611885276854628,LogisticRegression,0.6382204493650278,MP2,0
0.35840726596431,0.3225466423992514,0.3190460916364385,RandomForestClassifier,0.6454916965157931,MP2,0
2.5538048856427027,1.227819668454318,-0.06624967737449942,LogisticRegression,0.8401846205962061,MP2,1
0.3792832233643923,0.3166158143979428,0.30410096223766475,RandomForestClassifier,0.8419156504065041,MP2,1
1.558912579248938,0.8462430738035378,0.11638662238919804,LogisticRegression,0.7492083333333333,MP2,2
0.360247444947262,0.3250362561321856,0.3147162989205524,RandomForestClassifier,0.7508819444444446,MP2,2
1.3763226123651164,0.38455787831262783,0.08388128072234177,LogisticRegression,0.6999909812409814,MP2,3
0.3613071003566722,0.3215599444010019,0.317132955242326,RandomForestClassifier,0.7041684704184706,MP2,3
1.0016317568349278,0.2592318907147547,0.19207079630325322,LogisticRegression,0.6433148148148149,MP2,4
0.35212083542215256,0.32453354308841365,0.3233456214894337,RandomForestClassifier,0.6450592592592593,MP2,4
