RT_awareness,RT_confidence,RT_correct,model,score,sub,window
-0.08473314559760793,0.06966912794002458,-0.027946876569329288,LogisticRegression,0.4877046209604349,FW,0
0.33594090600718635,0.32989199572180694,0.33416709827100677,RandomForestClassifier,0.537213832678949,FW,0
-0.07618951339290059,0.050805952278509994,-0.018305266619607578,LogisticRegression,0.5117457364341085,FW,1
0.33400530920634147,0.33209113546949076,0.33390355532416793,RandomForestClassifier,0.5566604651162791,FW,1
-0.24476057951948618,0.11578674770551924,0.13468982561121487,LogisticRegression,0.5458268983268983,FW,2
0.34485017906951254,0.3247870940797843,0.33036272685070317,RandomForestClassifier,0.5502992277992278,FW,2
-0.0458658973288967,0.14404740441341782,0.07859083814188886,LogisticRegression,0.5343055555555555,FW,3
0.3302262780958343,0.3341246015383845,0.3356491203657812,RandomForestClassifier,0.5093716124661247,FW,3
-0.014859221875490864,-0.0812852751669298,-0.004984447211800055,LogisticRegression,0.44722887323943666,FW,4
0.3280173633946481,0.3404511517640742,0.33153148484127754,RandomForestClassifier,0.5418450704225353,FW,4
