awareness,confidence,correct,model,score,sub,window
0.10712752372922985,0.3712149105715796,-0.051468040833314965,LogisticRegression,0.5146125,HB,0
0.3315309990571771,0.3401172520511886,0.3283517488916344,RandomForestClassifier,0.528378125,HB,0
0.26987804821386924,0.52586981815634,-0.03702615586242439,LogisticRegression,0.5829552093476146,HB,1
0.33205498732282046,0.341375858822896,0.3265691538542834,RandomForestClassifier,0.5869344368711457,HB,1
0.3090740798400792,0.2711687016516142,0.06839887403830953,LogisticRegression,0.5571478521478521,HB,2
0.33810222748534413,0.33253053905654917,0.32936723345810676,RandomForestClassifier,0.5678138528138528,HB,2
0.008291289726909356,0.3940908993191716,-0.057549598681102127,LogisticRegression,0.5226070175438596,HB,3
0.32911991178904054,0.3420389282170634,0.3288411599938963,RandomForestClassifier,0.5273192982456141,HB,3
0.13878033287429198,0.3223046627965917,0.17160307283671206,LogisticRegression,0.5438995726495727,HB,4
0.3311633893433885,0.33651085720446244,0.33232575345214904,RandomForestClassifier,0.5567236467236466,HB,4
