RT_awareness,RT_confidence,RT_correct,model,score,sub,window
-0.18394246223953487,-0.05673959533935365,-0.2812766354952595,LogisticRegression,0.6229786051681022,AS,0
2.4828113063404823e-05,0.0002965483714146816,0.000193242586290715,RandomForestClassifier,0.6414170602945262,AS,0
-0.06711620192637945,-0.5603832506671284,-0.0780123005313685,LogisticRegression,0.594472852628555,AS,1
-2.8974484344729266e-06,8.040419405660915e-05,5.96693286974137e-05,RandomForestClassifier,0.6046796897443264,AS,1
-0.04521067621431376,-0.0759284129393595,-0.19469025812763793,LogisticRegression,0.570297353553375,AS,2
0.00010948491036986585,0.0019746993419559812,0.0015159594584373342,RandomForestClassifier,0.6091361879274457,AS,2
-0.01482573040997935,-0.6007073523959926,-0.000678160206202154,LogisticRegression,0.5773291536050157,AS,3
-0.0001536796536796542,-5.1948051948053076e-05,-9.848484848484829e-05,RandomForestClassifier,0.6104184952978057,AS,3
-0.0544163261487282,-0.10352246697638957,-0.23353649173513852,LogisticRegression,0.5750422352176738,AS,4
-2.2541067973150254e-05,0.003533801309234633,0.0011464037218493967,RandomForestClassifier,0.5938190383365821,AS,4
0.022207958351931244,-0.14216226481847566,-0.16165894330785607,LogisticRegression,0.5519622641509434,AS,5
0.001922631680493923,0.002193067078268702,0.00397163804746286,RandomForestClassifier,0.5524322469982849,AS,5
-0.06774353742786335,0.14537527701636843,-0.3712056731944906,LogisticRegression,0.587312210751157,AS,6
0.0,2.3584905660377632e-05,4.761904761904745e-05,RandomForestClassifier,0.600434318262727,AS,6
-0.046298608622726896,-0.00010631582869382428,-0.2559738211222395,LogisticRegression,0.5686311505734369,AS,7
0.003141985056685609,0.006253918495297807,0.006190751172602356,RandomForestClassifier,0.5919718830928598,AS,7
-0.0681791546692782,0.0735439971623425,-0.4580509295622592,LogisticRegression,0.6282417582417582,AS,8
0.000562564683849987,0.0016700754028879832,0.0013655068749691985,RandomForestClassifier,0.6418700941915227,AS,8
-0.13255228256837553,-0.0163033900523611,-0.16696888899793863,LogisticRegression,0.5875326797385622,AS,9
0.0,0.0,0.0,RandomForestClassifier,0.6010600490196079,AS,9
0.10403288300157558,-0.8921301921196502,0.07570484404217495,LogisticRegression,0.5554513888888888,AS,10
-0.0007381985892566411,0.002056972327726534,0.0012639717851329457,RandomForestClassifier,0.5464084201388888,AS,10
