RT_awareness,RT_confidence,RT_correct,model,score,sub,window
-0.10684146692389662,0.07864917583280459,-0.008929661070630129,LogisticRegression,0.4789612268518519,SP,0
0.0,0.0,0.0,RandomForestClassifier,0.45382233796296306,SP,0
-0.2549542595974748,-0.12129139011412478,0.2683099701117404,LogisticRegression,0.5886065328139047,SP,1
-5.319148936170359e-05,0.0,-6.20567375886516e-05,RandomForestClassifier,0.5405618819298772,SP,1
-0.0945643650898589,0.14881887358062415,-0.024555118510014365,LogisticRegression,0.5232080745341615,SP,2
-7.220216606498241e-05,-3.610108303249093e-05,-7.220216606498186e-05,RandomForestClassifier,0.5121878881987577,SP,2
-0.1125986538850138,-0.03623840381417883,0.20876109984623664,LogisticRegression,0.5319934640522875,SP,3
0.0,-1.8382352941176405e-05,0.0,RandomForestClassifier,0.5072140522875818,SP,3
-0.10418087076214143,-0.09296937216729617,0.16126705609119818,LogisticRegression,0.5102679782903663,SP,4
0.0,0.0,0.0,RandomForestClassifier,0.48631445047489824,SP,4
0.07818474468494575,-0.06413470827264417,-0.17206038898506537,LogisticRegression,0.5035497835497835,SP,5
0.0,0.0,0.0,RandomForestClassifier,0.5066396103896103,SP,5
-0.02005599017762077,-0.16183792098578123,0.16424369447698484,LogisticRegression,0.5149868667917448,SP,6
-1.9455252918287868e-05,0.0,0.0,RandomForestClassifier,0.4818968105065666,SP,6
-0.29163607251262297,-0.0751883762457336,0.3464385218270036,LogisticRegression,0.5410195312500001,SP,7
-0.001136550078305612,0.0001661819176175211,-0.0002273348745867182,RandomForestClassifier,0.5499921874999999,SP,7
-0.036330259415220424,0.1263430286405633,-0.057981484337043934,LogisticRegression,0.48865177832919765,SP,8
0.0,2.0161290322580628e-05,-3.225806451612856e-05,RandomForestClassifier,0.45047559966914813,SP,8
0.07487543730742173,-0.08136794763604113,0.12184548159667424,LogisticRegression,0.4884957264957265,SP,9
-7.434640522875791e-05,-5.3513071895424646e-05,-6.249999999999978e-05,RandomForestClassifier,0.5322008547008548,SP,9
-0.1151087140964856,0.002664500534726156,0.02135204788708873,LogisticRegression,0.46584058634906095,SP,10
-2.1367521367521293e-05,0.0,-2.1367521367521293e-05,RandomForestClassifier,0.44954420522217126,SP,10
