awareness,confidence,correct,model,score,sub,window
1.4217054819401291,-0.10058922651937255,0.1305300069660951,LogisticRegression,0.6588191955396258,CL,0
0.36627511848351013,0.31589029059358886,0.3178345909229012,RandomForestClassifier,0.6646575069693348,CL,0
1.9619105645328738,1.9261537361836258,0.10140111095063893,LogisticRegression,0.8145150501672243,CL,1
0.34096734510038273,0.3528133936906341,0.30621926120898296,RandomForestClassifier,0.8257274247491639,CL,1
0.7391684979548226,0.9697587502608686,-0.1256984071696268,LogisticRegression,0.6611816239316239,CL,2
0.33303509249657276,0.34878124632781377,0.3181836611756137,RandomForestClassifier,0.6517884615384615,CL,2
0.015882632632250548,0.32503120952369313,-0.0032009149338843557,LogisticRegression,0.48175327715355803,CL,3
0.3305277595291841,0.33981365496994637,0.3296585855008697,RandomForestClassifier,0.49186563670411987,CL,3
0.2826357833180586,-0.20648101856648307,0.13981996548981301,LogisticRegression,0.5122174329501916,CL,4
0.3384845100034036,0.33142659918856937,0.33008889080802695,RandomForestClassifier,0.5060775862068967,CL,4
