corre,model,p(aware),p(correct),p(correct|awareness),p(correct|unawareness),p(incorrect),p(incorrect|awareness),p(incorrect|unawareness),p(unaware),pval,sub,window
0.13346467796240735,LogisticRegression,0.42748091603053434,0.7608142493638677,0.8273809523809524,0.7123893805309734,0.24173027989821882,0.17857142857142858,0.2920353982300885,0.5750636132315522,0.008148012546510498,hgh,1
0.09365826647374506,RandomForestClassifier,0.6946564885496184,0.7608142493638677,0.7875457875457874,0.7024793388429752,0.24173027989821882,0.21611721611721613,0.30578512396694213,0.30788804071246817,0.06395533885535395,hgh,1
0.0802700151339222,LogisticRegression,0.6935064935064935,0.7558441558441559,0.7790262172284643,0.7058823529411764,0.24675324675324675,0.2247191011235955,0.3025210084033614,0.3090909090909091,0.11632870369197912,hgh,2
0.06868396978141202,RandomForestClassifier,0.612987012987013,0.7558441558441559,0.7796610169491526,0.72,0.24675324675324675,0.22457627118644066,0.2866666666666666,0.38961038961038963,0.17923177225238168,hgh,2
-0.021948356859608567,LogisticRegression,0.5039787798408488,0.7612732095490716,0.7526315789473683,0.7712765957446809,0.2413793103448276,0.25263157894736843,0.23404255319148937,0.4986737400530504,0.6713991818197522,hgh,3
-0.04091742929102166,RandomForestClassifier,0.5092838196286472,0.7612732095490716,0.7447916666666666,0.7795698924731184,0.2413793103448276,0.2604166666666667,0.22580645161290325,0.493368700265252,0.4288809634074643,hgh,3
-0.016908152392436367,LogisticRegression,0.5203252032520326,0.7615176151761518,0.7552083333333331,0.7696629213483146,0.24119241192411925,0.25,0.23595505617977527,0.4823848238482385,0.7464875619655535,hgh,4
0.012580863310027592,RandomForestClassifier,0.5691056910569106,0.7615176151761518,0.7666666666666666,0.75625,0.24119241192411925,0.23809523809523808,0.25,0.43360433604336046,0.8099184319486719,hgh,4
