sub,correlation,pvals,feature_name_1,feature_name_2,r
SP,0.09452037156080455,0.02057875400164629,correct,awareness,0.0945203715608045
SP,-0.04027668747811108,0.3246654933349403,correct,confidence,-0.04027668747811108
SP,0.017467087397396563,0.6693830632682812,awareness,confidence,0.017467087397396556
