sub,window,fold,success_high_cond_correct_low,success_high_cond_correct_high,success_high_cond_awareness_low,success_high_cond_awareness_high,success_high_cond_confidence_low,success_high_cond_confidence_high,success_high_cond_RT_correct_low,success_high_cond_RT_correct_high,success_high_cond_RT_awareness_low,success_high_cond_RT_awareness_high,success_high_cond_RT_confidence_low,success_high_cond_RT_confidence_high
FW,1,0,0.41203703703703703,0.33070866141732286,0.41333333333333333,0.32653061224489793,0.34276729559748426,0.42105263157894735,0.35751295336787564,0.36,0.37623762376237624,0.34615384615384615,0.33226837060702874,0.44715447154471544
FW,1,1,0.4166666666666667,0.32677165354330706,0.4085106382978723,0.3276595744680851,0.3385579937304075,0.4304635761589404,0.36103896103896105,0.36538461538461536,0.3836065573770492,0.32038834951456313,0.32919254658385094,0.4396551724137931
FW,1,2,0.4142857142857143,0.33076923076923076,0.41333333333333333,0.32653061224489793,0.33650793650793653,0.432258064516129,0.3626943005181347,0.34545454545454546,0.38461538461538464,0.3137254901960784,0.3525641025641026,0.4094488188976378
FW,1,3,0.4029126213592233,0.3409090909090909,0.44,0.3020408163265306,0.34527687296416937,0.4110429447852761,0.35789473684210527,0.375,0.3941368078175896,0.29245283018867924,0.33440514469453375,0.4444444444444444
FW,1,4,0.4095238095238095,0.3346153846153846,0.4127659574468085,0.32340425531914896,0.34579439252336447,0.4161073825503356,0.3681462140992167,0.33962264150943394,0.38311688311688313,0.32407407407407407,0.3269230769230769,0.4645669291338583
FW,1,5,0.41706161137440756,0.3281853281853282,0.40756302521008403,0.3275862068965517,0.34276729559748426,0.42105263157894735,0.360313315926893,0.4,0.3822525597269625,0.33043478260869563,0.35668789808917195,0.39166666666666666
FW,1,6,0.4223300970873786,0.32575757575757575,0.4342105263157895,0.30578512396694213,0.3440514469453376,0.41509433962264153,0.3586387434554974,0.375,0.38311688311688313,0.32075471698113206,0.33650793650793653,0.4251968503937008
FW,1,7,0.43842364532019706,0.3146067415730337,0.43829787234042555,0.2978723404255319,0.3440514469453376,0.41509433962264153,0.35989717223650386,0.37254901960784315,0.3853820598006645,0.3181818181818182,0.3438485804416404,0.4098360655737705
FW,1,8,0.4271356783919598,0.3247232472324723,0.4260089686098655,0.3157894736842105,0.3419354838709677,0.41875,0.3645833333333333,0.34615384615384615,0.39603960396039606,0.3173076923076923,0.33865814696485624,0.4409448818897638
FW,1,9,0.435,0.31851851851851853,0.4188034188034188,0.3177966101694915,0.35443037974683544,0.3961038961038961,0.3543307086614173,0.38181818181818183,0.38235294117647056,0.35294117647058826,0.33440514469453375,0.4375
FW,1,10,0.411214953271028,0.33203125,0.41422594142259417,0.3203463203463203,0.3408360128617363,0.42138364779874216,0.3567708333333333,0.4074074074074074,0.380327868852459,0.3148148148148148,0.34527687296416937,0.4153846153846154
FW,1,11,0.3886255924170616,0.35135135135135137,0.4279475982532751,0.3112033195020747,0.3503184713375796,0.40384615384615385,0.3629242819843342,0.3584905660377358,0.38235294117647056,0.3173076923076923,0.33986928104575165,0.4230769230769231
FW,1,12,0.39906103286384975,0.3424124513618677,0.43478260869565216,0.30416666666666664,0.3440514469453376,0.41509433962264153,0.360313315926893,0.3793103448275862,0.38,0.3425925925925926,0.3375796178343949,0.4426229508196721
FW,1,13,0.4029126213592233,0.3409090909090909,0.43231441048034935,0.3070539419087137,0.33647798742138363,0.4342105263157895,0.36528497409326427,0.30612244897959184,0.39556962025316456,0.30612244897959184,0.3440514469453376,0.42063492063492064
FW,1,14,0.4225352112676056,0.3229571984435798,0.43171806167400884,0.30864197530864196,0.3409090909090909,0.41975308641975306,0.3601036269430052,0.36,0.3836065573770492,0.32,0.3354632587859425,0.4435483870967742
FW,1,15,0.4095238095238095,0.3346153846153846,0.4155844155844156,0.32217573221757323,0.34185303514376997,0.42038216560509556,0.3604060913705584,0.3958333333333333,0.3838383838383838,0.3333333333333333,0.33860759493670883,0.4274193548387097
FW,1,16,0.41743119266055045,0.3253968253968254,0.41409691629955947,0.32510288065843623,0.34069400630914826,0.42483660130718953,0.35958005249343833,0.35185185185185186,0.3901639344262295,0.3333333333333333,0.33974358974358976,0.4365079365079365
FW,1,17,0.4027777777777778,0.33858267716535434,0.4156378600823045,0.31718061674008813,0.343042071197411,0.4161490683229814,0.35092348284960423,0.3888888888888889,0.38961038961038963,0.3269230769230769,0.334384858044164,0.4462809917355372
FW,1,18,0.417910447761194,0.3308550185873606,0.4279661016949153,0.3076923076923077,0.34796238244514105,0.4105960264900662,0.3629242819843342,0.35185185185185186,0.3901639344262295,0.3119266055045872,0.33962264150943394,0.43902439024390244
