sub,window,fold,success_high_cond_correct_low,success_high_cond_correct_high,success_high_cond_awareness_low,success_high_cond_awareness_high,success_high_cond_confidence_low,success_high_cond_confidence_high,success_high_cond_RT_correct_low,success_high_cond_RT_correct_high,success_high_cond_RT_awareness_low,success_high_cond_RT_awareness_high,success_high_cond_RT_confidence_low,success_high_cond_RT_confidence_high
NN,1,0,0.35294117647058826,0.5068807339449541,0.21153846153846154,0.6369426751592356,0.30677290836653387,0.7123287671232876,0.6,0.3949579831932773,0.604982206405694,0.3851851851851852,0.5565610859728507,0.4794520547945205
NN,1,1,0.21875,0.5159817351598174,0.18354430379746836,0.6538461538461539,0.296875,0.7336448598130841,0.5960264900662252,0.39215686274509803,0.6057347670250897,0.38848920863309355,0.5586854460093896,0.47619047619047616
NN,1,2,0.2894736842105263,0.5138888888888888,0.21212121212121213,0.6491803278688525,0.2931726907630522,0.7239819004524887,0.6083916083916084,0.40350877192982454,0.6,0.3958333333333333,0.5467289719626168,0.496551724137931
NN,1,3,0.2702702702702703,0.5150115473441108,0.175,0.6612903225806451,0.31225296442687744,0.7096774193548387,0.6190476190476191,0.3490566037735849,0.6071428571428571,0.37857142857142856,0.5654205607476636,0.46
NN,1,4,0.2702702702702703,0.5150115473441108,0.19480519480519481,0.6424050632911392,0.30739299610894943,0.7230046948356808,0.59375,0.41739130434782606,0.5971223021582733,0.3986013986013986,0.5377358490566038,0.4774193548387097
NN,1,5,0.2903225806451613,0.510250569476082,0.18543046357615894,0.6426332288401254,0.3137254901960784,0.7116279069767442,0.5858585858585859,0.41904761904761906,0.6048951048951049,0.3851851851851852,0.5488372093023256,0.4697986577181208
NN,1,6,0.4,0.5022727272727273,0.18831168831168832,0.6455696202531646,0.304,0.7136363636363636,0.5910652920962199,0.41964285714285715,0.5915492957746479,0.39552238805970147,0.5454545454545454,0.4794520547945205
NN,1,7,0.19444444444444445,0.5207373271889401,0.17307692307692307,0.6560509554140127,0.30039525691699603,0.7235023041474654,0.6041666666666666,0.39823008849557523,0.5929824561403508,0.3953488372093023,0.5566037735849056,0.5066666666666667
NN,1,8,0.2777777777777778,0.5138248847926268,0.18867924528301888,0.6527331189710611,0.31153846153846154,0.7238095238095238,0.6188811188811189,0.3644067796610169,0.6181818181818182,0.3695652173913043,0.5613207547169812,0.4805194805194805
NN,1,9,0.23529411764705882,0.5160550458715596,0.19333333333333333,0.6375,0.316,0.7,0.5919732441471572,0.4,0.5957446808510638,0.39285714285714285,0.5539906103286385,0.5102040816326531
NN,1,10,0.2647058823529412,0.5137614678899083,0.2,0.6412698412698413,0.3147410358565737,0.7031963470319634,0.5944055944055944,0.42342342342342343,0.6007067137809188,0.3969465648854962,0.5355450236966824,0.5099337748344371
NN,1,11,0.25,0.5161290322580645,0.19230769230769232,0.6464968152866242,0.304,0.7136363636363636,0.6068965517241379,0.3944954128440367,0.5993031358885017,0.362962962962963,0.5560747663551402,0.4900662251655629
NN,1,12,0.21875,0.5159817351598174,0.16447368421052633,0.6540880503144654,0.29961089494163423,0.7323943661971831,0.6027874564459931,0.423728813559322,0.6213235294117647,0.375,0.580952380952381,0.45695364238410596
NN,1,13,0.2647058823529412,0.5137614678899083,0.2073170731707317,0.6503267973856209,0.29838709677419356,0.7162162162162162,0.5993150684931506,0.4090909090909091,0.6007067137809188,0.4090909090909091,0.5613207547169812,0.4864864864864865
NN,1,14,0.2647058823529412,0.5137614678899083,0.189873417721519,0.6506410256410257,0.30952380952380953,0.7110091743119266,0.6082474226804123,0.39823008849557523,0.6,0.38235294117647056,0.568075117370892,0.48344370860927155
NN,1,15,0.3142857142857143,0.5103448275862069,0.20382165605095542,0.6421725239616614,0.3151750972762646,0.7136150234741784,0.6027874564459931,0.4107142857142857,0.5905797101449275,0.41379310344827586,0.5377777777777778,0.46808510638297873
NN,1,16,0.2894736842105263,0.5138888888888888,0.1962025316455696,0.6474358974358975,0.3127413127413127,0.7203791469194313,0.6095890410958904,0.37272727272727274,0.6129032258064516,0.38235294117647056,0.54337899543379,0.4966442953020134
NN,1,17,0.3,0.509090909090909,0.1895424836601307,0.6435331230283912,0.3031496062992126,0.7222222222222222,0.6027397260273972,0.38461538461538464,0.6079136690647482,0.40145985401459855,0.5305164319248826,0.4967741935483871
NN,1,18,0.2702702702702703,0.5150115473441108,0.19254658385093168,0.6537216828478964,0.2924901185770751,0.7327188940092166,0.6067796610169491,0.38317757009345793,0.5992779783393501,0.39568345323741005,0.5681818181818182,0.4563758389261745
NN,1,19,0.29411764705882354,0.5114678899082569,0.18666666666666668,0.640625,0.29411764705882354,0.7348837209302326,0.6013513513513513,0.39473684210526316,0.5957446808510638,0.3795620437956204,0.5475113122171946,0.49295774647887325
NN,1,20,0.3142857142857143,0.5103448275862069,0.18867924528301888,0.6527331189710611,0.3147410358565737,0.7031963470319634,0.5985915492957746,0.4065040650406504,0.594306049822064,0.4117647058823529,0.5509259259259259,0.48026315789473684
NN,1,21,0.3142857142857143,0.5103448275862069,0.2,0.6412698412698413,0.3107569721115538,0.7077625570776256,0.5833333333333334,0.4358974358974359,0.5886524822695035,0.41353383458646614,0.5406698564593302,0.4866666666666667
NN,1,22,0.25,0.5161290322580645,0.20754716981132076,0.6430868167202572,0.30952380952380953,0.7110091743119266,0.6041666666666666,0.41379310344827586,0.5909090909090909,0.38848920863309355,0.5523809523809524,0.49333333333333335
NN,1,23,0.2972972972972973,0.5127020785219399,0.1910828025477707,0.6485623003194888,0.3092369477911647,0.7058823529411765,0.593103448275862,0.44642857142857145,0.5871886120996441,0.41605839416058393,0.5296803652968036,0.5170068027210885
NN,1,24,0.25,0.5161290322580645,0.17567567567567569,0.6428571428571429,0.3031496062992126,0.7222222222222222,0.5979381443298969,0.40707964601769914,0.6137184115523465,0.37857142857142856,0.5229357798165137,0.5266666666666666
NN,1,25,0.2777777777777778,0.5138248847926268,0.18064516129032257,0.6507936507936508,0.308300395256917,0.7142857142857143,0.6067796610169491,0.38392857142857145,0.6205673758865248,0.3582089552238806,0.5534883720930233,0.46357615894039733
NN,1,26,0.26666666666666666,0.5113636363636364,0.19205298013245034,0.6394984326018809,0.29880478087649404,0.7214611872146118,0.5973597359735974,0.3942307692307692,0.6082474226804123,0.35766423357664234,0.5619469026548672,0.45925925925925926
NN,1,27,0.23333333333333334,0.5136363636363637,0.18064516129032257,0.6507936507936508,0.2923076923076923,0.7476190476190476,0.6047297297297297,0.38181818181818183,0.6064981949458483,0.391304347826087,0.5405405405405406,0.48299319727891155
NN,1,28,0.16666666666666666,0.5181818181818182,0.16891891891891891,0.6459627329192547,0.28112449799196787,0.7375565610859729,0.597972972972973,0.4036697247706422,0.5979020979020979,0.3851851851851852,0.5381165919282511,0.5172413793103449
NN,1,29,0.2413793103448276,0.5124716553287982,0.19607843137254902,0.6403785488958991,0.2908366533864542,0.730593607305936,0.590443686006826,0.39655172413793105,0.5929824561403508,0.40298507462686567,0.5384615384615384,0.4931506849315068
NN,1,30,0.29411764705882354,0.5114678899082569,0.1870967741935484,0.6476190476190476,0.3147410358565737,0.7031963470319634,0.5856164383561644,0.45045045045045046,0.5985663082437276,0.40145985401459855,0.5391705069124424,0.4899328859060403
NN,1,31,0.32432432432432434,0.5103926096997691,0.20512820512820512,0.6401273885350318,0.3055555555555556,0.7155963302752294,0.5923344947735192,0.43103448275862066,0.6091549295774648,0.3609022556390977,0.5534883720930233,0.4897959183673469
NN,1,32,0.3076923076923077,0.5127610208816705,0.20625,0.6451612903225806,0.32170542635658916,0.7075471698113207,0.602112676056338,0.41739130434782606,0.6014492753623188,0.3732394366197183,0.5467289719626168,0.48299319727891155
NN,1,33,0.23076923076923078,0.5197215777262181,0.2,0.6483870967741936,0.3023255813953488,0.7311320754716981,0.5949820788530465,0.42276422764227645,0.6199261992619927,0.36423841059602646,0.5446009389671361,0.5
NN,1,34,0.3142857142857143,0.5103448275862069,0.20382165605095542,0.6421725239616614,0.29411764705882354,0.7348837209302326,0.5986394557823129,0.38392857142857145,0.6070175438596491,0.35251798561151076,0.5357142857142857,0.5179856115107914
NN,1,35,0.2894736842105263,0.5138888888888888,0.19375,0.6516129032258065,0.3023255813953488,0.7311320754716981,0.6028368794326241,0.4117647058823529,0.6209386281588448,0.3805970149253731,0.5518867924528302,0.474025974025974
NN,1,36,0.3142857142857143,0.5103448275862069,0.18867924528301888,0.6527331189710611,0.30739299610894943,0.7230046948356808,0.6,0.3942307692307692,0.605072463768116,0.38686131386861317,0.5422222222222223,0.4857142857142857
