sub,window,fold,success_high_cond_RT_correct_low,success_high_cond_RT_correct_high,success_high_cond_RT_awareness_low,success_high_cond_RT_awareness_high,success_high_cond_RT_confidence_low,success_high_cond_RT_confidence_high
TJ,1,0,0.5697115384615384,0.36363636363636365,0.566579634464752,0.48936170212765956,0.5454545454545454,0.5
TJ,1,1,0.572463768115942,0.4117647058823529,0.5620052770448549,0.4897959183673469,0.5495495495495496,0.5
TJ,1,2,0.573170731707317,0.4,0.5620052770448549,0.49056603773584906,0.546875,0.4
TJ,1,3,0.5686746987951807,0.45714285714285713,0.5733695652173914,0.4827586206896552,0.5497737556561086,0.42857142857142855
TJ,1,4,0.5652173913043478,0.45454545454545453,0.568,0.45454545454545453,0.5431818181818182,0.5454545454545454
TJ,1,5,0.5748792270531401,0.38235294117647056,0.56951871657754,0.45098039215686275,0.5483146067415731,0.47368421052631576
TJ,1,6,0.5682926829268292,0.45714285714285713,0.5660377358490566,0.47368421052631576,0.54627539503386,0.4444444444444444
TJ,1,7,0.5676328502415459,0.42424242424242425,0.5669291338582677,0.49019607843137253,0.5398633257403189,0.6086956521739131
TJ,1,8,0.573170731707317,0.42105263157894735,0.5614973262032086,0.4727272727272727,0.5466970387243736,0.4782608695652174
TJ,1,9,0.5623471882640587,0.4358974358974359,0.5680628272251309,0.4375,0.5419501133786848,0.5454545454545454
TJ,1,10,0.5693430656934306,0.4594594594594595,0.5588235294117647,0.5,0.5444191343963554,0.5217391304347826
TJ,1,11,0.5614457831325301,0.5,0.5555555555555556,0.5217391304347826,0.5427927927927928,0.55
TJ,1,12,0.5676328502415459,0.45454545454545453,0.5623342175066313,0.4489795918367347,0.5466970387243736,0.52
TJ,1,13,0.5611510791366906,0.45161290322580644,0.5676392572944297,0.45098039215686275,0.5348314606741573,0.7777777777777778
TJ,1,14,0.5631067961165048,0.47058823529411764,0.5676392572944297,0.44,0.5426008968609866,0.5625
TJ,1,15,0.5689655172413793,0.45,0.5710526315789474,0.4791666666666667,0.5444191343963554,0.5217391304347826
TJ,1,16,0.5672371638141809,0.43243243243243246,0.5653333333333334,0.44,0.5472972972972973,0.47368421052631576
TJ,1,17,0.5735294117647058,0.37142857142857144,0.5688311688311688,0.41304347826086957,0.5487528344671202,0.45454545454545453
TJ,1,18,0.5608591885441527,0.4642857142857143,0.5649867374005305,0.47058823529411764,0.5423340961098398,0.5416666666666666
TJ,1,19,0.5662650602409639,0.42424242424242425,0.5618279569892473,0.49122807017543857,0.5419501133786848,0.5714285714285714
TJ,1,20,0.5647921760391198,0.48717948717948717,0.5621621621621622,0.4827586206896552,0.545662100456621,0.5
TJ,1,21,0.5536992840095465,0.53125,0.5546666666666666,0.5098039215686274,0.5409090909090909,0.5909090909090909
TJ,1,22,0.5637254901960784,0.4358974358974359,0.5649867374005305,0.4716981132075472,0.54337899543379,0.5384615384615384
TJ,1,23,0.5625,0.4857142857142857,0.56951871657754,0.4727272727272727,0.5396825396825397,0.6190476190476191
TJ,1,24,0.5641646489104116,0.43243243243243246,0.5657894736842105,0.4375,0.540045766590389,0.5833333333333334
TJ,1,25,0.5649038461538461,0.4375,0.5636856368563685,0.4807692307692308,0.5429864253393665,0.5263157894736842
TJ,1,26,0.5655339805825242,0.45714285714285713,0.5564516129032258,0.5357142857142857,0.5438202247191011,0.5555555555555556
TJ,1,27,0.5682926829268292,0.4411764705882353,0.5675675675675675,0.43636363636363634,0.5396825396825397,0.6190476190476191
TJ,1,28,0.5625,0.42857142857142855,0.5661375661375662,0.48,0.5454545454545454,0.5
TJ,1,29,0.5665859564164649,0.45714285714285713,0.5576407506702413,0.4909090909090909,0.5413870246085011,0.5625
TJ,1,30,0.5686274509803921,0.39473684210526316,0.5591397849462365,0.4915254237288136,0.5438202247191011,0.5294117647058824
TJ,1,31,0.5714285714285714,0.4,0.5564304461942258,0.48,0.5454545454545454,0.47619047619047616
TJ,1,32,0.5683453237410072,0.4117647058823529,0.5683646112600537,0.4642857142857143,0.5454545454545454,0.5217391304347826
TJ,1,33,0.5735294117647058,0.4,0.5634920634920635,0.46,0.5409090909090909,0.5909090909090909
TJ,1,34,0.5682926829268292,0.42857142857142855,0.5706666666666667,0.49019607843137253,0.545045045045045,0.5263157894736842
TJ,1,35,0.5628019323671497,0.48484848484848486,0.56,0.5,0.5454545454545454,0.5
TJ,1,36,0.5631067961165048,0.45714285714285713,0.5763157894736842,0.42,0.5440180586907449,0.5263157894736842
TJ,1,37,0.5742092457420924,0.4,0.5736842105263158,0.42857142857142855,0.5454545454545454,0.4782608695652174
TJ,1,38,0.5655339805825242,0.43243243243243246,0.5663956639566395,0.4642857142857143,0.5427927927927928,0.5789473684210527
TJ,1,39,0.5652173913043478,0.47058823529411764,0.5606469002695418,0.509090909090909,0.5454545454545454,0.5
TJ,1,40,0.5652173913043478,0.45161290322580644,0.5596816976127321,0.5370370370370371,0.5452488687782805,0.5
TJ,1,41,0.5631067961165048,0.4864864864864865,0.56951871657754,0.46296296296296297,0.545045045045045,0.5
TJ,1,42,0.5669099756690997,0.425,0.5631578947368421,0.4528301886792453,0.54421768707483,0.5652173913043478
TJ,1,43,0.569047619047619,0.43333333333333335,0.5634920634920635,0.4807692307692308,0.5480984340044742,0.4375
TJ,1,44,0.5693430656934306,0.4117647058823529,0.5680628272251309,0.46153846153846156,0.5409090909090909,0.5714285714285714
TJ,1,45,0.5686274509803921,0.42105263157894735,0.5732984293193717,0.46,0.5452488687782805,0.5
TJ,1,46,0.5717761557177615,0.4,0.5555555555555556,0.5,0.5477272727272727,0.4782608695652174
