sub,window,fold,attention_high_cond_RT_correct_low,attention_high_cond_RT_correct_high,attention_high_cond_RT_awareness_low,attention_high_cond_RT_awareness_high,attention_high_cond_RT_confidence_low,attention_high_cond_RT_confidence_high
OE,1,0,0.5117924528301887,0.525,0.5222222222222223,0.4842105263157895,0.533678756476684,0.42857142857142855
OE,1,1,0.5116279069767442,0.5428571428571428,0.5367847411444142,0.41379310344827586,0.5352480417754569,0.4027777777777778
OE,1,2,0.5106888361045131,0.5227272727272727,0.5137362637362637,0.5111111111111111,0.535064935064935,0.4142857142857143
OE,1,3,0.514018691588785,0.5,0.520891364902507,0.4948453608247423,0.5280612244897959,0.4307692307692308
OE,1,4,0.513953488372093,0.5,0.5313351498637602,0.4482758620689655,0.5297157622739018,0.42857142857142855
OE,1,5,0.5152941176470588,0.475,0.5300546448087432,0.43478260869565216,0.5307692307692308,0.43478260869565216
OE,1,6,0.5130641330166271,0.5116279069767442,0.5286103542234333,0.4482758620689655,0.538860103626943,0.391304347826087
OE,1,7,0.5118483412322274,0.5116279069767442,0.5263157894736842,0.46236559139784944,0.5324675324675324,0.44285714285714284
OE,1,8,0.5093023255813953,0.5405405405405406,0.5248618784530387,0.46153846153846156,0.5307692307692308,0.4393939393939394
OE,1,9,0.5127610208816705,0.5142857142857142,0.5390835579514824,0.40476190476190477,0.5340314136125655,0.4189189189189189
OE,1,10,0.5046948356807511,0.6,0.5195530726256983,0.49473684210526314,0.5345268542199488,0.40298507462686567
OE,1,11,0.5117924528301887,0.5121951219512195,0.5256064690026954,0.45977011494252873,0.5279187817258884,0.45161290322580644
OE,1,12,0.5129411764705882,0.5,0.532033426183844,0.44680851063829785,0.5362694300518135,0.4225352112676056
OE,1,13,0.5162790697674419,0.4857142857142857,0.523943661971831,0.4791666666666667,0.5345268542199488,0.42028985507246375
OE,1,14,0.5069767441860465,0.5714285714285714,0.5307262569832403,0.4421052631578947,0.53125,0.4166666666666667
OE,1,15,0.5152224824355972,0.5,0.5202156334231806,0.46987951807228917,0.5319693094629157,0.4393939393939394
OE,1,16,0.5128805620608899,0.5365853658536586,0.5340599455040872,0.43529411764705883,0.5433070866141733,0.3974358974358974
OE,1,17,0.5129411764705882,0.5,0.5223463687150838,0.4842105263157895,0.5335051546391752,0.4057971014492754
OE,1,18,0.5093896713615024,0.55,0.5232876712328767,0.45454545454545453,0.5343511450381679,0.40625
OE,1,19,0.5116279069767442,0.5142857142857142,0.5247252747252747,0.46153846153846156,0.5324675324675324,0.410958904109589
OE,1,20,0.513953488372093,0.5142857142857142,0.5305555555555556,0.45652173913043476,0.5307692307692308,0.417910447761194
OE,1,21,0.5105882352941177,0.5384615384615384,0.5236768802228412,0.4782608695652174,0.533678756476684,0.42028985507246375
OE,1,22,0.5140845070422535,0.5,0.5315068493150685,0.45555555555555555,0.5384615384615384,0.38461538461538464
OE,1,23,0.5130023640661938,0.5238095238095238,0.5289256198347108,0.45054945054945056,0.5343511450381679,0.417910447761194
OE,1,24,0.5141509433962265,0.5,0.521978021978022,0.4888888888888889,0.5372750642673522,0.40298507462686567
OE,1,25,0.508235294117647,0.55,0.5297297297297298,0.42045454545454547,0.5265822784810127,0.42857142857142855
OE,1,26,0.5105882352941177,0.55,0.5337078651685393,0.4421052631578947,0.5326370757180157,0.4246575342465753
OE,1,27,0.5104408352668214,0.5277777777777778,0.5236768802228412,0.46808510638297873,0.533678756476684,0.4057971014492754
OE,1,28,0.5116822429906542,0.5,0.5177111716621253,0.4883720930232558,0.5257731958762887,0.4492753623188406
OE,1,29,0.5070093457943925,0.5945945945945946,0.5322128851540616,0.43617021276595747,0.5322997416020672,0.4264705882352941
OE,1,30,0.5128205128205128,0.5135135135135135,0.5292479108635098,0.4421052631578947,0.5335051546391752,0.4225352112676056
OE,1,31,0.5070093457943925,0.5789473684210527,0.5247252747252747,0.47191011235955055,0.5322997416020672,0.4057971014492754
OE,1,32,0.5094339622641509,0.5365853658536586,0.5361111111111111,0.44680851063829785,0.5324675324675324,0.42857142857142855
OE,1,33,0.5150812064965197,0.5,0.5263157894736842,0.4574468085106383,0.5328282828282829,0.4262295081967213
OE,1,34,0.5151515151515151,0.4722222222222222,0.5205479452054794,0.4777777777777778,0.5287958115183246,0.43243243243243246
OE,1,35,0.5162790697674419,0.5135135135135135,0.5361111111111111,0.43478260869565216,0.537467700258398,0.4057971014492754
OE,1,36,0.5117924528301887,0.5476190476190477,0.5223463687150838,0.47368421052631576,0.5304568527918782,0.41935483870967744
OE,1,37,0.5130023640661938,0.5,0.5247252747252747,0.4725274725274725,0.5229591836734694,0.46875
OE,1,38,0.5152941176470588,0.475,0.5206611570247934,0.4888888888888889,0.5298701298701298,0.43661971830985913
OE,1,39,0.514018691588785,0.5,0.5431754874651811,0.4166666666666667,0.5400516795865633,0.38028169014084506
OE,1,40,0.5105386416861827,0.5405405405405406,0.5292479108635098,0.4421052631578947,0.5217391304347826,0.46153846153846156
OE,1,41,0.5081967213114754,0.5675675675675675,0.5274725274725275,0.46236559139784944,0.5362694300518135,0.4057971014492754
OE,1,42,0.5130023640661938,0.5238095238095238,0.5307262569832403,0.44329896907216493,0.5244215938303342,0.4696969696969697
OE,1,43,0.5154394299287411,0.4883720930232558,0.5365168539325843,0.4270833333333333,0.5309278350515464,0.43283582089552236
OE,1,44,0.5152224824355972,0.4864864864864865,0.5264623955431755,0.46808510638297873,0.5309278350515464,0.4225352112676056
OE,1,45,0.5118483412322274,0.5238095238095238,0.5222222222222223,0.46808510638297873,0.5287958115183246,0.4383561643835616
OE,1,46,0.5104408352668214,0.5428571428571428,0.5260273972602739,0.4482758620689655,0.5218508997429306,0.4626865671641791
