sub,window,fold,attention_high_cond_correct_low,attention_high_cond_correct_high,attention_high_cond_awareness_low,attention_high_cond_awareness_high,attention_high_cond_confidence_low,attention_high_cond_confidence_high
JD,1,0,0.4838709677419355,0.49754901960784315,0.5,0.49038461538461536,0.5350877192982456,0.48314606741573035
JD,1,1,0.5,0.49514563106796117,0.5252918287937743,0.460093896713615,0.5338983050847458,0.48295454545454547
JD,1,2,0.4915254237288136,0.49635036496350365,0.515625,0.4719626168224299,0.5327868852459017,0.4827586206896552
JD,1,3,0.5161290322580645,0.49264705882352944,0.5291828793774319,0.45539906103286387,0.5950413223140496,0.46131805157593125
JD,1,4,0.5,0.4950980392156863,0.5285171102661597,0.45410628019323673,0.5583333333333333,0.4742857142857143
JD,1,5,0.4827586206896552,0.4975728155339806,0.49800796812749004,0.4931506849315068,0.5344827586206896,0.4830508474576271
JD,1,6,0.5081967213114754,0.4938875305623472,0.5116279069767442,0.47641509433962265,0.5371900826446281,0.4813753581661891
JD,1,7,0.515625,0.49261083743842365,0.5193798449612403,0.4669811320754717,0.544,0.4782608695652174
JD,1,8,0.484375,0.4975369458128079,0.5037878787878788,0.4854368932038835,0.5284552845528455,0.484149855907781
JD,1,9,0.4696969696969697,0.5,0.5223880597014925,0.4603960396039604,0.5409836065573771,0.47988505747126436
JD,1,10,0.5161290322580645,0.49264705882352944,0.5079365079365079,0.481651376146789,0.5327868852459017,0.4827586206896552
JD,1,11,0.49206349206349204,0.4963144963144963,0.5019305019305019,0.4881516587677725,0.5378151260504201,0.48148148148148145
JD,1,12,0.4915254237288136,0.49635036496350365,0.51171875,0.4766355140186916,0.5537190082644629,0.47564469914040114
JD,1,13,0.5370370370370371,0.49038461538461536,0.5287356321839081,0.45454545454545453,0.5517241379310345,0.4774011299435028
JD,1,14,0.5,0.4950980392156863,0.5097276264591439,0.4788732394366197,0.5528455284552846,0.4755043227665706
JD,1,15,0.55,0.4878048780487805,0.5118110236220472,0.47685185185185186,0.5263157894736842,0.4859550561797753
JD,1,16,0.4807692307692308,0.49760765550239233,0.5158730158730159,0.4724770642201835,0.5363636363636364,0.48333333333333334
JD,1,17,0.5272727272727272,0.491566265060241,0.5179282868525896,0.4703196347031963,0.5636363636363636,0.475
JD,1,18,0.49230769230769234,0.4962962962962963,0.5058365758754864,0.4835680751173709,0.5378151260504201,0.48148148148148145
JD,1,19,0.5079365079365079,0.49385749385749383,0.5202952029520295,0.4623115577889447,0.5327868852459017,0.4827586206896552
JD,1,20,0.515625,0.49261083743842365,0.5212355212355212,0.46445497630331756,0.5625,0.47076023391812866
JD,1,21,0.5303030303030303,0.4900990099009901,0.5205992509363296,0.4630541871921182,0.5403225806451613,0.4797687861271676
JD,1,22,0.5084745762711864,0.49391727493917276,0.5155038759689923,0.4716981132075472,0.5575221238938053,0.47619047619047616
JD,1,23,0.48333333333333334,0.4975609756097561,0.515748031496063,0.4722222222222222,0.5327868852459017,0.4827586206896552
JD,1,24,0.4642857142857143,0.5,0.51171875,0.4766355140186916,0.5423728813559322,0.48011363636363635
JD,1,25,0.5254237288135594,0.49148418491484186,0.51953125,0.4672897196261682,0.5546218487394958,0.4757834757834758
JD,1,26,0.5079365079365079,0.49385749385749383,0.5296296296296297,0.45,0.5619834710743802,0.47277936962750716
JD,1,27,0.5172413793103449,0.49271844660194175,0.5137254901960784,0.4744186046511628,0.5565217391304348,0.476056338028169
JD,1,28,0.4576271186440678,0.5012165450121655,0.5057471264367817,0.48325358851674644,0.525,0.4857142857142857
JD,1,29,0.49122807017543857,0.4963680387409201,0.5172413793103449,0.4688995215311005,0.5128205128205128,0.49008498583569404
JD,1,30,0.5076923076923077,0.49382716049382713,0.5205992509363296,0.4630541871921182,0.553030303030303,0.47337278106508873
JD,1,31,0.515625,0.49261083743842365,0.5215686274509804,0.46511627906976744,0.5470085470085471,0.47875354107648727
JD,1,32,0.5161290322580645,0.49264705882352944,0.5192307692307693,0.4666666666666667,0.5462184873949579,0.47863247863247865
JD,1,33,0.484375,0.4975369458128079,0.5155038759689923,0.4716981132075472,0.5645161290322581,0.47109826589595377
JD,1,34,0.453125,0.5024630541871922,0.5,0.49065420560747663,0.5,0.4942857142857143
JD,1,35,0.46153846153846156,0.5012345679012346,0.5076923076923077,0.48095238095238096,0.5371900826446281,0.4813753581661891
JD,1,36,0.45,0.5024390243902439,0.5134099616858238,0.47368421052631576,0.49572649572649574,0.49575070821529743
JD,1,37,0.46774193548387094,0.5,0.5,0.49065420560747663,0.55,0.47714285714285715
JD,1,38,0.5081967213114754,0.4938875305623472,0.5243445692883895,0.458128078817734,0.5528455284552846,0.4755043227665706
JD,1,39,0.5178571428571429,0.4927536231884058,0.51953125,0.4672897196261682,0.5431034482758621,0.480225988700565
JD,1,40,0.5,0.49514563106796117,0.5019607843137255,0.4883720930232558,0.5317460317460317,0.48255813953488375
JD,1,41,0.48333333333333334,0.4975609756097561,0.5217391304347826,0.46543778801843316,0.5344827586206896,0.4830508474576271
JD,1,42,0.5172413793103449,0.49271844660194175,0.5019607843137255,0.4883720930232558,0.5217391304347826,0.48732394366197185
