sub,window,fold,success_high_cond_RT_correct_low,success_high_cond_RT_correct_high,success_high_cond_RT_awareness_low,success_high_cond_RT_awareness_high,success_high_cond_RT_confidence_low,success_high_cond_RT_confidence_high
TS,1,0,0.5378378378378378,0.5166666666666667,0.5714285714285714,0.45871559633027525,0.5549597855227882,0.45454545454545453
TS,1,1,0.5353260869565217,0.5,0.568561872909699,0.43137254901960786,0.553763440860215,0.4603174603174603
TS,1,2,0.5367847411444142,0.4852941176470588,0.5469798657718121,0.48514851485148514,0.552,0.4375
TS,1,3,0.5403225806451613,0.4626865671641791,0.5639344262295082,0.46601941747572817,0.5510752688172043,0.4264705882352941
TS,1,4,0.5474254742547425,0.42424242424242425,0.5433333333333333,0.5229357798165137,0.5437665782493368,0.5
TS,1,5,0.5386740331491713,0.4714285714285714,0.5427631578947368,0.4948453608247423,0.5498652291105122,0.4626865671641791
TS,1,6,0.5495978552278821,0.45454545454545453,0.5478547854785478,0.5047619047619047,0.5478723404255319,0.4666666666666667
TS,1,7,0.543010752688172,0.46774193548387094,0.5566666666666666,0.48,0.55,0.4576271186440678
TS,1,8,0.5403225806451613,0.4696969696969697,0.5510204081632653,0.4778761061946903,0.5488126649076517,0.5
TS,1,9,0.5409836065573771,0.4696969696969697,0.5491525423728814,0.5,0.546916890080429,0.47692307692307695
TS,1,10,0.5390835579514824,0.49206349206349204,0.5695364238410596,0.43564356435643564,0.5591397849462365,0.41935483870967744
TS,1,11,0.5415549597855228,0.45161290322580644,0.5578231292517006,0.4778761061946903,0.544973544973545,0.47540983606557374
TS,1,12,0.5407608695652174,0.47619047619047616,0.5503355704697986,0.4774774774774775,0.5474254742547425,0.46153846153846156
TS,1,13,0.5384615384615384,0.4927536231884058,0.5518394648829431,0.4803921568627451,0.5437158469945356,0.5076923076923077
TS,1,14,0.5384615384615384,0.45588235294117646,0.5644599303135889,0.46788990825688076,0.5576407506702413,0.4375
TS,1,15,0.55,0.3898305084745763,0.5665529010238908,0.44144144144144143,0.5456919060052219,0.4406779661016949
TS,1,16,0.5454545454545454,0.4838709677419355,0.5601374570446735,0.46846846846846846,0.5497382198952879,0.45614035087719296
TS,1,17,0.5337078651685393,0.5138888888888888,0.5771812080536913,0.41904761904761906,0.5459459459459459,0.5079365079365079
TS,1,18,0.5367847411444142,0.5,0.5670103092783505,0.4732142857142857,0.547683923705722,0.5
TS,1,19,0.5336927223719676,0.5223880597014925,0.5666666666666667,0.45871559633027525,0.5555555555555556,0.4626865671641791
TS,1,20,0.5506849315068493,0.4375,0.5578231292517006,0.45714285714285713,0.5653333333333334,0.3728813559322034
TS,1,21,0.5392953929539296,0.48484848484848486,0.5366666666666666,0.5046728971962616,0.5473684210526316,0.47540983606557374
TS,1,22,0.5403225806451613,0.4603174603174603,0.5631399317406144,0.4864864864864865,0.5546666666666666,0.4153846153846154
TS,1,23,0.5454545454545454,0.4838709677419355,0.5592105263157895,0.47115384615384615,0.5466666666666666,0.5
TS,1,24,0.5267379679144385,0.5254237288135594,0.5496688741721855,0.48514851485148514,0.5522788203753352,0.47761194029850745
TS,1,25,0.5373961218836565,0.4788732394366197,0.5540540540540541,0.5048543689320388,0.5498652291105122,0.46875
TS,1,26,0.5457063711911357,0.4657534246575342,0.5551839464882943,0.4807692307692308,0.5576407506702413,0.453125
TS,1,27,0.547945205479452,0.44776119402985076,0.5596026490066225,0.46,0.5549738219895288,0.4827586206896552
TS,1,28,0.5504087193460491,0.42857142857142855,0.5413793103448276,0.5,0.5606469002695418,0.4375
TS,1,29,0.5397260273972603,0.5142857142857142,0.5574324324324325,0.48148148148148145,0.5564304461942258,0.4067796610169492
TS,1,30,0.5392953929539296,0.48484848484848486,0.5555555555555556,0.4444444444444444,0.5513513513513514,0.4461538461538462
TS,1,31,0.5461956521739131,0.46153846153846156,0.5526315789473685,0.49019607843137253,0.5483870967741935,0.46875
TS,1,32,0.5417789757412399,0.46774193548387094,0.5640138408304498,0.4778761061946903,0.5478723404255319,0.4745762711864407
TS,1,33,0.553133514986376,0.40625,0.5548172757475083,0.47115384615384615,0.5564516129032258,0.4393939393939394
TS,1,34,0.5313351498637602,0.5161290322580645,0.5420875420875421,0.4909090909090909,0.546916890080429,0.47761194029850745
TS,1,35,0.5407608695652174,0.5,0.5695364238410596,0.4519230769230769,0.5549597855227882,0.4426229508196721
TS,1,36,0.5422343324250681,0.45588235294117646,0.5547945205479452,0.49074074074074076,0.5522788203753352,0.4393939393939394
TS,1,37,0.5316804407713499,0.5,0.5525423728813559,0.4716981132075472,0.5432432432432432,0.4852941176470588
TS,1,38,0.5449591280653951,0.45454545454545453,0.5570469798657718,0.4857142857142857,0.5514511873350924,0.4576271186440678
TS,1,39,0.5434782608695652,0.46153846153846156,0.5337837837837838,0.5142857142857142,0.5519125683060109,0.47692307692307695
TS,1,40,0.5486486486486486,0.4461538461538462,0.5514950166112956,0.504950495049505,0.553763440860215,0.47692307692307695
TS,1,41,0.5431754874651811,0.4520547945205479,0.552901023890785,0.49557522123893805,0.553475935828877,0.453125
TS,1,42,0.5315068493150685,0.5074626865671642,0.5578231292517006,0.4528301886792453,0.5516304347826086,0.4264705882352941
TS,1,43,0.5491803278688525,0.4626865671641791,0.5517241379310345,0.5092592592592593,0.553763440860215,0.4393939393939394
TS,1,44,0.5471698113207547,0.4696969696969697,0.5521885521885522,0.49074074074074076,0.5531914893617021,0.423728813559322
TS,1,45,0.546448087431694,0.4393939393939394,0.5709459459459459,0.44660194174757284,0.5585106382978723,0.4126984126984127
TS,1,46,0.543010752688172,0.4925373134328358,0.56,0.4818181818181818,0.5459459459459459,0.5
TS,1,47,0.5386666666666666,0.5,0.5577557755775577,0.46226415094339623,0.5585106382978723,0.43333333333333335
