sub,window,fold,success_high_cond_RT_correct_low,success_high_cond_RT_correct_high,success_high_cond_RT_awareness_low,success_high_cond_RT_awareness_high,success_high_cond_RT_confidence_low,success_high_cond_RT_confidence_high
AC,1,0,0.5419161676646707,0.4731182795698925,0.5248041775456919,0.3698630136986301,0.52046783625731,0.44954128440366975
AC,1,1,0.5525525525525525,0.42857142857142855,0.533678756476684,0.3283582089552239,0.533724340175953,0.42592592592592593
AC,1,2,0.5457227138643068,0.44680851063829785,0.5289473684210526,0.3698630136986301,0.5285714285714286,0.4158415841584158
AC,1,3,0.5608308605341247,0.4105263157894737,0.5386666666666666,0.33783783783783783,0.5422740524781341,0.4090909090909091
AC,1,4,0.5508982035928144,0.44,0.5326370757180157,0.34782608695652173,0.5329512893982808,0.4117647058823529
AC,1,5,0.5519287833827893,0.43157894736842106,0.5427807486631016,0.3625,0.5276967930029155,0.4537037037037037
AC,1,6,0.543026706231454,0.46236559139784944,0.532608695652174,0.38271604938271603,0.5290697674418605,0.41818181818181815
AC,1,7,0.5519287833827893,0.41935483870967744,0.5278514588859416,0.4,0.5285714285714286,0.4158415841584158
AC,1,8,0.5615615615615616,0.41237113402061853,0.5370370370370371,0.3472222222222222,0.5273775216138329,0.4380952380952381
AC,1,9,0.5555555555555556,0.40860215053763443,0.5372750642673522,0.30303030303030304,0.5317919075144508,0.4095238095238095
AC,1,10,0.5522388059701493,0.42574257425742573,0.5364583333333334,0.323943661971831,0.528023598820059,0.4375
AC,1,11,0.5611940298507463,0.40625,0.5370370370370371,0.3466666666666667,0.5270655270655271,0.43564356435643564
AC,1,12,0.5451807228915663,0.45,0.5329815303430079,0.3472222222222222,0.5373134328358209,0.41228070175438597
AC,1,13,0.5619335347432024,0.41836734693877553,0.5380577427821522,0.3333333333333333,0.5321637426900585,0.43636363636363634
AC,1,14,0.5489614243323442,0.4329896907216495,0.5272727272727272,0.37142857142857144,0.5359281437125748,0.42735042735042733
AC,1,15,0.5568513119533528,0.3978494623655914,0.525065963060686,0.4,0.5342857142857143,0.4158415841584158
AC,1,16,0.5502958579881657,0.42105263157894735,0.5219638242894057,0.4117647058823529,0.5261627906976745,0.4528301886792453
AC,1,17,0.5539358600583091,0.4111111111111111,0.5390625,0.30985915492957744,0.527536231884058,0.45454545454545453
AC,1,18,0.5467836257309941,0.43010752688172044,0.525065963060686,0.38666666666666666,0.5142857142857142,0.47572815533980584
AC,1,19,0.5492537313432836,0.4174757281553398,0.5233160621761658,0.4117647058823529,0.5393586005830904,0.39814814814814814
AC,1,20,0.5562130177514792,0.4105263157894737,0.5356200527704486,0.3333333333333333,0.5323529411764706,0.42105263157894735
AC,1,21,0.5619335347432024,0.42574257425742573,0.5343915343915344,0.37333333333333335,0.5292397660818714,0.42592592592592593
AC,1,22,0.5597667638483965,0.4044943820224719,0.5421052631578948,0.3287671232876712,0.5375722543352601,0.39805825242718446
AC,1,23,0.5640243902439024,0.3904761904761905,0.53315649867374,0.3625,0.5384615384615384,0.40350877192982454
AC,1,24,0.5522388059701493,0.425531914893617,0.5291005291005291,0.3783783783783784,0.5232558139534884,0.45794392523364486
AC,1,25,0.5522388059701493,0.4019607843137255,0.5291005291005291,0.36486486486486486,0.5289017341040463,0.411214953271028
AC,1,26,0.5539358600583091,0.42045454545454547,0.5384615384615384,0.30303030303030304,0.5235294117647059,0.45871559633027525
AC,1,27,0.5614035087719298,0.3978494623655914,0.5347043701799485,0.35384615384615387,0.5371428571428571,0.3942307692307692
AC,1,28,0.5462686567164179,0.4387755102040816,0.5207253886010362,0.3939393939393939,0.528023598820059,0.4260869565217391
AC,1,29,0.5571847507331378,0.4222222222222222,0.53125,0.3582089552238806,0.5260115606936416,0.45714285714285713
AC,1,30,0.55,0.4375,0.5300261096605744,0.3472222222222222,0.5346820809248555,0.42452830188679247
AC,1,31,0.5595238095238095,0.4,0.5382585751978892,0.3333333333333333,0.5393586005830904,0.41509433962264153
AC,1,32,0.5526315789473685,0.4,0.5251989389920424,0.4,0.5261627906976745,0.4351851851851852
AC,1,33,0.5575221238938053,0.42857142857142855,0.541025641025641,0.2857142857142857,0.5260115606936416,0.41284403669724773
AC,1,34,0.5502958579881657,0.4270833333333333,0.5392670157068062,0.3188405797101449,0.5321637426900585,0.41818181818181815
AC,1,35,0.5495495495495496,0.4387755102040816,0.5345744680851063,0.35135135135135137,0.5342857142857143,0.41
AC,1,36,0.5409356725146199,0.45161290322580644,0.5362694300518135,0.3088235294117647,0.5233918128654971,0.4375
AC,1,37,0.546242774566474,0.43820224719101125,0.5282051282051282,0.35384615384615387,0.5306122448979592,0.44144144144144143
AC,1,38,0.5552325581395349,0.40860215053763443,0.5347043701799485,0.3181818181818182,0.5350877192982456,0.43636363636363634
AC,1,39,0.5420289855072464,0.4421052631578947,0.5269922879177378,0.36923076923076925,0.5294117647058824,0.44144144144144143
AC,1,40,0.5489614243323442,0.42857142857142855,0.5326370757180157,0.352112676056338,0.5290697674418605,0.4423076923076923
AC,1,41,0.5457227138643068,0.43157894736842106,0.5314136125654451,0.36764705882352944,0.5344827586206896,0.41346153846153844
AC,1,42,0.5535714285714286,0.4148936170212766,0.5251989389920424,0.3972602739726027,0.5321637426900585,0.4166666666666667
AC,1,43,0.5473372781065089,0.4329896907216495,0.5249343832020997,0.38028169014084506,0.5233918128654971,0.44036697247706424
AC,1,44,0.5459940652818991,0.43617021276595747,0.5305039787798409,0.3918918918918919,0.523121387283237,0.4519230769230769
AC,1,45,0.5483870967741935,0.40404040404040403,0.5342105263157895,0.36,0.5321637426900585,0.4017857142857143
AC,1,46,0.5377906976744186,0.46153846153846156,0.522077922077922,0.391304347826087,0.52,0.4423076923076923
AC,1,47,0.5645645645645646,0.3838383838383838,0.533678756476684,0.35714285714285715,0.5400593471810089,0.4017857142857143
AC,1,48,0.5542168674698795,0.4158415841584158,0.5354330708661418,0.3424657534246575,0.5290697674418605,0.42990654205607476
AC,1,49,0.5591715976331361,0.3870967741935484,0.5329815303430079,0.3835616438356164,0.5362318840579711,0.39622641509433965
AC,1,50,0.5443786982248521,0.4444444444444444,0.5289473684210526,0.37142857142857144,0.5306122448979592,0.4166666666666667
AC,1,51,0.5501519756838906,0.4326923076923077,0.5211640211640212,0.39473684210526316,0.5341246290801187,0.4336283185840708
AC,1,52,0.5505952380952381,0.42857142857142855,0.5374331550802139,0.35526315789473684,0.5346820809248555,0.4090909090909091
AC,1,53,0.5523255813953488,0.42045454545454547,0.5235602094240838,0.38571428571428573,0.5285714285714286,0.41904761904761906
AC,1,54,0.5465465465465466,0.4387755102040816,0.5277044854881267,0.375,0.5228571428571429,0.4368932038834951
AC,1,55,0.5545722713864307,0.4065934065934066,0.535064935064935,0.35294117647058826,0.530791788856305,0.42727272727272725
AC,1,56,0.5565217391304348,0.4444444444444444,0.5340314136125655,0.3611111111111111,0.5377906976744186,0.41818181818181815
