sub,window,fold,success_high_cond_RT_correct_low,success_high_cond_RT_correct_high,success_high_cond_RT_awareness_low,success_high_cond_RT_awareness_high,success_high_cond_RT_confidence_low,success_high_cond_RT_confidence_high
RP,1,0,0.49850746268656715,0.453125,0.45962732919254656,0.425531914893617,0.4688427299703264,0.35064935064935066
RP,1,1,0.49851632047477745,0.43548387096774194,0.46273291925465837,0.41304347826086957,0.45930232558139533,0.3380281690140845
RP,1,2,0.5015105740181269,0.4696969696969697,0.4561933534743202,0.43010752688172044,0.4597014925373134,0.379746835443038
RP,1,3,0.4911242603550296,0.47619047619047616,0.45652173913043476,0.43617021276595747,0.4631268436578171,0.37662337662337664
RP,1,4,0.49258160237388726,0.45161290322580644,0.4567901234567901,0.4479166666666667,0.4746268656716418,0.3287671232876712
RP,1,5,0.49271137026239065,0.5,0.46846846846846846,0.4,0.47093023255813954,0.3424657534246575
RP,1,6,0.5029585798816568,0.4461538461538462,0.45535714285714285,0.45121951219512196,0.4852941176470588,0.3194444444444444
RP,1,7,0.5089820359281437,0.4406779661016949,0.45962732919254656,0.422680412371134,0.46938775510204084,0.3466666666666667
RP,1,8,0.49852507374631266,0.453125,0.4646153846153846,0.4175824175824176,0.4597014925373134,0.36363636363636365
RP,1,9,0.4868804664723032,0.4909090909090909,0.4484848484848485,0.4270833333333333,0.4579710144927536,0.4
RP,1,10,0.5116279069767442,0.40384615384615385,0.45288753799392095,0.4421052631578947,0.47633136094674555,0.34210526315789475
RP,1,11,0.5207100591715976,0.40350877192982454,0.46296296296296297,0.41414141414141414,0.46285714285714286,0.352112676056338
RP,1,12,0.49404761904761907,0.484375,0.46319018404907975,0.4105263157894737,0.45345345345345345,0.3924050632911392
RP,1,13,0.5103857566765578,0.45,0.4537037037037037,0.44680851063829785,0.47477744807121663,0.33766233766233766
RP,1,14,0.5044776119402985,0.42857142857142855,0.468944099378882,0.42574257425742573,0.4690265486725664,0.35714285714285715
RP,1,15,0.5029761904761905,0.4827586206896552,0.45871559633027525,0.41237113402061853,0.4732142857142857,0.36486486486486486
RP,1,16,0.49266862170087977,0.46551724137931033,0.4696969696969697,0.3764705882352941,0.47023809523809523,0.3375
RP,1,17,0.5,0.4696969696969697,0.4550898203592814,0.4482758620689655,0.45808383233532934,0.3875
RP,1,18,0.4896755162241888,0.5,0.4523076923076923,0.43010752688172044,0.46130952380952384,0.35064935064935066
RP,1,19,0.49266862170087977,0.4918032786885246,0.4573170731707317,0.46236559139784944,0.46407185628742514,0.37662337662337664
RP,1,20,0.49709302325581395,0.44642857142857145,0.4573170731707317,0.44680851063829785,0.47337278106508873,0.34615384615384615
RP,1,21,0.5015197568389058,0.43283582089552236,0.45482866043613707,0.4479166666666667,0.47337278106508873,0.3466666666666667
RP,1,22,0.4940828402366864,0.4745762711864407,0.46788990825688076,0.4222222222222222,0.4658753709198813,0.3333333333333333
RP,1,23,0.4911242603550296,0.47540983606557374,0.4608150470219436,0.4166666666666667,0.47147147147147145,0.34615384615384615
RP,1,24,0.5090361445783133,0.4262295081967213,0.45121951219512196,0.45555555555555555,0.4778761061946903,0.35802469135802467
RP,1,25,0.49707602339181284,0.43859649122807015,0.44879518072289154,0.47058823529411764,0.46726190476190477,0.3698630136986301
RP,1,26,0.4970414201183432,0.4603174603174603,0.4506172839506173,0.4838709677419355,0.46060606060606063,0.37037037037037035
RP,1,27,0.5060240963855421,0.4626865671641791,0.4608150470219436,0.43564356435643564,0.4759036144578313,0.34615384615384615
RP,1,28,0.5014749262536873,0.4576271186440678,0.4528301886792453,0.44,0.47147147147147145,0.325
RP,1,29,0.49852507374631266,0.47368421052631576,0.4666666666666667,0.42528735632183906,0.46551724137931033,0.3783783783783784
RP,1,30,0.5072886297376094,0.4423076923076923,0.46546546546546547,0.4166666666666667,0.47368421052631576,0.3287671232876712
RP,1,31,0.5210843373493976,0.42857142857142855,0.46200607902735563,0.4175824175824176,0.46706586826347307,0.37037037037037035
RP,1,32,0.49853372434017595,0.4642857142857143,0.44954128440366975,0.48863636363636365,0.4662756598240469,0.3561643835616438
RP,1,33,0.5131195335276968,0.4107142857142857,0.45645645645645644,0.4157303370786517,0.47352941176470587,0.32432432432432434
RP,1,34,0.4868804664723032,0.47619047619047616,0.465625,0.42105263157894735,0.4590643274853801,0.3783783783783784
RP,1,35,0.49700598802395207,0.48333333333333334,0.4588607594936709,0.4479166666666667,0.46017699115044247,0.36486486486486486
RP,1,36,0.4927536231884058,0.48333333333333334,0.4584615384615385,0.41304347826086957,0.46153846153846156,0.38461538461538464
RP,1,37,0.49855907780979825,0.4482758620689655,0.4561933534743202,0.4470588235294118,0.45857988165680474,0.36363636363636365
RP,1,38,0.49415204678362573,0.4444444444444444,0.4658385093167702,0.42391304347826086,0.47181008902077154,0.3291139240506329
RP,1,39,0.48830409356725146,0.4603174603174603,0.46987951807228917,0.4111111111111111,0.47352941176470587,0.3472222222222222
RP,1,40,0.4925373134328358,0.4782608695652174,0.46107784431137727,0.4457831325301205,0.4608433734939759,0.3717948717948718
RP,1,41,0.4956268221574344,0.453125,0.450920245398773,0.46236559139784944,0.46987951807228917,0.35064935064935066
RP,1,42,0.5,0.42857142857142855,0.4539877300613497,0.47126436781609193,0.46355685131195334,0.36231884057971014
RP,1,43,0.5,0.46551724137931033,0.4608433734939759,0.4175824175824176,0.4658753709198813,0.36
RP,1,44,0.5088757396449705,0.43103448275862066,0.46153846153846156,0.43478260869565216,0.4809384164222874,0.3108108108108108
RP,1,45,0.5043988269794721,0.4727272727272727,0.46200607902735563,0.43529411764705883,0.47604790419161674,0.3684210526315789
RP,1,46,0.5074183976261127,0.39344262295081966,0.45987654320987653,0.44565217391304346,0.4657142857142857,0.34782608695652173
RP,1,47,0.4897360703812317,0.46875,0.4629080118694362,0.4318181818181818,0.476878612716763,0.32
RP,1,48,0.4835820895522388,0.5409836065573771,0.46273291925465837,0.43434343434343436,0.45481049562682213,0.38666666666666666
RP,1,49,0.5089285714285714,0.41935483870967744,0.46417445482866043,0.43617021276595747,0.4624277456647399,0.3698630136986301
RP,1,50,0.49851632047477745,0.5084745762711864,0.4503105590062112,0.4489795918367347,0.46567164179104475,0.36486486486486486
RP,1,51,0.5014749262536873,0.4426229508196721,0.47058823529411764,0.4148936170212766,0.46827794561933533,0.3625
RP,1,52,0.5134328358208955,0.41379310344827586,0.4528301886792453,0.4574468085106383,0.4732142857142857,0.3333333333333333
RP,1,53,0.5044510385756676,0.40625,0.45,0.4536082474226804,0.46546546546546547,0.38461538461538464
RP,1,54,0.5,0.4603174603174603,0.45896656534954405,0.4574468085106383,0.46449704142011833,0.3783783783783784
RP,1,55,0.5118343195266272,0.41379310344827586,0.45962732919254656,0.43617021276595747,0.47023809523809523,0.36486486486486486
RP,1,56,0.4984984984984985,0.47619047619047616,0.45565749235474007,0.42857142857142855,0.46865671641791046,0.34615384615384615
RP,1,57,0.5029239766081871,0.45614035087719296,0.46105919003115264,0.43617021276595747,0.4690265486725664,0.3472222222222222
RP,1,58,0.49404761904761907,0.46774193548387094,0.46273291925465837,0.3956043956043956,0.45896656534954405,0.3855421686746988
RP,1,59,0.5029761904761905,0.43333333333333335,0.45871559633027525,0.4431818181818182,0.4690265486725664,0.35135135135135137
RP,1,60,0.5014577259475219,0.43859649122807015,0.4691358024691358,0.42696629213483145,0.4755043227665706,0.34782608695652173
RP,1,61,0.5044776119402985,0.47540983606557374,0.4672897196261682,0.4479166666666667,0.45558739255014324,0.3835616438356164
RP,1,62,0.49850746268656715,0.4838709677419355,0.4658385093167702,0.41414141414141414,0.4744744744744745,0.35802469135802467
RP,1,63,0.4956772334293948,0.4716981132075472,0.4570552147239264,0.4270833333333333,0.47619047619047616,0.32
RP,1,64,0.49411764705882355,0.4745762711864407,0.4447852760736196,0.4731182795698925,0.46686746987951805,0.3717948717948718
RP,1,65,0.49411764705882355,0.4915254237288136,0.46153846153846156,0.425531914893617,0.4732142857142857,0.3157894736842105
RP,1,66,0.49710982658959535,0.45614035087719296,0.45151515151515154,0.4421052631578947,0.4716417910447761,0.3333333333333333
RP,1,67,0.5087719298245614,0.4166666666666667,0.4603658536585366,0.43157894736842106,0.46567164179104475,0.35064935064935066
RP,1,68,0.5075528700906344,0.47540983606557374,0.4551083591331269,0.4479166666666667,0.4606413994169096,0.35135135135135137
RP,1,69,0.49709302325581395,0.4482758620689655,0.45645645645645644,0.4024390243902439,0.46607669616519176,0.37662337662337664
RP,1,70,0.4852941176470588,0.484375,0.46060606060606063,0.43478260869565216,0.46449704142011833,0.35064935064935066
RP,1,71,0.5,0.5,0.4674922600619195,0.4111111111111111,0.46686746987951805,0.34615384615384615
