sub,window,fold,success_high_cond_correct_low,success_high_cond_correct_high,success_high_cond_awareness_low,success_high_cond_awareness_high,success_high_cond_confidence_low,success_high_cond_confidence_high
RP,1,0,0.34831460674157305,0.5,0.3674540682414698,0.7640449438202247,0.19642857142857142,0.6666666666666666
RP,1,1,0.3575418994413408,0.4948453608247423,0.37105263157894736,0.7444444444444445,0.19555555555555557,0.6693877551020408
RP,1,2,0.3532934131736527,0.49174917491749176,0.3704663212435233,0.7738095238095238,0.2171945701357466,0.642570281124498
RP,1,3,0.35294117647058826,0.49333333333333335,0.3671875,0.7790697674418605,0.20982142857142858,0.6544715447154471
RP,1,4,0.3413173652694611,0.49834983498349833,0.36243386243386244,0.7717391304347826,0.20642201834862386,0.6468253968253969
RP,1,5,0.3258426966292135,0.5136986301369864,0.370757180156658,0.7586206896551724,0.1926605504587156,0.6587301587301587
RP,1,6,0.36,0.4915254237288136,0.3736842105263158,0.7333333333333333,0.1963470319634703,0.6573705179282868
RP,1,7,0.3508771929824561,0.49498327759197325,0.3802083333333333,0.7209302325581395,0.21929824561403508,0.6528925619834711
RP,1,8,0.3651685393258427,0.4897260273972603,0.3700787401574803,0.7528089887640449,0.21238938053097345,0.6557377049180327
RP,1,9,0.34502923976608185,0.4983277591973244,0.3684210526315789,0.7555555555555555,0.22272727272727272,0.636
RP,1,10,0.3463687150837989,0.5017182130584192,0.3660477453580902,0.7526881720430108,0.19004524886877827,0.6666666666666666
RP,1,11,0.35795454545454547,0.4931972789115646,0.36363636363636365,0.8,0.19130434782608696,0.6833333333333333
RP,1,12,0.3575418994413408,0.4948453608247423,0.36553524804177545,0.7816091954022989,0.18859649122807018,0.6818181818181818
RP,1,13,0.3488372093023256,0.4966442953020134,0.3700787401574803,0.7528089887640449,0.19823788546255505,0.6707818930041153
RP,1,14,0.37777777777777777,0.4827586206896552,0.3629032258064516,0.7448979591836735,0.1981981981981982,0.6612903225806451
RP,1,15,0.3615819209039548,0.49146757679180886,0.3720316622691293,0.7362637362637363,0.19642857142857142,0.6666666666666666
RP,1,16,0.3668639053254438,0.4850498338870432,0.37270341207349084,0.7415730337078652,0.20704845814977973,0.6625514403292181
RP,1,17,0.35714285714285715,0.4900662251655629,0.3629242819843342,0.7931034482758621,0.21145374449339208,0.6584362139917695
RP,1,18,0.3652694610778443,0.48514851485148514,0.36220472440944884,0.7865168539325843,0.19248826291079812,0.6498054474708171
RP,1,19,0.3388888888888889,0.506896551724138,0.373015873015873,0.7282608695652174,0.20535714285714285,0.6585365853658537
RP,1,20,0.34615384615384615,0.5034722222222222,0.37597911227154046,0.735632183908046,0.2072072072072072,0.6532258064516129
RP,1,21,0.3508771929824561,0.49498327759197325,0.3687002652519894,0.7419354838709677,0.21645021645021645,0.6610878661087866
RP,1,22,0.3684210526315789,0.48494983277591974,0.3772609819121447,0.7469879518072289,0.21973094170403587,0.6437246963562753
RP,1,23,0.3597560975609756,0.4869281045751634,0.3641160949868074,0.7692307692307693,0.1963470319634703,0.6573705179282868
RP,1,24,0.3620689655172414,0.48986486486486486,0.373015873015873,0.7282608695652174,0.2079646017699115,0.6598360655737705
RP,1,25,0.3488372093023256,0.4966442953020134,0.36675461741424803,0.7582417582417582,0.20089285714285715,0.6626016260162602
RP,1,26,0.33532934131736525,0.5016501650165016,0.37105263157894736,0.7444444444444445,0.19158878504672897,0.65234375
RP,1,27,0.3620689655172414,0.48986486486486486,0.37105263157894736,0.7444444444444445,0.19282511210762332,0.6680161943319838
RP,1,28,0.3539325842696629,0.4965753424657534,0.36507936507936506,0.7608695652173914,0.21171171171171171,0.6491935483870968
RP,1,29,0.3468208092485549,0.4983164983164983,0.37105263157894736,0.7444444444444445,0.20454545454545456,0.652
RP,1,30,0.3615819209039548,0.49146757679180886,0.3648293963254593,0.7752808988764045,0.1917808219178082,0.6613545816733067
RP,1,31,0.38372093023255816,0.47651006711409394,0.3671875,0.7790697674418605,0.18385650224215247,0.6761133603238867
RP,1,32,0.3522727272727273,0.4965986394557823,0.3700787401574803,0.7528089887640449,0.19004524886877827,0.6666666666666666
RP,1,33,0.3473053892215569,0.49504950495049505,0.36910994764397903,0.7613636363636364,0.2009132420091324,0.6533864541832669
RP,1,34,0.3567251461988304,0.4916387959866221,0.36387434554973824,0.7840909090909091,0.19730941704035873,0.6639676113360324
RP,1,35,0.35428571428571426,0.49491525423728816,0.3663101604278075,0.7395833333333334,0.22321428571428573,0.6422764227642277
RP,1,36,0.3728813559322034,0.48464163822525597,0.38402061855670105,0.7195121951219512,0.20833333333333334,0.6417322834645669
