sub,window,fold,attention_high_cond_correct_low,attention_high_cond_correct_high,attention_high_cond_awareness_low,attention_high_cond_awareness_high,attention_high_cond_confidence_low,attention_high_cond_confidence_high
IK,1,0,0.3333333333333333,0.4689119170984456,0.40963855421686746,0.5289855072463768,0.36363636363636365,0.5391705069124424
IK,1,1,0.3372093023255814,0.46875,0.4208955223880597,0.5037037037037037,0.35772357723577236,0.5401785714285714
IK,1,2,0.35443037974683544,0.4629156010230179,0.41369047619047616,0.5223880597014925,0.3735408560311284,0.5305164319248826
IK,1,3,0.35526315789473684,0.4619289340101523,0.40425531914893614,0.5390070921985816,0.34523809523809523,0.5596330275229358
IK,1,4,0.3116883116883117,0.4707379134860051,0.41812865497076024,0.515625,0.36046511627906974,0.5471698113207547
IK,1,5,0.34615384615384615,0.4642857142857143,0.4161676646706587,0.5147058823529411,0.3667953667953668,0.5402843601895735
IK,1,6,0.35802469135802467,0.46272493573264784,0.4194528875379939,0.5035460992907801,0.35390946502057613,0.5418502202643172
IK,1,7,0.34177215189873417,0.46547314578005117,0.4121212121212121,0.5214285714285715,0.3686274509803922,0.5348837209302325
IK,1,8,0.3670886075949367,0.46035805626598464,0.4041916167664671,0.5441176470588235,0.3607843137254902,0.5441860465116279
IK,1,9,0.38666666666666666,0.45569620253164556,0.41194029850746267,0.5259259259259259,0.35968379446640314,0.543778801843318
IK,1,10,0.35802469135802467,0.46272493573264784,0.41543026706231456,0.518796992481203,0.36186770428015563,0.5446009389671361
IK,1,11,0.32941176470588235,0.4701298701298701,0.4235294117647059,0.5,0.3686274509803922,0.5348837209302325
IK,1,12,0.35,0.4641025641025641,0.41420118343195267,0.5227272727272727,0.3650190114068441,0.5458937198067633
IK,1,13,0.3170731707317073,0.47164948453608246,0.41916167664670656,0.5073529411764706,0.37109375,0.5327102803738317
IK,1,14,0.34615384615384615,0.4642857142857143,0.4169184290030212,0.5107913669064749,0.375,0.5280373831775701
IK,1,15,0.32051282051282054,0.46938775510204084,0.4199395770392749,0.5035971223021583,0.3614457831325301,0.5384615384615384
IK,1,16,0.3246753246753247,0.4681933842239186,0.4281437125748503,0.4852941176470588,0.35271317829457366,0.5566037735849056
IK,1,17,0.34615384615384615,0.4642857142857143,0.41641337386018235,0.5106382978723404,0.36213991769547327,0.5330396475770925
IK,1,18,0.3670886075949367,0.46035805626598464,0.40869565217391307,0.544,0.36328125,0.5420560747663551
IK,1,19,0.31645569620253167,0.47058823529411764,0.40853658536585363,0.528169014084507,0.36904761904761907,0.5321100917431193
IK,1,20,0.37662337662337664,0.4580152671755725,0.4166666666666667,0.5149253731343284,0.36923076923076925,0.5380952380952381
IK,1,21,0.3424657534246575,0.4634760705289673,0.4281437125748503,0.4852941176470588,0.3667953667953668,0.5402843601895735
IK,1,22,0.3875,0.4564102564102564,0.41284403669724773,0.5174825174825175,0.3665338645418327,0.5342465753424658
IK,1,23,0.37037037037037035,0.4601542416452442,0.42378048780487804,0.49295774647887325,0.37751004016064255,0.5203619909502263
IK,1,24,0.34210526315789475,0.46446700507614214,0.4133738601823708,0.5177304964539007,0.3745173745173745,0.5308056872037915
IK,1,25,0.34523809523809523,0.46632124352331605,0.41846153846153844,0.503448275862069,0.3815261044176707,0.5158371040723982
IK,1,26,0.3333333333333333,0.46582278481012657,0.41818181818181815,0.5071428571428571,0.36507936507936506,0.536697247706422
IK,1,27,0.33783783783783783,0.46464646464646464,0.41543026706231456,0.518796992481203,0.3745173745173745,0.5308056872037915
IK,1,28,0.32894736842105265,0.467005076142132,0.40532544378698226,0.5454545454545454,0.36363636363636365,0.5391705069124424
IK,1,29,0.32,0.46835443037974683,0.41358024691358025,0.5136986301369864,0.36666666666666664,0.5260869565217391
IK,1,30,0.3424657534246575,0.4634760705289673,0.41566265060240964,0.5144927536231884,0.37401574803149606,0.5277777777777778
IK,1,31,0.34523809523809523,0.46632124352331605,0.42388059701492536,0.4962962962962963,0.36470588235294116,0.5395348837209303
IK,1,32,0.36585365853658536,0.46134020618556704,0.4198250728862974,0.5118110236220472,0.3831417624521073,0.5215311004784688
IK,1,33,0.34146341463414637,0.46649484536082475,0.4171597633136095,0.5151515151515151,0.36693548387096775,0.5315315315315315
IK,1,34,0.358974358974359,0.461734693877551,0.4114114114114114,0.5255474452554745,0.36923076923076925,0.5380952380952381
IK,1,35,0.3287671232876712,0.4659949622166247,0.4036144578313253,0.5434782608695652,0.3709677419354839,0.527027027027027
IK,1,36,0.3424657534246575,0.4634760705289673,0.4006024096385542,0.5507246376811594,0.36585365853658536,0.53125
IK,1,37,0.3291139240506329,0.4680306905370844,0.41641337386018235,0.5106382978723404,0.373015873015873,0.5275229357798165
IK,1,38,0.32432432432432434,0.4671717171717172,0.4108761329305136,0.5251798561151079,0.3686274509803922,0.5348837209302325
IK,1,39,0.33783783783783783,0.46464646464646464,0.4054878048780488,0.5352112676056338,0.3654618473895582,0.5339366515837104
IK,1,40,0.38461538461538464,0.45663265306122447,0.41348973607038125,0.5271317829457365,0.36470588235294116,0.5395348837209303
IK,1,41,0.3375,0.4666666666666667,0.42042042042042044,0.5036496350364964,0.375,0.5280373831775701
IK,1,42,0.35526315789473684,0.4619289340101523,0.42686567164179107,0.4888888888888889,0.3764705882352941,0.5255813953488372
IK,1,43,0.3717948717948718,0.45918367346938777,0.42011834319526625,0.5075757575757576,0.36742424242424243,0.5436893203883495
IK,1,44,0.36,0.4607594936708861,0.4144144144144144,0.5182481751824818,0.3543307086614173,0.5509259259259259
IK,1,45,0.3333333333333333,0.46582278481012657,0.4247787610619469,0.4961832061068702,0.36904761904761907,0.5321100917431193
IK,1,46,0.36585365853658536,0.46134020618556704,0.41818181818181815,0.5071428571428571,0.34765625,0.5607476635514018
IK,1,47,0.3493975903614458,0.46511627906976744,0.40869565217391307,0.544,0.390625,0.5093457943925234
IK,1,48,0.35064935064935066,0.4631043256997455,0.41411042944785276,0.5138888888888888,0.38461538461538464,0.5190476190476191
IK,1,49,0.34146341463414637,0.46649484536082475,0.42433234421364985,0.49624060150375937,0.3545816733067729,0.547945205479452
IK,1,50,0.34210526315789475,0.46446700507614214,0.4146341463414634,0.5140845070422535,0.37401574803149606,0.5277777777777778
IK,1,51,0.3717948717948718,0.45918367346938777,0.4306784660766962,0.48091603053435117,0.37401574803149606,0.5277777777777778
IK,1,52,0.3717948717948718,0.45918367346938777,0.4247787610619469,0.4961832061068702,0.36,0.5409090909090909
IK,1,53,0.34146341463414637,0.46649484536082475,0.4126506024096386,0.5217391304347826,0.36046511627906974,0.5471698113207547
IK,1,54,0.3116883116883117,0.4707379134860051,0.41420118343195267,0.5227272727272727,0.3654618473895582,0.5339366515837104
IK,1,55,0.3333333333333333,0.46786632390745503,0.417910447761194,0.5111111111111111,0.3588709677419355,0.5405405405405406
IK,1,56,0.345679012345679,0.4652956298200514,0.42378048780487804,0.49295774647887325,0.37349397590361444,0.5248868778280543
IK,1,57,0.32926829268292684,0.4690721649484536,0.4208955223880597,0.5037037037037037,0.3770491803278688,0.5176991150442478
IK,1,58,0.3246753246753247,0.4681933842239186,0.41317365269461076,0.5220588235294118,0.3675889328063241,0.5345622119815668
IK,1,59,0.3157894736842105,0.46954314720812185,0.40532544378698226,0.5454545454545454,0.3643724696356275,0.5336322869955157
IK,1,60,0.28378378378378377,0.47474747474747475,0.4084084084084084,0.5328467153284672,0.3545816733067729,0.547945205479452
IK,1,61,0.3493975903614458,0.46511627906976744,0.41739130434782606,0.52,0.3798449612403101,0.5235849056603774
IK,1,62,0.3493975903614458,0.46511627906976744,0.4101796407185629,0.5294117647058824,0.373015873015873,0.5275229357798165
IK,1,63,0.35,0.4641025641025641,0.42136498516320475,0.5037593984962406,0.36470588235294116,0.5395348837209303
IK,1,64,0.33783783783783783,0.46464646464646464,0.41297935103244837,0.5267175572519084,0.3657587548638132,0.539906103286385
IK,1,65,0.3076923076923077,0.4719387755102041,0.41284403669724773,0.5174825174825175,0.37109375,0.5327102803738317
IK,1,66,0.3684210526315789,0.4593908629441624,0.42136498516320475,0.5037593984962406,0.37349397590361444,0.5248868778280543
IK,1,67,0.35,0.4641025641025641,0.41317365269461076,0.5220588235294118,0.375,0.5225225225225225
IK,1,68,0.35526315789473684,0.4619289340101523,0.4199395770392749,0.5035971223021583,0.3726235741444867,0.5362318840579711
IK,1,69,0.379746835443038,0.4578005115089514,0.41492537313432837,0.5185185185185185,0.36470588235294116,0.5395348837209303
IK,1,70,0.34177215189873417,0.46547314578005117,0.4221556886227545,0.5,0.35546875,0.5514018691588785
IK,1,71,0.3333333333333333,0.46786632390745503,0.39221556886227543,0.5735294117647058,0.356,0.5454545454545454
IK,1,72,0.3625,0.46153846153846156,0.41284403669724773,0.5174825174825175,0.37349397590361444,0.5248868778280543
IK,1,73,0.34615384615384615,0.4642857142857143,0.40476190476190477,0.5447761194029851,0.36964980544747084,0.5352112676056338
IK,1,74,0.35443037974683544,0.4629156010230179,0.417910447761194,0.5111111111111111,0.3709677419354839,0.527027027027027
