sub,window,fold,success_high_cond_RT_correct_low,success_high_cond_RT_correct_high,success_high_cond_RT_awareness_low,success_high_cond_RT_awareness_high,success_high_cond_RT_confidence_low,success_high_cond_RT_confidence_high
KK,1,0,0.47737556561085975,0.25,0.4883720930232558,0.16129032258064516,0.4827586206896552,0.16
KK,1,1,0.4796380090497738,0.2,0.4861111111111111,0.16666666666666666,0.48130841121495327,0.26666666666666666
KK,1,2,0.47737556561085975,0.2631578947368421,0.4895591647331787,0.13333333333333333,0.48936170212765956,0.21212121212121213
KK,1,3,0.4762979683972912,0.2777777777777778,0.48842592592592593,0.13793103448275862,0.48491879350348027,0.18518518518518517
KK,1,4,0.4764044943820225,0.2,0.49295774647887325,0.15151515151515152,0.48484848484848486,0.2
KK,1,5,0.47954545454545455,0.22727272727272727,0.49074074074074076,0.1,0.48951048951048953,0.16666666666666666
KK,1,6,0.48306997742663654,0.10526315789473684,0.49191685912240185,0.10714285714285714,0.48259860788863107,0.20689655172413793
KK,1,7,0.4762979683972912,0.2631578947368421,0.49176470588235294,0.17142857142857143,0.4837962962962963,0.2222222222222222
KK,1,8,0.4806378132118451,0.21739130434782608,0.4883720930232558,0.15625,0.48372093023255813,0.21428571428571427
KK,1,9,0.47845804988662133,0.22727272727272727,0.48491879350348027,0.1875,0.48604651162790696,0.21428571428571427
KK,1,10,0.47845804988662133,0.21739130434782608,0.4872389791183295,0.16666666666666666,0.4847775175644028,0.21875
KK,1,11,0.4818181818181818,0.18181818181818182,0.49292452830188677,0.16666666666666666,0.48491879350348027,0.22580645161290322
KK,1,12,0.48409090909090907,0.14285714285714285,0.4883177570093458,0.1935483870967742,0.48491879350348027,0.2222222222222222
KK,1,13,0.4766146993318486,0.14285714285714285,0.49074074074074076,0.10714285714285714,0.48604651162790696,0.17857142857142858
KK,1,14,0.481981981981982,0.1,0.4918032786885246,0.16129032258064516,0.48491879350348027,0.20689655172413793
KK,1,15,0.4796380090497738,0.19047619047619047,0.49411764705882355,0.14285714285714285,0.48598130841121495,0.1935483870967742
KK,1,16,0.48291571753986334,0.17391304347826086,0.4929906542056075,0.125,0.48711943793911006,0.20689655172413793
KK,1,17,0.4797297297297297,0.15,0.48951048951048953,0.15151515151515152,0.4837962962962963,0.2222222222222222
KK,1,18,0.4806378132118451,0.22727272727272727,0.49061032863849763,0.17647058823529413,0.4805491990846682,0.18181818181818182
KK,1,19,0.4764044943820225,0.23529411764705882,0.4906976744186046,0.12903225806451613,0.48259860788863107,0.20689655172413793
KK,1,20,0.4817351598173516,0.20833333333333334,0.49417249417249415,0.09375,0.48598130841121495,0.2
KK,1,21,0.4786516853932584,0.15,0.4896073903002309,0.10344827586206896,0.48372093023255813,0.1935483870967742
KK,1,22,0.4796380090497738,0.19047619047619047,0.48717948717948717,0.1875,0.48364485981308414,0.26666666666666666
KK,1,23,0.4797297297297297,0.16666666666666666,0.48491879350348027,0.2,0.4802784222737819,0.26666666666666666
