sub,window,fold,success_high_cond_correct_low,success_high_cond_correct_high,success_high_cond_awareness_low,success_high_cond_awareness_high,success_high_cond_confidence_low,success_high_cond_confidence_high
TJ,1,0,0.4358974358974359,0.5714285714285714,0.48826291079812206,0.5992217898832685,0.44551282051282054,0.7531645569620253
TJ,1,1,0.425,0.5743589743589743,0.4774774774774775,0.6129032258064516,0.43478260869565216,0.7485380116959064
TJ,1,2,0.45,0.5692307692307692,0.4857142857142857,0.6,0.43521594684385384,0.7514792899408284
TJ,1,3,0.46153846153846156,0.5663265306122449,0.47368421052631576,0.6091954022988506,0.423841059602649,0.7738095238095238
TJ,1,4,0.44594594594594594,0.5681818181818182,0.46543778801843316,0.6205533596837944,0.41237113402061853,0.770949720670391
TJ,1,5,0.46835443037974683,0.5652173913043478,0.48372093023255813,0.6039215686274509,0.43322475570032576,0.7668711656441718
TJ,1,6,0.46153846153846156,0.5663265306122449,0.46919431279620855,0.6138996138996139,0.4309210526315789,0.7650602409638554
TJ,1,7,0.44155844155844154,0.5699745547073791,0.45,0.636,0.44,0.7411764705882353
TJ,1,8,0.4875,0.5615384615384615,0.45410628019323673,0.623574144486692,0.4401294498381877,0.7577639751552795
TJ,1,9,0.47560975609756095,0.5644329896907216,0.4519230769230769,0.6259541984732825,0.42517006802721086,0.7556818181818182
TJ,1,10,0.45348837209302323,0.5703125,0.4818181818181818,0.608,0.44224422442244227,0.7425149700598802
TJ,1,11,0.49333333333333335,0.5594936708860759,0.47706422018348627,0.6111111111111112,0.43243243243243246,0.7471264367816092
TJ,1,12,0.46835443037974683,0.5652173913043478,0.45754716981132076,0.624031007751938,0.4389438943894389,0.7485029940119761
TJ,1,13,0.4675324675324675,0.5648854961832062,0.47619047619047616,0.6076923076923076,0.45307443365695793,0.7329192546583851
TJ,1,14,0.4935064935064935,0.5597964376590331,0.4694835680751174,0.6147859922178989,0.42524916943521596,0.7692307692307693
TJ,1,15,0.4177215189873418,0.5754475703324808,0.4449760765550239,0.632183908045977,0.436241610738255,0.7441860465116279
TJ,1,16,0.48717948717948717,0.5612244897959183,0.45739910313901344,0.631578947368421,0.436241610738255,0.7441860465116279
TJ,1,17,0.4594594594594595,0.5656565656565656,0.4520547945205479,0.6334661354581673,0.4429530201342282,0.7325581395348837
TJ,1,18,0.5,0.5583756345177665,0.47085201793721976,0.6194331983805668,0.44884488448844884,0.7305389221556886
TJ,1,19,0.4625,0.5666666666666667,0.49047619047619045,0.5961538461538461,0.4472843450479233,0.7515923566878981
TJ,1,20,0.475,0.5641025641025641,0.4618834080717489,0.6275303643724697,0.4506578947368421,0.7289156626506024
TJ,1,21,0.43902439024390244,0.5721649484536082,0.46919431279620855,0.6138996138996139,0.43333333333333335,0.7529411764705882
TJ,1,22,0.5,0.5592783505154639,0.4694835680751174,0.6147859922178989,0.44039735099337746,0.7440476190476191
TJ,1,23,0.475,0.5641025641025641,0.4666666666666667,0.6153846153846154,0.43666666666666665,0.7470588235294118
TJ,1,24,0.4864864864864865,0.5606060606060606,0.46153846153846156,0.6183206106870229,0.42905405405405406,0.7528735632183908
TJ,1,25,0.48148148148148145,0.5629820051413882,0.4688995215311005,0.6130268199233716,0.4271523178807947,0.7678571428571429
TJ,1,26,0.4819277108433735,0.5633074935400517,0.47058823529411764,0.6184738955823293,0.43666666666666665,0.7470588235294118
TJ,1,27,0.45454545454545453,0.5674300254452926,0.4724770642201835,0.6150793650793651,0.44299674267100975,0.7484662576687117
TJ,1,28,0.48717948717948717,0.5612244897959183,0.4590909090909091,0.628,0.42905405405405406,0.7528735632183908
TJ,1,29,0.4246575342465753,0.5717884130982368,0.4681818181818182,0.62,0.4271523178807947,0.7678571428571429
TJ,1,30,0.4936708860759494,0.5601023017902813,0.46296296296296297,0.6220472440944882,0.4377104377104377,0.7398843930635838
TJ,1,31,0.4936708860759494,0.5601023017902813,0.4630541871921182,0.6142322097378277,0.4477124183006536,0.7378048780487805
TJ,1,32,0.46987951807228917,0.5658914728682171,0.47619047619047616,0.6076923076923076,0.4444444444444444,0.7439024390243902
TJ,1,33,0.44285714285714284,0.5675,0.45871559633027525,0.626984126984127,0.4117647058823529,0.7679558011049724
TJ,1,34,0.44,0.569620253164557,0.47685185185185186,0.610236220472441,0.42857142857142855,0.7633136094674556
TJ,1,35,0.4230769230769231,0.5739795918367347,0.44651162790697674,0.6352941176470588,0.41946308724832215,0.7732558139534884
TJ,1,36,0.4722222222222222,0.5628140703517588,0.47368421052631576,0.6091954022988506,0.4407894736842105,0.7469879518072289
TJ,1,37,0.45454545454545453,0.5674300254452926,0.46296296296296297,0.6220472440944882,0.43234323432343236,0.7604790419161677
TJ,1,38,0.47058823529411764,0.5662337662337662,0.481981981981982,0.6088709677419355,0.423728813559322,0.76
TJ,1,39,0.5131578947368421,0.5558375634517766,0.4909090909090909,0.6,0.4349315068493151,0.7359550561797753
TJ,1,40,0.4810126582278481,0.5626598465473146,0.4681818181818182,0.62,0.4222972972972973,0.764367816091954
