sub,window,fold,success_high_cond_RT_correct_low,success_high_cond_RT_correct_high,success_high_cond_RT_awareness_low,success_high_cond_RT_awareness_high,success_high_cond_RT_confidence_low,success_high_cond_RT_confidence_high
SD,1,0,0.7090464547677262,0.625,0.7032710280373832,0.48484848484848486,0.7073170731707317,0.5217391304347826
SD,1,1,0.7014563106796117,0.7027027027027027,0.703962703962704,0.47058823529411764,0.7051597051597052,0.5319148936170213
SD,1,2,0.7107843137254902,0.6052631578947368,0.7069767441860465,0.43333333333333335,0.7087378640776699,0.4782608695652174
SD,1,3,0.7125603864734299,0.59375,0.7072599531615925,0.45714285714285713,0.7038834951456311,0.5111111111111111
SD,1,4,0.7051597051597052,0.7105263157894737,0.704225352112676,0.5151515151515151,0.7083333333333334,0.5208333333333334
SD,1,5,0.7024390243902439,0.7297297297297297,0.7009345794392523,0.5142857142857142,0.7017114914425427,0.5434782608695652
SD,1,6,0.7111650485436893,0.6486486486486487,0.7058823529411765,0.5,0.711864406779661,0.4444444444444444
SD,1,7,0.708029197080292,0.6388888888888888,0.7009345794392523,0.5483870967741935,0.6995192307692307,0.5227272727272727
SD,1,8,0.7160493827160493,0.6052631578947368,0.7126168224299065,0.4117647058823529,0.7073170731707317,0.5
SD,1,9,0.7121951219512195,0.6470588235294118,0.6976744186046512,0.53125,0.7007299270072993,0.5454545454545454
SD,1,10,0.7094430992736077,0.5833333333333334,0.7058823529411765,0.4857142857142857,0.711864406779661,0.4772727272727273
SD,1,11,0.7100737100737101,0.6341463414634146,0.7092198581560284,0.4594594594594595,0.708433734939759,0.4772727272727273
SD,1,12,0.7073170731707317,0.625,0.705607476635514,0.46875,0.7070217917675545,0.4883720930232558
SD,1,13,0.6985294117647058,0.7,0.7069767441860465,0.45161290322580644,0.7067307692307693,0.4878048780487805
SD,1,14,0.708029197080292,0.6756756756756757,0.7013888888888888,0.5,0.706601466992665,0.5111111111111111
SD,1,15,0.7083333333333334,0.6578947368421053,0.7105882352941176,0.4411764705882353,0.7055961070559611,0.5333333333333333
SD,1,16,0.7094430992736077,0.6285714285714286,0.7105882352941176,0.4594594594594595,0.6980676328502415,0.5609756097560976
SD,1,17,0.7014563106796117,0.6756756756756757,0.7096018735362998,0.4375,0.7053140096618358,0.5348837209302325
SD,1,18,0.7073170731707317,0.6666666666666666,0.6985981308411215,0.5757575757575758,0.7053140096618358,0.5
SD,1,19,0.7063106796116505,0.631578947368421,0.7018779342723005,0.5277777777777778,0.7026378896882494,0.5
SD,1,20,0.7094430992736077,0.5833333333333334,0.711943793911007,0.4117647058823529,0.7125603864734299,0.4772727272727273
SD,1,21,0.7097560975609756,0.625,0.7105882352941176,0.4444444444444444,0.7055961070559611,0.5
SD,1,22,0.7104622871046229,0.5945945945945946,0.7006960556844548,0.5,0.706601466992665,0.5106382978723404
SD,1,23,0.7048780487804878,0.65,0.7072599531615925,0.47058823529411764,0.6987951807228916,0.5333333333333333
SD,1,24,0.7135922330097088,0.6470588235294118,0.7069767441860465,0.45454545454545453,0.7077294685990339,0.4883720930232558
SD,1,25,0.6973365617433414,0.7352941176470589,0.7072599531615925,0.45714285714285713,0.7024390243902439,0.5319148936170213
SD,1,26,0.7043269230769231,0.65625,0.7062937062937062,0.4375,0.7047619047619048,0.4864864864864865
SD,1,27,0.7017114914425427,0.6923076923076923,0.7049180327868853,0.4857142857142857,0.7135922330097088,0.48936170212765956
SD,1,28,0.7021791767554479,0.6571428571428571,0.710955710955711,0.40625,0.6990291262135923,0.5581395348837209
SD,1,29,0.7017114914425427,0.6666666666666666,0.7075471698113207,0.4722222222222222,0.7021791767554479,0.5227272727272727
SD,1,30,0.7063106796116505,0.6216216216216216,0.7076566125290024,0.41935483870967744,0.7101449275362319,0.45454545454545453
SD,1,31,0.7014563106796117,0.6756756756756757,0.7049180327868853,0.4857142857142857,0.7097560975609756,0.48936170212765956
SD,1,32,0.7031630170316302,0.6410256410256411,0.7023255813953488,0.4838709677419355,0.706601466992665,0.5111111111111111
SD,1,33,0.706601466992665,0.6666666666666666,0.7049180327868853,0.4857142857142857,0.7051597051597052,0.5098039215686274
SD,1,34,0.7083333333333334,0.6842105263157895,0.7032710280373832,0.4857142857142857,0.708029197080292,0.4883720930232558
SD,1,35,0.7031630170316302,0.6578947368421053,0.7058823529411765,0.5,0.7009569377990431,0.5384615384615384
SD,1,36,0.708029197080292,0.6578947368421053,0.6951501154734411,0.6,0.7091346153846154,0.475
SD,1,37,0.7057416267942583,0.6363636363636364,0.710955710955711,0.42424242424242425,0.7067307692307693,0.475
SD,1,38,0.7053140096618358,0.6285714285714286,0.7073732718894009,0.35714285714285715,0.6973365617433414,0.6
SD,1,39,0.7012048192771084,0.6764705882352942,0.7013888888888888,0.5185185185185185,0.7012048192771084,0.5581395348837209
SD,1,40,0.7053140096618358,0.6,0.7072599531615925,0.47058823529411764,0.7090464547677262,0.5106382978723404
SD,1,41,0.7076167076167076,0.6410256410256411,0.7089201877934272,0.42857142857142855,0.7058823529411765,0.5217391304347826
SD,1,42,0.7087378640776699,0.6052631578947368,0.7086247086247086,0.45161290322580644,0.7063106796116505,0.5227272727272727
