sub,window,fold,success_high_cond_correct_low,success_high_cond_correct_high,success_high_cond_awareness_low,success_high_cond_awareness_high,success_high_cond_confidence_low,success_high_cond_confidence_high,success_high_cond_RT_correct_low,success_high_cond_RT_correct_high,success_high_cond_RT_awareness_low,success_high_cond_RT_awareness_high,success_high_cond_RT_confidence_low,success_high_cond_RT_confidence_high
WT,1,0,0.5918367346938775,0.6912114014251781,0.5779467680608364,0.8115942028985508,0.5912698412698413,0.7844036697247706,0.7166212534059946,0.5573770491803278,0.6666666666666666,0.7307692307692307,0.6816901408450704,0.6823529411764706
WT,1,1,0.5909090909090909,0.6901408450704225,0.5961538461538461,0.7857142857142857,0.6147859922178989,0.7605633802816901,0.7150684931506849,0.5573770491803278,0.6692506459948321,0.7254901960784313,0.6875,0.6630434782608695
WT,1,2,0.6136363636363636,0.687793427230047,0.5827067669172933,0.8088235294117647,0.6,0.7688888888888888,0.7178082191780822,0.5901639344262295,0.6743002544529262,0.6730769230769231,0.680672268907563,0.6785714285714286
WT,1,3,0.5957446808510638,0.6903073286052009,0.5970149253731343,0.7920792079207921,0.5968992248062015,0.7830188679245284,0.726027397260274,0.532258064516129,0.6744791666666666,0.6785714285714286,0.6861111111111111,0.6588235294117647
WT,1,4,0.6153846153846154,0.6889952153110048,0.5931558935361216,0.7922705314009661,0.604,0.7681818181818182,0.7213114754098361,0.5666666666666667,0.6692506459948321,0.7307692307692307,0.6825842696629213,0.6896551724137931
WT,1,5,0.6037735849056604,0.6906474820143885,0.6037735849056604,0.7804878048780488,0.6171875,0.7570093457943925,0.7202216066481995,0.5396825396825397,0.6752577319587629,0.6938775510204082,0.6901408450704225,0.6395348837209303
WT,1,6,0.6170212765957447,0.6879432624113475,0.5846153846153846,0.8,0.6,0.7688888888888888,0.7127371273712737,0.5818181818181818,0.6649484536082474,0.72,0.6862745098039216,0.6470588235294118
WT,1,7,0.5918367346938775,0.6912114014251781,0.6045627376425855,0.7777777777777778,0.604,0.7681818181818182,0.7146739130434783,0.5357142857142857,0.6726804123711341,0.6923076923076923,0.6821917808219178,0.7
WT,1,8,0.5833333333333334,0.6919431279620853,0.5992647058823529,0.7929292929292929,0.5967741935483871,0.7747747747747747,0.7084468664850136,0.5666666666666667,0.6795865633074936,0.6666666666666666,0.6771428571428572,0.7032967032967034
WT,1,9,0.4791666666666667,0.7037914691943128,0.5923076923076923,0.7904761904761904,0.5953307392996109,0.784037558685446,0.7277628032345014,0.5423728813559322,0.6570680628272252,0.7777777777777778,0.6842105263157895,0.6707317073170732
WT,1,10,0.5833333333333334,0.6919431279620853,0.583969465648855,0.8028846153846154,0.6172839506172839,0.748898678414097,0.7169811320754716,0.5333333333333333,0.6726804123711341,0.7,0.6861111111111111,0.6785714285714286
WT,1,11,0.6222222222222222,0.6870588235294117,0.5902255639097744,0.7990196078431373,0.6039215686274509,0.772093023255814,0.71900826446281,0.5423728813559322,0.6709844559585493,0.6792452830188679,0.6810344827586207,0.6774193548387096
WT,1,12,0.6086956521739131,0.6886792452830188,0.5931558935361216,0.7922705314009661,0.596078431372549,0.7813953488372093,0.7243243243243244,0.5192307692307693,0.6640625,0.72,0.6888888888888889,0.6547619047619048
WT,1,13,0.62,0.6880952380952381,0.5977859778597786,0.7939698492462312,0.6007905138339921,0.7741935483870968,0.7162534435261708,0.5666666666666667,0.6794871794871795,0.673469387755102,0.6834733893557423,0.6931818181818182
WT,1,14,0.5434782608695652,0.6957547169811321,0.5932835820895522,0.7970297029702971,0.6086956521739131,0.7649769585253456,0.7205479452054795,0.5245901639344263,0.6753246753246753,0.6909090909090909,0.6878453038674033,0.6666666666666666
WT,1,15,0.6078431372549019,0.6897374701670644,0.6090225563909775,0.7745098039215687,0.6055776892430279,0.7671232876712328,0.7247956403269755,0.5178571428571429,0.6717557251908397,0.6808510638297872,0.6820652173913043,0.6883116883116883
WT,1,16,0.56,0.6952380952380952,0.599250936329588,0.7881773399014779,0.6062992125984252,0.7685185185185185,0.7229916897506925,0.5333333333333333,0.6640419947506562,0.75,0.6883852691218131,0.6477272727272727
WT,1,17,0.5777777777777777,0.691764705882353,0.596958174904943,0.7874396135265701,0.6,0.7767441860465116,0.7138964577656676,0.5892857142857143,0.6615776081424937,0.7446808510638298,0.6685552407932012,0.7282608695652174
WT,1,18,0.574468085106383,0.6926713947990544,0.5946969696969697,0.7912621359223301,0.6031746031746031,0.7706422018348624,0.7131367292225201,0.559322033898305,0.676923076923077,0.6730769230769231,0.6813186813186813,0.6875
WT,1,19,0.5849056603773585,0.6930455635491607,0.5931558935361216,0.7922705314009661,0.5936254980079682,0.7808219178082192,0.7146739130434783,0.5636363636363636,0.671875,0.6792452830188679,0.6901408450704225,0.6588235294117647
WT,1,20,0.5925925925925926,0.6923076923076923,0.6037735849056604,0.7804878048780488,0.611764705882353,0.7627906976744186,0.7240437158469946,0.5,0.6718346253229974,0.68,0.6825842696629213,0.6666666666666666
WT,1,21,0.5777777777777777,0.691764705882353,0.6007604562737643,0.782608695652174,0.5992063492063492,0.7752293577981652,0.7209944751381215,0.559322033898305,0.6759493670886076,0.6888888888888889,0.6868131868131868,0.6666666666666666
WT,1,22,0.56,0.6952380952380952,0.5938697318007663,0.7894736842105263,0.592156862745098,0.786046511627907,0.7220708446866485,0.543859649122807,0.6684073107049608,0.75,0.6833333333333333,0.6823529411764706
WT,1,23,0.574468085106383,0.6926713947990544,0.5769230769230769,0.8095238095238095,0.6,0.7727272727272727,0.7178082191780822,0.5645161290322581,0.6709511568123393,0.6938775510204082,0.6840659340659341,0.6419753086419753
WT,1,24,0.5319148936170213,0.6973995271867612,0.5909090909090909,0.7961165048543689,0.5856573705179283,0.7899543378995434,0.7178082191780822,0.559322033898305,0.6701030927835051,0.6981132075471698,0.6833333333333333,0.6904761904761905
WT,1,25,0.6097560975609756,0.6876456876456877,0.5779467680608364,0.8115942028985508,0.5968379446640316,0.7788018433179723,0.7204301075268817,0.5357142857142857,0.6718346253229974,0.7090909090909091,0.6899441340782123,0.6585365853658537
WT,1,26,0.5490196078431373,0.6968973747016707,0.596958174904943,0.7874396135265701,0.604,0.7681818181818182,0.7085561497326203,0.5576923076923077,0.6675257731958762,0.6792452830188679,0.6759002770083102,0.686046511627907
WT,1,27,0.6363636363636364,0.6854460093896714,0.5946969696969697,0.7912621359223301,0.5912698412698413,0.7844036697247706,0.7166212534059946,0.5789473684210527,0.6649616368286445,0.75,0.6785714285714286,0.6875
WT,1,28,0.6521739130434783,0.6839622641509434,0.5910931174089069,0.7802690582959642,0.6147859922178989,0.7605633802816901,0.7211796246648794,0.5409836065573771,0.6701570680628273,0.7142857142857143,0.6866485013623979,0.6666666666666666
WT,1,29,0.5918367346938775,0.6912114014251781,0.585820895522388,0.806930693069307,0.6038461538461538,0.7761904761904762,0.726027397260274,0.5245901639344263,0.6744186046511628,0.7115384615384616,0.6887052341597796,0.6625
WT,1,30,0.6153846153846154,0.6889952153110048,0.5886792452830188,0.8,0.5916030534351145,0.7932692307692307,0.7162162162162162,0.5555555555555556,0.6666666666666666,0.717391304347826,0.6740947075208914,0.686046511627907
WT,1,31,0.6304347826086957,0.6863207547169812,0.6037735849056604,0.7804878048780488,0.6129032258064516,0.7567567567567568,0.7073170731707317,0.5423728813559322,0.6683804627249358,0.7254901960784313,0.6712707182320442,0.7261904761904762
WT,1,32,0.5625,0.6943127962085308,0.5895522388059702,0.801980198019802,0.5860655737704918,0.7831858407079646,0.7237569060773481,0.5645161290322581,0.6719160104986877,0.6785714285714286,0.6825842696629213,0.6741573033707865
WT,1,33,0.6363636363636364,0.6854460093896714,0.582089552238806,0.8118811881188119,0.5863453815261044,0.7873303167420814,0.7150537634408602,0.5925925925925926,0.6744791666666666,0.7017543859649122,0.6873239436619718,0.6521739130434783
WT,1,34,0.5918367346938775,0.6912114014251781,0.5888888888888889,0.805,0.604,0.7681818181818182,0.7142857142857143,0.5818181818181818,0.6666666666666666,0.7450980392156863,0.6795580110497238,0.6790123456790124
WT,1,35,0.5909090909090909,0.6901408450704225,0.5680933852140078,0.8169014084507042,0.5992063492063492,0.7752293577981652,0.7240437158469946,0.532258064516129,0.6736292428198434,0.6842105263157895,0.6843575418994413,0.6666666666666666
WT,1,36,0.6086956521739131,0.6886792452830188,0.59375,0.7850467289719626,0.5942622950819673,0.7743362831858407,0.7154471544715447,0.5263157894736842,0.6820512820512821,0.6470588235294118,0.6859504132231405,0.6625
WT,1,37,0.5416666666666666,0.6966824644549763,0.5923076923076923,0.7904761904761904,0.5914396887159533,0.7887323943661971,0.7245179063360881,0.5161290322580645,0.6657963446475196,0.7272727272727273,0.6815642458100558,0.6666666666666666
WT,1,38,0.5777777777777777,0.691764705882353,0.5833333333333334,0.8058252427184466,0.5967741935483871,0.7747747747747747,0.7282608695652174,0.5,0.6666666666666666,0.7142857142857143,0.6888888888888889,0.6666666666666666
WT,1,39,0.58,0.6928571428571428,0.6,0.7853658536585366,0.6135458167330677,0.7579908675799086,0.7205479452054795,0.5344827586206896,0.6770025839793282,0.6666666666666666,0.6804407713498623,0.6835443037974683
WT,1,40,0.5306122448979592,0.6983372921615202,0.6,0.79,0.6074380165289256,0.7587719298245614,0.7202216066481995,0.5614035087719298,0.6709511568123393,0.72,0.6815642458100558,0.6626506024096386
WT,1,41,0.5625,0.6943127962085308,0.5895522388059702,0.801980198019802,0.5870445344129555,0.7847533632286996,0.7213114754098361,0.5254237288135594,0.6717557251908397,0.6888888888888889,0.6825842696629213,0.6785714285714286
WT,1,42,0.5909090909090909,0.6901408450704225,0.5907335907335908,0.7914691943127962,0.5976095617529881,0.776255707762557,0.7208672086720868,0.5185185185185185,0.6683937823834197,0.7169811320754716,0.6813186813186813,0.6987951807228916
