sub,window,fold,success_high_cond_correct_low,success_high_cond_correct_high,success_high_cond_awareness_low,success_high_cond_awareness_high,success_high_cond_confidence_low,success_high_cond_confidence_high
NN,1,0,0.35294117647058826,0.5068807339449541,0.21153846153846154,0.6369426751592356,0.30677290836653387,0.7123287671232876
NN,1,1,0.21875,0.5159817351598174,0.18354430379746836,0.6538461538461539,0.296875,0.7336448598130841
NN,1,2,0.2894736842105263,0.5138888888888888,0.21212121212121213,0.6491803278688525,0.2931726907630522,0.7239819004524887
NN,1,3,0.2702702702702703,0.5150115473441108,0.175,0.6612903225806451,0.31225296442687744,0.7096774193548387
NN,1,4,0.2702702702702703,0.5150115473441108,0.19480519480519481,0.6424050632911392,0.30739299610894943,0.7230046948356808
NN,1,5,0.2903225806451613,0.510250569476082,0.18543046357615894,0.6426332288401254,0.3137254901960784,0.7116279069767442
NN,1,6,0.4,0.5022727272727273,0.18831168831168832,0.6455696202531646,0.304,0.7136363636363636
NN,1,7,0.19444444444444445,0.5207373271889401,0.17307692307692307,0.6560509554140127,0.30039525691699603,0.7235023041474654
NN,1,8,0.2777777777777778,0.5138248847926268,0.18867924528301888,0.6527331189710611,0.31153846153846154,0.7238095238095238
NN,1,9,0.23529411764705882,0.5160550458715596,0.19333333333333333,0.6375,0.316,0.7
NN,1,10,0.2647058823529412,0.5137614678899083,0.2,0.6412698412698413,0.3147410358565737,0.7031963470319634
NN,1,11,0.25,0.5161290322580645,0.19230769230769232,0.6464968152866242,0.304,0.7136363636363636
NN,1,12,0.21875,0.5159817351598174,0.16447368421052633,0.6540880503144654,0.29961089494163423,0.7323943661971831
NN,1,13,0.2647058823529412,0.5137614678899083,0.2073170731707317,0.6503267973856209,0.29838709677419356,0.7162162162162162
NN,1,14,0.2647058823529412,0.5137614678899083,0.189873417721519,0.6506410256410257,0.30952380952380953,0.7110091743119266
NN,1,15,0.3142857142857143,0.5103448275862069,0.20382165605095542,0.6421725239616614,0.3151750972762646,0.7136150234741784
NN,1,16,0.2894736842105263,0.5138888888888888,0.1962025316455696,0.6474358974358975,0.3127413127413127,0.7203791469194313
NN,1,17,0.3,0.509090909090909,0.1895424836601307,0.6435331230283912,0.3031496062992126,0.7222222222222222
