sub,window,fold,success_high_cond_RT_correct_low,success_high_cond_RT_correct_high,success_high_cond_RT_awareness_low,success_high_cond_RT_awareness_high,success_high_cond_RT_confidence_low,success_high_cond_RT_confidence_high
CL,1,0,0.39869281045751637,0.18478260869565216,0.3470319634703196,0.12,0.313953488372093,0.1935483870967742
CL,1,1,0.4064516129032258,0.18579234972677597,0.36363636363636365,0.09803921568627451,0.31446540880503143,0.21212121212121213
CL,1,2,0.40540540540540543,0.17553191489361702,0.3456221198156682,0.11538461538461539,0.32515337423312884,0.20408163265306123
CL,1,3,0.4117647058823529,0.18085106382978725,0.3644859813084112,0.11926605504587157,0.33125,0.20418848167539266
CL,1,4,0.3790849673202614,0.21311475409836064,0.35454545454545455,0.10909090909090909,0.3128834355828221,0.20855614973262032
CL,1,5,0.4014084507042254,0.19270833333333334,0.3584905660377358,0.12264150943396226,0.3333333333333333,0.19597989949748743
CL,1,6,0.391025641025641,0.1912568306010929,0.3424657534246575,0.12844036697247707,0.3167701863354037,0.22105263157894736
CL,1,7,0.41935483870967744,0.16756756756756758,0.37142857142857144,0.11607142857142858,0.3416149068322981,0.19576719576719576
CL,1,8,0.4228187919463087,0.17277486910994763,0.36666666666666664,0.10091743119266056,0.3212121212121212,0.20304568527918782
CL,1,9,0.41333333333333333,0.17204301075268819,0.3444976076555024,0.12037037037037036,0.3333333333333333,0.17857142857142858
CL,1,10,0.41830065359477125,0.16483516483516483,0.3669724770642202,0.06481481481481481,0.3433734939759036,0.171875
CL,1,11,0.42857142857142855,0.16751269035532995,0.3577981651376147,0.1308411214953271,0.31736526946107785,0.21164021164021163
CL,1,12,0.41830065359477125,0.16847826086956522,0.3532110091743119,0.11320754716981132,0.3333333333333333,0.18134715025906736
CL,1,13,0.42758620689655175,0.18518518518518517,0.3640552995391705,0.10091743119266056,0.33121019108280253,0.2131979695431472
CL,1,14,0.40764331210191085,0.16756756756756758,0.35714285714285715,0.09433962264150944,0.30952380952380953,0.2094240837696335
CL,1,15,0.38961038961038963,0.19230769230769232,0.35648148148148145,0.12037037037037036,0.34375,0.19487179487179487
CL,1,16,0.3825503355704698,0.20103092783505155,0.35185185185185186,0.11009174311926606,0.3048780487804878,0.20618556701030927
CL,1,17,0.3945578231292517,0.18652849740932642,0.3394495412844037,0.1134020618556701,0.3246753246753247,0.19487179487179487
CL,1,18,0.40789473684210525,0.1837837837837838,0.35135135135135137,0.10204081632653061,0.34177215189873417,0.18716577540106952
CL,1,19,0.40540540540540543,0.18085106382978725,0.35406698564593303,0.11504424778761062,0.3125,0.211340206185567
CL,1,20,0.4206896551724138,0.17525773195876287,0.36363636363636365,0.12037037037037036,0.34394904458598724,0.20207253886010362
CL,1,21,0.4,0.18421052631578946,0.35046728971962615,0.11538461538461539,0.3184713375796178,0.20512820512820512
CL,1,22,0.3974358974358974,0.1783783783783784,0.35071090047393366,0.125,0.3227848101265823,0.1989795918367347
CL,1,23,0.40384615384615385,0.17318435754189945,0.3561643835616438,0.08737864077669903,0.32515337423312884,0.19895287958115182
CL,1,24,0.4013605442176871,0.19895287958115182,0.3577981651376147,0.09433962264150944,0.3067484662576687,0.205
