sub,window,fold,attention_high_cond_RT_correct_low,attention_high_cond_RT_correct_high,attention_high_cond_RT_awareness_low,attention_high_cond_RT_awareness_high,attention_high_cond_RT_confidence_low,attention_high_cond_RT_confidence_high
SP,1,0,0.3912087912087912,0.7142857142857143,0.41007194244604317,0.37209302325581395,0.40492170022371365,0.3333333333333333
SP,1,1,0.3915929203539823,0.6111111111111112,0.4082125603864734,0.38636363636363635,0.40401785714285715,0.35
SP,1,2,0.394273127753304,0.6,0.4095238095238095,0.35,0.4092920353982301,0.1875
SP,1,3,0.394273127753304,0.5625,0.4110576923076923,0.3181818181818182,0.4004424778761062,0.4375
SP,1,4,0.39601769911504425,0.5294117647058824,0.4105011933174224,0.3170731707317073,0.4053452115812918,0.3157894736842105
SP,1,5,0.3969298245614035,0.5,0.40240963855421685,0.4090909090909091,0.40397350993377484,0.3125
SP,1,6,0.39293598233995586,0.5882352941176471,0.40865384615384615,0.3181818181818182,0.40397350993377484,0.3125
SP,1,7,0.3915929203539823,0.6470588235294118,0.41247002398081534,0.3076923076923077,0.4022222222222222,0.3684210526315789
SP,1,8,0.394273127753304,0.6,0.4014423076923077,0.3953488372093023,0.4053452115812918,0.3157894736842105
SP,1,9,0.3938053097345133,0.5882352941176471,0.407673860911271,0.37209302325581395,0.4066666666666667,0.2777777777777778
SP,1,10,0.3934065934065934,0.6428571428571429,0.40617577197149646,0.38461538461538464,0.40311804008908686,0.35
SP,1,11,0.3946784922394678,0.5555555555555556,0.41232227488151657,0.34146341463414637,0.40969162995594716,0.14285714285714285
SP,1,12,0.39601769911504425,0.5294117647058824,0.4090909090909091,0.35,0.40444444444444444,0.3333333333333333
SP,1,13,0.394273127753304,0.6,0.4028776978417266,0.4,0.4,0.42857142857142855
SP,1,14,0.39293598233995586,0.625,0.4090909090909091,0.34146341463414637,0.4022222222222222,0.3888888888888889
SP,1,15,0.3964757709251101,0.5333333333333333,0.4090909090909091,0.3488372093023256,0.4052863436123348,0.2857142857142857
SP,1,16,0.39293598233995586,0.625,0.41247002398081534,0.32558139534883723,0.40707964601769914,0.25
SP,1,17,0.3938053097345133,0.5882352941176471,0.40865384615384615,0.3409090909090909,0.4022222222222222,0.3888888888888889
SP,1,18,0.3915929203539823,0.6111111111111112,0.4028776978417266,0.4,0.40401785714285715,0.35
SP,1,19,0.3912087912087912,0.7142857142857143,0.41007194244604317,0.325,0.40707964601769914,0.23529411764705882
SP,1,20,0.3924611973392461,0.6111111111111112,0.40572792362768495,0.35,0.4035476718403548,0.35294117647058826
SP,1,21,0.3964757709251101,0.5333333333333333,0.40632603406326034,0.3695652173913043,0.4053452115812918,0.3157894736842105
SP,1,22,0.3920704845814978,0.6666666666666666,0.4009546539379475,0.4186046511627907,0.40397350993377484,0.3333333333333333
SP,1,23,0.3915929203539823,0.6470588235294118,0.4081145584725537,0.36363636363636365,0.401330376940133,0.3888888888888889
SP,1,24,0.3898678414096916,0.7333333333333333,0.4116222760290557,0.32608695652173914,0.40707964601769914,0.23529411764705882
SP,1,25,0.39111111111111113,0.631578947368421,0.40963855421686746,0.35555555555555557,0.40625,0.3
SP,1,26,0.3934065934065934,0.6428571428571429,0.41148325358851673,0.3,0.4004424778761062,0.4117647058823529
SP,1,27,0.3934065934065934,0.6428571428571429,0.4092009685230024,0.36363636363636365,0.4035476718403548,0.3333333333333333
SP,1,28,0.3924611973392461,0.6111111111111112,0.4090909090909091,0.325,0.4022222222222222,0.3888888888888889
SP,1,29,0.38852097130242824,0.7058823529411765,0.4057971014492754,0.35555555555555557,0.4022222222222222,0.3888888888888889
SP,1,30,0.3925438596491228,0.6923076923076923,0.40714285714285714,0.375,0.40401785714285715,0.35
SP,1,31,0.3920704845814978,0.6666666666666666,0.40625,0.3488372093023256,0.4079822616407982,0.2222222222222222
SP,1,32,0.39514348785871967,0.5625,0.41092636579572445,0.3684210526315789,0.40492170022371365,0.3181818181818182
SP,1,33,0.39473684210526316,0.6153846153846154,0.4066193853427896,0.3684210526315789,0.4035476718403548,0.35294117647058826
SP,1,34,0.3986784140969163,0.4666666666666667,0.41346153846153844,0.3181818181818182,0.4043956043956044,0.3076923076923077
SP,1,35,0.3920704845814978,0.625,0.40625,0.37209302325581395,0.40707964601769914,0.25
SP,1,36,0.39293598233995586,0.625,0.4081145584725537,0.3333333333333333,0.40444444444444444,0.3157894736842105
SP,1,37,0.3933333333333333,0.5789473684210527,0.41247002398081534,0.3181818181818182,0.40618101545253865,0.26666666666666666
SP,1,38,0.39601769911504425,0.5294117647058824,0.4082125603864734,0.34782608695652173,0.4092920353982301,0.1875
SP,1,39,0.3938053097345133,0.5882352941176471,0.407673860911271,0.32558139534883723,0.4008810572687225,0.42857142857142855
SP,1,40,0.3920704845814978,0.6666666666666666,0.4028776978417266,0.3902439024390244,0.40486725663716816,0.29411764705882354
SP,1,41,0.3920704845814978,0.625,0.40963855421686746,0.3409090909090909,0.40486725663716816,0.2777777777777778
SP,1,42,0.39293598233995586,0.625,0.4081145584725537,0.35714285714285715,0.4052863436123348,0.2857142857142857
SP,1,43,0.39293598233995586,0.625,0.41204819277108434,0.29545454545454547,0.4057649667405765,0.29411764705882354
SP,1,44,0.3964757709251101,0.5333333333333333,0.41362530413625304,0.30434782608695654,0.401330376940133,0.3888888888888889
SP,1,45,0.3956043956043956,0.5714285714285714,0.4095238095238095,0.3333333333333333,0.40748898678414097,0.21428571428571427
SP,1,46,0.3934065934065934,0.6428571428571429,0.41445783132530123,0.3181818181818182,0.40486725663716816,0.3125
SP,1,47,0.3915929203539823,0.6111111111111112,0.4152744630071599,0.30952380952380953,0.4066666666666667,0.2777777777777778
SP,1,48,0.3938053097345133,0.5882352941176471,0.4106280193236715,0.34782608695652173,0.40444444444444444,0.3157894736842105
SP,1,49,0.3956043956043956,0.5714285714285714,0.4128878281622912,0.2894736842105263,0.40707964601769914,0.25
SP,1,50,0.3938053097345133,0.5882352941176471,0.4043062200956938,0.3902439024390244,0.4043956043956044,0.26666666666666666
SP,1,51,0.39293598233995586,0.625,0.40481927710843374,0.36363636363636365,0.4052863436123348,0.2857142857142857
SP,1,52,0.3978021978021978,0.5,0.4075829383886256,0.3333333333333333,0.40486725663716816,0.3125
SP,1,53,0.39601769911504425,0.5294117647058824,0.40669856459330145,0.35,0.4022222222222222,0.3888888888888889
SP,1,54,0.3956043956043956,0.5714285714285714,0.4077669902912621,0.34782608695652173,0.40444444444444444,0.3157894736842105
SP,1,55,0.39293598233995586,0.625,0.4119047619047619,0.28205128205128205,0.4083885209713024,0.1875
SP,1,56,0.3915929203539823,0.6470588235294118,0.4106280193236715,0.3181818181818182,0.40308370044052866,0.35714285714285715
SP,1,57,0.3915929203539823,0.6470588235294118,0.40625,0.36585365853658536,0.4053452115812918,0.3157894736842105
SP,1,58,0.3924611973392461,0.6111111111111112,0.41204819277108434,0.3181818181818182,0.4008810572687225,0.42857142857142855
SP,1,59,0.39514348785871967,0.5625,0.40572792362768495,0.35714285714285715,0.40979955456570155,0.21052631578947367
SP,1,60,0.39514348785871967,0.5625,0.4116222760290557,0.3409090909090909,0.4053452115812918,0.3157894736842105
SP,1,61,0.389010989010989,0.7333333333333333,0.41204819277108434,0.3333333333333333,0.40397350993377484,0.3125
SP,1,62,0.3915929203539823,0.6470588235294118,0.4110576923076923,0.30952380952380953,0.40486725663716816,0.29411764705882354
SP,1,63,0.39433551198257083,0.6363636363636364,0.4052757793764988,0.38095238095238093,0.40486725663716816,0.3125
SP,1,64,0.3920704845814978,0.6666666666666666,0.407673860911271,0.35714285714285715,0.4053452115812918,0.3157894736842105
SP,1,65,0.3920704845814978,0.6666666666666666,0.4092009685230024,0.34782608695652173,0.40486725663716816,0.29411764705882354
SP,1,66,0.39293598233995586,0.625,0.40240963855421685,0.40476190476190477,0.4022222222222222,0.3888888888888889
SP,1,67,0.39601769911504425,0.5294117647058824,0.4082125603864734,0.3409090909090909,0.4057649667405765,0.29411764705882354
SP,1,68,0.3933333333333333,0.5789473684210527,0.4110576923076923,0.30952380952380953,0.401330376940133,0.4117647058823529
SP,1,69,0.3934065934065934,0.6,0.41586538461538464,0.3111111111111111,0.40486725663716816,0.3125
SP,1,70,0.39198218262806234,0.6,0.40865384615384615,0.35,0.40444444444444444,0.3333333333333333
SP,1,71,0.3964757709251101,0.5333333333333333,0.4138755980861244,0.275,0.4079822616407982,0.2222222222222222
SP,1,72,0.39293598233995586,0.625,0.41007194244604317,0.3409090909090909,0.40486725663716816,0.3125
SP,1,73,0.3946784922394678,0.5555555555555556,0.41262135922330095,0.32608695652173914,0.4053452115812918,0.3157894736842105
SP,1,74,0.394273127753304,0.6,0.40476190476190477,0.3333333333333333,0.4057649667405765,0.29411764705882354
SP,1,75,0.3964757709251101,0.5333333333333333,0.41362530413625304,0.3191489361702128,0.4057649667405765,0.29411764705882354
SP,1,76,0.3978021978021978,0.4666666666666667,0.41706161137440756,0.2777777777777778,0.4057649667405765,0.29411764705882354
SP,1,77,0.3938053097345133,0.5882352941176471,0.407673860911271,0.35,0.40311804008908686,0.3684210526315789
SP,1,78,0.3982494529540481,0.5,0.41204819277108434,0.3023255813953488,0.40486725663716816,0.3125
SP,1,79,0.3978021978021978,0.5,0.4085510688836104,0.3,0.4057649667405765,0.29411764705882354
SP,1,80,0.3934065934065934,0.6428571428571429,0.4085510688836104,0.34210526315789475,0.40444444444444444,0.3333333333333333
SP,1,81,0.3912087912087912,0.6666666666666666,0.4106280193236715,0.32558139534883723,0.40625,0.3
SP,1,82,0.39601769911504425,0.5294117647058824,0.4172661870503597,0.2857142857142857,0.40308370044052866,0.35714285714285715
SP,1,83,0.394273127753304,0.6,0.40380047505938244,0.375,0.4035476718403548,0.35294117647058826
SP,1,84,0.3898678414096916,0.7333333333333333,0.4110576923076923,0.3170731707317073,0.4035476718403548,0.3333333333333333
SP,1,85,0.3964757709251101,0.5333333333333333,0.41007194244604317,0.34146341463414637,0.4066666666666667,0.2631578947368421
SP,1,86,0.3915929203539823,0.6111111111111112,0.4095238095238095,0.3170731707317073,0.40582959641255606,0.3181818181818182
SP,1,87,0.3934065934065934,0.6428571428571429,0.4148681055155875,0.3023255813953488,0.4057649667405765,0.29411764705882354
SP,1,88,0.3938053097345133,0.5882352941176471,0.4082125603864734,0.35714285714285715,0.40486725663716816,0.29411764705882354
SP,1,89,0.39293598233995586,0.625,0.3990498812351544,0.42105263157894735,0.40401785714285715,0.35
SP,1,90,0.3964757709251101,0.5,0.4019370460048426,0.4090909090909091,0.4035476718403548,0.3333333333333333
SP,1,91,0.3956043956043956,0.5714285714285714,0.41007194244604317,0.3181818181818182,0.4026548672566372,0.375
SP,1,92,0.3924611973392461,0.6111111111111112,0.4110576923076923,0.3333333333333333,0.4066666666666667,0.2777777777777778
SP,1,93,0.39514348785871967,0.5625,0.4023809523809524,0.39473684210526316,0.4053452115812918,0.3157894736842105
SP,1,94,0.39601769911504425,0.5294117647058824,0.4009433962264151,0.4,0.40308370044052866,0.35714285714285715
SP,1,95,0.3924611973392461,0.6111111111111112,0.41119221411192214,0.32608695652173914,0.40444444444444444,0.3333333333333333
