sub,window,fold,attention_high_cond_RT_correct_low,attention_high_cond_RT_correct_high,attention_high_cond_RT_awareness_low,attention_high_cond_RT_awareness_high,attention_high_cond_RT_confidence_low,attention_high_cond_RT_confidence_high
KK,1,0,0.5801354401805869,0.3,0.578125,0.38095238095238093,0.5827664399092971,0.35714285714285715
KK,1,1,0.5827664399092971,0.2727272727272727,0.578125,0.35,0.5804988662131519,0.4074074074074074
KK,1,2,0.579185520361991,0.3333333333333333,0.5820224719101124,0.30434782608695654,0.5795454545454546,0.42857142857142855
KK,1,3,0.5803571428571429,0.23529411764705882,0.5775280898876405,0.391304347826087,0.581447963800905,0.37037037037037035
KK,1,4,0.5844748858447488,0.2962962962962963,0.582392776523702,0.32,0.5782312925170068,0.42857142857142855
KK,1,5,0.5827664399092971,0.2916666666666667,0.5820224719101124,0.3333333333333333,0.5831435079726651,0.36666666666666664
KK,1,6,0.5840909090909091,0.28,0.5755555555555556,0.3888888888888889,0.5801354401805869,0.4
KK,1,7,0.581081081081081,0.3333333333333333,0.5852017937219731,0.22727272727272727,0.5876993166287016,0.3103448275862069
KK,1,8,0.579185520361991,0.30434782608695654,0.5762331838565022,0.391304347826087,0.581447963800905,0.38461538461538464
KK,1,9,0.5775280898876405,0.3333333333333333,0.578125,0.35,0.5848623853211009,0.36363636363636365
KK,1,10,0.5854214123006833,0.28,0.5801354401805869,0.36,0.5827664399092971,0.37037037037037035
KK,1,11,0.5804988662131519,0.3181818181818182,0.5829596412556054,0.2916666666666667,0.5759637188208617,0.48148148148148145
KK,1,12,0.5804988662131519,0.3181818181818182,0.5816554809843401,0.2857142857142857,0.5833333333333334,0.3333333333333333
KK,1,13,0.585812356979405,0.2692307692307692,0.5803571428571429,0.2857142857142857,0.582392776523702,0.36
KK,1,14,0.5818181818181818,0.3333333333333333,0.5825892857142857,0.2857142857142857,0.5808656036446469,0.41379310344827586
KK,1,15,0.5863636363636363,0.25,0.5736607142857143,0.45,0.585812356979405,0.3548387096774194
KK,1,16,0.5788288288288288,0.3157894736842105,0.5797752808988764,0.34782608695652173,0.581081081081081,0.375
KK,1,17,0.5848623853211009,0.2962962962962963,0.5835189309576837,0.21052631578947367,0.58675799086758,0.3333333333333333
KK,1,18,0.5797752808988764,0.3157894736842105,0.5755555555555556,0.3888888888888889,0.5846501128668171,0.32
KK,1,19,0.582392776523702,0.2857142857142857,0.579064587973274,0.3333333333333333,0.5794183445190156,0.36363636363636365
KK,1,20,0.582392776523702,0.25,0.5797752808988764,0.34782608695652173,0.5848623853211009,0.375
KK,1,21,0.5833333333333334,0.2727272727272727,0.578125,0.35,0.5831435079726651,0.3793103448275862
KK,1,22,0.5788288288288288,0.3181818181818182,0.5807174887892377,0.3181818181818182,0.5778781038374717,0.44
KK,1,23,0.5859728506787331,0.2608695652173913,0.5788288288288288,0.375,0.5799086757990868,0.43333333333333335
