sub,window,fold,success_high_cond_correct_low,success_high_cond_correct_high,success_high_cond_awareness_low,success_high_cond_awareness_high,success_high_cond_confidence_low,success_high_cond_confidence_high,success_high_cond_RT_correct_low,success_high_cond_RT_correct_high,success_high_cond_RT_awareness_low,success_high_cond_RT_awareness_high,success_high_cond_RT_confidence_low,success_high_cond_RT_confidence_high
AC,1,0,0.4411764705882353,0.5239520958083832,0.40540540540540543,0.5292479108635098,0.41134751773049644,0.6329787234042553,0.5419161676646707,0.4731182795698925,0.5248041775456919,0.3698630136986301,0.52046783625731,0.44954128440366975
AC,1,1,0.4142857142857143,0.5363636363636364,0.38392857142857145,0.5363128491620112,0.40145985401459855,0.6377551020408163,0.5525525525525525,0.42857142857142855,0.533678756476684,0.3283582089552239,0.533724340175953,0.42592592592592593
AC,1,2,0.45255474452554745,0.5195195195195195,0.3983050847457627,0.5340909090909091,0.4275092936802974,0.5970149253731343,0.5457227138643068,0.44680851063829785,0.5289473684210526,0.3698630136986301,0.5285714285714286,0.4158415841584158
AC,1,3,0.42657342657342656,0.5321100917431193,0.36752136752136755,0.5439093484419264,0.40293040293040294,0.6345177664974619,0.5608308605341247,0.4105263157894737,0.5386666666666666,0.33783783783783783,0.5422740524781341,0.4090909090909091
AC,1,4,0.4397163120567376,0.5258358662613982,0.3826086956521739,0.5380281690140845,0.4124087591240876,0.6224489795918368,0.5508982035928144,0.44,0.5326370757180157,0.34782608695652173,0.5329512893982808,0.4117647058823529
AC,1,5,0.41843971631205673,0.5349544072948328,0.36363636363636365,0.5472779369627507,0.3905109489051095,0.6530612244897959,0.5519287833827893,0.43157894736842106,0.5427807486631016,0.3625,0.5276967930029155,0.4537037037037037
AC,1,6,0.410958904109589,0.5401234567901234,0.39344262295081966,0.5373563218390804,0.4151624548736462,0.6217616580310881,0.543026706231454,0.46236559139784944,0.532608695652174,0.38271604938271603,0.5290697674418605,0.41818181818181815
AC,1,7,0.41911764705882354,0.5329341317365269,0.4,0.532394366197183,0.4254545454545455,0.6051282051282051,0.5519287833827893,0.41935483870967744,0.5278514588859416,0.4,0.5285714285714286,0.4158415841584158
AC,1,8,0.39568345323741005,0.5438066465256798,0.3565217391304348,0.5464788732394367,0.40298507462686567,0.6287128712871287,0.5615615615615616,0.41237113402061853,0.5370370370370371,0.3472222222222222,0.5273775216138329,0.4380952380952381
AC,1,9,0.41843971631205673,0.5349544072948328,0.32432432432432434,0.5543175487465181,0.4059040590405904,0.628140703517588,0.5555555555555556,0.40860215053763443,0.5372750642673522,0.30303030303030304,0.5317919075144508,0.4095238095238095
AC,1,10,0.4421768707482993,0.5263157894736842,0.3949579831932773,0.5356125356125356,0.4,0.635,0.5522388059701493,0.42574257425742573,0.5364583333333334,0.323943661971831,0.528023598820059,0.4375
AC,1,11,0.4246575342465753,0.5339506172839507,0.3898305084745763,0.5369318181818182,0.40714285714285714,0.6368421052631579,0.5611940298507463,0.40625,0.5370370370370371,0.3466666666666667,0.5270655270655271,0.43564356435643564
AC,1,12,0.44366197183098594,0.524390243902439,0.3706896551724138,0.5423728813559322,0.41044776119402987,0.6188118811881188,0.5451807228915663,0.45,0.5329815303430079,0.3472222222222222,0.5373134328358209,0.41228070175438597
AC,1,13,0.4460431654676259,0.5226586102719033,0.3706896551724138,0.5423728813559322,0.3970037453183521,0.6354679802955665,0.5619335347432024,0.41836734693877553,0.5380577427821522,0.3333333333333333,0.5321637426900585,0.43636363636363634
AC,1,14,0.43795620437956206,0.5255255255255256,0.3793103448275862,0.53954802259887,0.4065934065934066,0.6294416243654822,0.5489614243323442,0.4329896907216495,0.5272727272727272,0.37142857142857144,0.5359281437125748,0.42735042735042733
AC,1,15,0.43243243243243246,0.531055900621118,0.3728813559322034,0.5426136363636364,0.39923954372623577,0.6280193236714976,0.5568513119533528,0.3978494623655914,0.525065963060686,0.4,0.5342857142857143,0.4158415841584158
AC,1,16,0.4413793103448276,0.5261538461538462,0.38333333333333336,0.54,0.41911764705882354,0.6111111111111112,0.5502958579881657,0.42105263157894735,0.5219638242894057,0.4117647058823529,0.5261627906976745,0.4528301886792453
AC,1,17,0.4375,0.5276073619631901,0.3697478991596639,0.5441595441595442,0.4044943820224719,0.625615763546798,0.5539358600583091,0.4111111111111111,0.5390625,0.30985915492957744,0.527536231884058,0.45454545454545453
AC,1,18,0.46206896551724136,0.5169230769230769,0.4260869565217391,0.523943661971831,0.4051094890510949,0.6326530612244898,0.5467836257309941,0.43010752688172044,0.525065963060686,0.38666666666666666,0.5142857142857142,0.47572815533980584
AC,1,19,0.4351145038167939,0.5250737463126843,0.36936936936936937,0.5403899721448467,0.4117647058823529,0.6212121212121212,0.5492537313432836,0.4174757281553398,0.5233160621761658,0.4117647058823529,0.5393586005830904,0.39814814814814814
AC,1,20,0.4172661870503597,0.5347432024169184,0.37815126050420167,0.5413105413105413,0.39776951672862454,0.6368159203980099,0.5562130177514792,0.4105263157894737,0.5356200527704486,0.3333333333333333,0.5323529411764706,0.42105263157894735
AC,1,21,0.4236111111111111,0.5337423312883436,0.3644067796610169,0.5454545454545454,0.41544117647058826,0.6161616161616161,0.5619335347432024,0.42574257425742573,0.5343915343915344,0.37333333333333335,0.5292397660818714,0.42592592592592593
AC,1,22,0.38235294117647056,0.5479041916167665,0.34513274336283184,0.5490196078431373,0.38345864661654133,0.6519607843137255,0.5597667638483965,0.4044943820224719,0.5421052631578948,0.3287671232876712,0.5375722543352601,0.39805825242718446
AC,1,23,0.4326241134751773,0.5288753799392097,0.35772357723577236,0.5504322766570605,0.39543726235741444,0.6328502415458938,0.5640243902439024,0.3904761904761905,0.53315649867374,0.3625,0.5384615384615384,0.40350877192982454
AC,1,24,0.45517241379310347,0.52,0.371900826446281,0.5444126074498568,0.3971119133574007,0.6476683937823834,0.5522388059701493,0.425531914893617,0.5291005291005291,0.3783783783783784,0.5232558139534884,0.45794392523364486
AC,1,25,0.41721854304635764,0.5391849529780565,0.38016528925619836,0.5415472779369628,0.4065934065934066,0.6294416243654822,0.5522388059701493,0.4019607843137255,0.5291005291005291,0.36486486486486486,0.5289017341040463,0.411214953271028
AC,1,26,0.4236111111111111,0.5337423312883436,0.39285714285714285,0.5335195530726257,0.38783269961977185,0.642512077294686,0.5539358600583091,0.42045454545454547,0.5384615384615384,0.30303030303030304,0.5235294117647059,0.45871559633027525
AC,1,27,0.4244604316546763,0.5317220543806647,0.35514018691588783,0.5426997245179064,0.41044776119402987,0.6188118811881188,0.5614035087719298,0.3978494623655914,0.5347043701799485,0.35384615384615387,0.5371428571428571,0.3942307692307692
AC,1,28,0.43537414965986393,0.5294117647058824,0.41025641025641024,0.5297450424929179,0.4259927797833935,0.6062176165803109,0.5462686567164179,0.4387755102040816,0.5207253886010362,0.3939393939393939,0.528023598820059,0.4260869565217391
AC,1,29,0.4236111111111111,0.5337423312883436,0.3783783783783784,0.5376044568245125,0.4,0.635,0.5571847507331378,0.4222222222222222,0.53125,0.3582089552238806,0.5260115606936416,0.45714285714285713
AC,1,30,0.40145985401459855,0.5405405405405406,0.3902439024390244,0.5389048991354467,0.39473684210526316,0.6372549019607843,0.55,0.4375,0.5300261096605744,0.3472222222222222,0.5346820809248555,0.42452830188679247
