sub,window,fold,attention_high_cond_correct_low,attention_high_cond_correct_high,attention_high_cond_awareness_low,attention_high_cond_awareness_high,attention_high_cond_confidence_low,attention_high_cond_confidence_high
KK,1,0,0.3877551020408163,0.5890736342042755,0.49836065573770494,0.696969696969697,0.41304347826086957,0.6678321678321678
KK,1,1,0.35714285714285715,0.5887850467289719,0.4794520547945205,0.7134831460674157,0.391812865497076,0.6688963210702341
KK,1,2,0.38095238095238093,0.5864485981308412,0.4918032786885246,0.7090909090909091,0.42441860465116277,0.6510067114093959
KK,1,3,0.34146341463414637,0.5897435897435898,0.48172757475083056,0.7218934911242604,0.39759036144578314,0.6611842105263158
KK,1,4,0.3953488372093023,0.585480093676815,0.4782608695652174,0.7251461988304093,0.4124293785310734,0.6621160409556314
KK,1,5,0.35555555555555557,0.5905882352941176,0.47017543859649125,0.7189189189189189,0.39766081871345027,0.6655518394648829
KK,1,6,0.41304347826086957,0.5849056603773585,0.4901315789473684,0.7108433734939759,0.4088397790055249,0.6678200692041523
KK,1,7,0.30434782608695654,0.5966981132075472,0.48333333333333334,0.7176470588235294,0.3989071038251366,0.6759581881533101
KK,1,8,0.375,0.590047393364929,0.48333333333333334,0.7176470588235294,0.3854748603351955,0.6804123711340206
KK,1,9,0.4090909090909091,0.5845070422535211,0.49333333333333335,0.7,0.39664804469273746,0.6735395189003437
KK,1,10,0.27906976744186046,0.5971896955503513,0.4854368932038835,0.7267080745341615,0.38636363636363635,0.6768707482993197
KK,1,11,0.3333333333333333,0.5947867298578199,0.49158249158249157,0.6994219653179191,0.4147727272727273,0.6598639455782312
KK,1,12,0.35555555555555557,0.5905882352941176,0.4882154882154882,0.7052023121387283,0.4157303370786517,0.660958904109589
KK,1,13,0.35555555555555557,0.5905882352941176,0.47540983606557374,0.7393939393939394,0.38764044943820225,0.678082191780822
KK,1,14,0.391304347826087,0.5872641509433962,0.49158249158249157,0.6994219653179191,0.39325842696629215,0.6746575342465754
KK,1,15,0.3617021276595745,0.5910165484633569,0.4918032786885246,0.7090909090909091,0.38285714285714284,0.6779661016949152
