sub,window,fold,success_high_cond_correct_low,success_high_cond_correct_high,success_high_cond_awareness_low,success_high_cond_awareness_high,success_high_cond_confidence_low,success_high_cond_confidence_high
KK,1,0,0.13114754098360656,0.508557457212714,0.1464968152866242,0.6166134185303515,0.12643678160919541,0.6554054054054054
KK,1,1,0.125,0.5123152709359606,0.13548387096774195,0.6190476190476191,0.13529411764705881,0.6433333333333333
KK,1,2,0.11666666666666667,0.5097560975609756,0.1513157894736842,0.6069182389937107,0.12048192771084337,0.6447368421052632
KK,1,3,0.1016949152542373,0.5109489051094891,0.1346153846153846,0.6210191082802548,0.13450292397660818,0.6454849498327759
KK,1,4,0.06896551724137931,0.5145631067961165,0.11688311688311688,0.6265822784810127,0.10714285714285714,0.6556291390728477
KK,1,5,0.09375,0.5172413793103449,0.14102564102564102,0.6178343949044586,0.1317365269461078,0.6402640264026402
KK,1,6,0.10714285714285714,0.5072463768115942,0.13333333333333333,0.6125,0.12422360248447205,0.6343042071197411
KK,1,7,0.0967741935483871,0.5147058823529411,0.10967741935483871,0.6317460317460317,0.1144578313253012,0.6480263157894737
KK,1,8,0.1111111111111111,0.5135135135135135,0.14838709677419354,0.6126984126984127,0.14285714285714285,0.6474576271186441
KK,1,9,0.12903225806451613,0.5098039215686274,0.1464968152866242,0.6166134185303515,0.13609467455621302,0.6411960132890365
KK,1,10,0.125,0.5123152709359606,0.15286624203821655,0.6134185303514377,0.13690476190476192,0.6390728476821192
KK,1,11,0.12903225806451613,0.5098039215686274,0.13636363636363635,0.6170886075949367,0.13855421686746988,0.6348684210526315
KK,1,12,0.1076923076923077,0.5160493827160494,0.14556962025316456,0.6185897435897436,0.11764705882352941,0.6533333333333333
KK,1,13,0.10526315789473684,0.5084745762711864,0.1282051282051282,0.6242038216560509,0.11242603550295859,0.654485049833887
KK,1,14,0.1016949152542373,0.5109489051094891,0.13725490196078433,0.6151419558359621,0.13793103448275862,0.6486486486486487
KK,1,15,0.1076923076923077,0.5160493827160494,0.11949685534591195,0.6334405144694534,0.11904761904761904,0.6490066225165563
KK,1,16,0.13846153846153847,0.5111111111111111,0.14102564102564102,0.6178343949044586,0.11695906432748537,0.6555183946488294
KK,1,17,0.0967741935483871,0.5147058823529411,0.1095890410958904,0.6172839506172839,0.1144578313253012,0.6480263157894737
KK,1,18,0.13114754098360656,0.508557457212714,0.12418300653594772,0.6214511041009464,0.12790697674418605,0.6510067114093959
KK,1,19,0.13333333333333333,0.5073170731707317,0.13157894736842105,0.6163522012578616,0.13529411764705881,0.6433333333333333
KK,1,20,0.13636363636363635,0.5123762376237624,0.14375,0.6225806451612903,0.1404494382022472,0.6541095890410958
KK,1,21,0.10714285714285714,0.5072463768115942,0.12751677852348994,0.6137071651090342,0.13043478260869565,0.6310679611650486
KK,1,22,0.1076923076923077,0.5160493827160494,0.13924050632911392,0.6217948717948718,0.13450292397660818,0.6454849498327759
KK,1,23,0.12307692307692308,0.5135802469135803,0.15527950310559005,0.6181229773462783,0.12280701754385964,0.6521739130434783
