sub,window,fold,attention_high_cond_RT_correct_low,attention_high_cond_RT_correct_high,attention_high_cond_RT_awareness_low,attention_high_cond_RT_awareness_high,attention_high_cond_RT_confidence_low,attention_high_cond_RT_confidence_high
OS,1,0,0.4421364985163205,0.4423076923076923,0.42487046632124353,0.4666666666666667,0.4341736694677871,0.47619047619047616
OS,1,1,0.4461538461538462,0.4424778761061947,0.42857142857142855,0.4507042253521127,0.425,0.48717948717948717
OS,1,2,0.44879518072289154,0.42592592592592593,0.4293193717277487,0.4444444444444444,0.4233983286908078,0.48148148148148145
OS,1,3,0.4594594594594595,0.40186915887850466,0.42670157068062825,0.4691358024691358,0.43131868131868134,0.4605263157894737
OS,1,4,0.45454545454545453,0.4144144144144144,0.4381443298969072,0.41333333333333333,0.4305555555555556,0.46835443037974683
OS,1,5,0.44744744744744747,0.42342342342342343,0.43333333333333335,0.4266666666666667,0.43213296398891965,0.4578313253012048
OS,1,6,0.4424778761061947,0.4368932038834951,0.43523316062176165,0.4155844155844156,0.43169398907103823,0.4935064935064935
OS,1,7,0.4626865671641791,0.3867924528301887,0.42930591259640105,0.4594594594594595,0.4265927977839335,0.5125
OS,1,8,0.44477611940298506,0.43636363636363634,0.4326424870466321,0.4358974358974359,0.43169398907103823,0.4805194805194805
OS,1,9,0.45103857566765576,0.42857142857142855,0.4329896907216495,0.4266666666666667,0.4376731301939058,0.4375
OS,1,10,0.45871559633027525,0.3963963963963964,0.4296675191815857,0.43661971830985913,0.4245810055865922,0.4878048780487805
OS,1,11,0.43283582089552236,0.4803921568627451,0.422680412371134,0.4864864864864865,0.4281767955801105,0.47560975609756095
OS,1,12,0.4420731707317073,0.44642857142857145,0.4270833333333333,0.4625,0.4369747899159664,0.43209876543209874
OS,1,13,0.4501510574018127,0.4166666666666667,0.4322916666666667,0.4358974358974359,0.4481792717086835,0.43209876543209874
OS,1,14,0.4391691394658754,0.46601941747572817,0.43523316062176165,0.4155844155844156,0.430939226519337,0.47297297297297297
OS,1,15,0.44984802431610943,0.4424778761061947,0.422279792746114,0.48,0.4309859154929577,0.4625
OS,1,16,0.4471299093655589,0.4375,0.42487046632124353,0.47368421052631576,0.4301675977653631,0.4625
OS,1,17,0.4431137724550898,0.44761904761904764,0.42597402597402595,0.4675324675324675,0.43454038997214484,0.45
OS,1,18,0.4375,0.47619047619047616,0.41494845360824745,0.52,0.43258426966292135,0.4523809523809524
OS,1,19,0.44807121661721067,0.42718446601941745,0.43041237113402064,0.44,0.4325068870523416,0.48148148148148145
OS,1,20,0.44542772861356933,0.43564356435643564,0.4282051282051282,0.4583333333333333,0.42105263157894735,0.5128205128205128
OS,1,21,0.4461538461538462,0.44537815126050423,0.43005181347150256,0.4473684210526316,0.4246575342465753,0.4805194805194805
OS,1,22,0.45209580838323354,0.42727272727272725,0.4373401534526854,0.4166666666666667,0.4329608938547486,0.4625
OS,1,23,0.4380664652567976,0.46788990825688076,0.4289405684754522,0.4533333333333333,0.4297520661157025,0.4864864864864865
OS,1,24,0.4451219512195122,0.45535714285714285,0.4170984455958549,0.5064935064935064,0.4332425068119891,0.4605263157894737
OS,1,25,0.44242424242424244,0.4375,0.42710997442455245,0.4507042253521127,0.425414364640884,0.48717948717948717
OS,1,26,0.4570552147239264,0.415929203539823,0.42782152230971127,0.45121951219512196,0.4225352112676056,0.4880952380952381
OS,1,27,0.4501510574018127,0.4336283185840708,0.4289405684754522,0.44155844155844154,0.43454038997214484,0.43902439024390244
OS,1,28,0.4550898203592814,0.4056603773584906,0.43444730077120824,0.4342105263157895,0.43646408839779005,0.4810126582278481
OS,1,29,0.45045045045045046,0.42990654205607476,0.42857142857142855,0.45454545454545453,0.4245810055865922,0.5185185185185185
OS,1,30,0.4491017964071856,0.44036697247706424,0.43523316062176165,0.4155844155844156,0.4273743016759777,0.475
OS,1,31,0.44314868804664725,0.46153846153846156,0.4326424870466321,0.44155844155844154,0.42777777777777776,0.475
OS,1,32,0.45454545454545453,0.42342342342342343,0.43005181347150256,0.4342105263157895,0.42618384401114207,0.47560975609756095
