sub,window,fold,attention_high_cond_correct_low,attention_high_cond_correct_high,attention_high_cond_awareness_low,attention_high_cond_awareness_high,attention_high_cond_confidence_low,attention_high_cond_confidence_high
BG,1,0,0.4520547945205479,0.5239294710327456,0.40476190476190477,0.5523255813953488,0.4631578947368421,0.5464285714285714
BG,1,1,0.4230769230769231,0.5306122448979592,0.39285714285714285,0.5636363636363636,0.4696132596685083,0.5397923875432526
BG,1,2,0.42857142857142855,0.5292620865139949,0.39552238805970147,0.5595238095238095,0.4842105263157895,0.5321428571428571
BG,1,3,0.375,0.5376884422110553,0.40458015267175573,0.5545722713864307,0.44324324324324327,0.5578947368421052
BG,1,4,0.43243243243243246,0.5277777777777778,0.41353383458646614,0.5519287833827893,0.45454545454545453,0.5512367491166078
BG,1,5,0.45,0.5256410256410257,0.42857142857142855,0.5484848484848485,0.4550561797752809,0.547945205479452
BG,1,6,0.43209876543209874,0.5295629820051414,0.3880597014925373,0.5625,0.4846938775510204,0.5328467153284672
BG,1,7,0.4520547945205479,0.5239294710327456,0.4112903225806452,0.5491329479768786,0.45408163265306123,0.5547445255474452
BG,1,8,0.4050632911392405,0.5345268542199488,0.38636363636363635,0.5621301775147929,0.4644808743169399,0.5435540069686411
BG,1,9,0.4266666666666667,0.529113924050633,0.3953488372093023,0.5571847507331378,0.4479166666666667,0.5575539568345323
BG,1,10,0.4266666666666667,0.529113924050633,0.39552238805970147,0.5595238095238095,0.45901639344262296,0.5470383275261324
BG,1,11,0.3972602739726027,0.5340050377833753,0.3787878787878788,0.5650887573964497,0.46842105263157896,0.5428571428571428
BG,1,12,0.4266666666666667,0.529113924050633,0.421875,0.5467836257309941,0.4308510638297872,0.5673758865248227
BG,1,13,0.4520547945205479,0.5239294710327456,0.4186046511627907,0.5483870967741935,0.42162162162162165,0.5719298245614035
BG,1,14,0.38028169014084506,0.5363408521303258,0.38461538461538464,0.5617647058823529,0.4648648648648649,0.543859649122807
BG,1,15,0.4533333333333333,0.5240506329113924,0.4307692307692308,0.5441176470588235,0.42702702702702705,0.5684210526315789
BG,1,16,0.4492753623188406,0.5236907730673317,0.40625,0.5526315789473685,0.46938775510204084,0.5437956204379562
BG,1,17,0.40540540540540543,0.5328282828282829,0.36923076923076925,0.5676470588235294,0.4742268041237113,0.5398550724637681
BG,1,18,0.4,0.5341772151898734,0.37593984962406013,0.5667655786350149,0.45454545454545453,0.5512367491166078
BG,1,19,0.40789473684210525,0.5329949238578681,0.39416058394160586,0.5615615615615616,0.44329896907216493,0.5615942028985508
BG,1,20,0.4264705882352941,0.527363184079602,0.4126984126984127,0.5494186046511628,0.4479166666666667,0.5575539568345323
BG,1,21,0.4,0.5341772151898734,0.3769230769230769,0.5647058823529412,0.46368715083798884,0.5429553264604811
BG,1,22,0.4246575342465753,0.5289672544080605,0.37404580152671757,0.5663716814159292,0.47668393782383417,0.5379061371841155
BG,1,23,0.4125,0.5333333333333333,0.40458015267175573,0.5545722713864307,0.4512820512820513,0.5563636363636364
BG,1,24,0.4444444444444444,0.5251256281407035,0.40458015267175573,0.5545722713864307,0.43956043956043955,0.5590277777777778
BG,1,25,0.391304347826087,0.5336658354114713,0.3779527559055118,0.5626822157434402,0.46464646464646464,0.5477941176470589
BG,1,26,0.4507042253521127,0.5238095238095238,0.4076923076923077,0.5529411764705883,0.4497354497354497,0.5551601423487544
BG,1,27,0.4383561643835616,0.5264483627204031,0.41353383458646614,0.5519287833827893,0.4603174603174603,0.5480427046263345
BG,1,28,0.4594594594594595,0.5227272727272727,0.3951612903225806,0.5549132947976878,0.4479166666666667,0.5575539568345323
BG,1,29,0.4358974358974359,0.5280612244897959,0.4,0.5582089552238806,0.4627659574468085,0.5460992907801419
BG,1,30,0.38235294117647056,0.5348258706467661,0.3816793893129771,0.5634218289085545,0.46994535519125685,0.5400696864111498
BG,1,31,0.4074074074074074,0.5347043701799485,0.39552238805970147,0.5595238095238095,0.4787234042553192,0.5354609929078015
BG,1,32,0.4266666666666667,0.529113924050633,0.41732283464566927,0.5481049562682215,0.4720812182741117,0.5421245421245421
BG,1,33,0.40298507462686567,0.5310173697270472,0.3893129770992366,0.56047197640118,0.441025641025641,0.5636363636363636
BG,1,34,0.417910447761194,0.5285359801488834,0.4032258064516129,0.5520231213872833,0.41711229946524064,0.5759717314487632
BG,1,35,0.417910447761194,0.5285359801488834,0.3983739837398374,0.553314121037464,0.4666666666666667,0.5454545454545454
BG,1,36,0.4117647058823529,0.5298507462686567,0.3923076923076923,0.5588235294117647,0.4603174603174603,0.5480427046263345
BG,1,37,0.38571428571428573,0.535,0.36153846153846153,0.5705882352941176,0.47619047619047616,0.5373665480427047
BG,1,38,0.40298507462686567,0.5310173697270472,0.4,0.5558823529411765,0.4540540540540541,0.5508771929824562
BG,1,39,0.4027777777777778,0.5326633165829145,0.3968253968253968,0.5552325581395349,0.4603174603174603,0.5480427046263345
BG,1,40,0.4444444444444444,0.5251256281407035,0.42857142857142855,0.5459940652818991,0.455026455026455,0.5516014234875445
BG,1,41,0.44155844155844154,0.5267175572519084,0.39552238805970147,0.5595238095238095,0.45989304812834225,0.5477031802120141
BG,1,42,0.4666666666666667,0.5215189873417722,0.42962962962962964,0.5462686567164179,0.45108695652173914,0.5524475524475524
BG,1,43,0.4722222222222222,0.5201005025125628,0.4153846153846154,0.55,0.44148936170212766,0.5602836879432624
BG,1,44,0.4166666666666667,0.5301507537688442,0.4222222222222222,0.5492537313432836,0.45698924731182794,0.5492957746478874
BG,1,45,0.4025974025974026,0.5343511450381679,0.3880597014925373,0.5625,0.4603174603174603,0.5480427046263345
BG,1,46,0.40540540540540543,0.5328282828282829,0.38095238095238093,0.561046511627907,0.4484536082474227,0.5579710144927537
BG,1,47,0.4473684210526316,0.5253807106598984,0.417910447761194,0.5505952380952381,0.4639175257731959,0.5471014492753623
BG,1,48,0.44,0.5265822784810127,0.3969465648854962,0.5575221238938053,0.4427083333333333,0.5611510791366906
BG,1,49,0.4931506849315068,0.5163727959697733,0.4418604651162791,0.5395894428152492,0.441025641025641,0.5636363636363636
BG,1,50,0.4473684210526316,0.5253807106598984,0.4015151515151515,0.5562130177514792,0.46524064171123,0.5441696113074205
BG,1,51,0.41333333333333333,0.5316455696202531,0.3684210526315789,0.56973293768546,0.4540540540540541,0.5508771929824562
BG,1,52,0.3815789473684211,0.5380710659898477,0.40441176470588236,0.5568862275449101,0.450261780104712,0.5555555555555556
BG,1,53,0.42857142857142855,0.5292620865139949,0.4,0.5558823529411765,0.4574468085106383,0.549645390070922
BG,1,54,0.3918918918918919,0.5353535353535354,0.40441176470588236,0.5568862275449101,0.44623655913978494,0.5563380281690141
BG,1,55,0.40540540540540543,0.5328282828282829,0.38235294117647056,0.5658682634730539,0.4810810810810811,0.5333333333333333
BG,1,56,0.42857142857142855,0.5310880829015544,0.3971631205673759,0.5623100303951368,0.45901639344262296,0.5470383275261324
BG,1,57,0.4342105263157895,0.5279187817258884,0.3969465648854962,0.5575221238938053,0.41899441340782123,0.570446735395189
BG,1,58,0.38461538461538464,0.5382653061224489,0.4076923076923077,0.5529411764705883,0.46842105263157896,0.5428571428571428
BG,1,59,0.43037974683544306,0.5294117647058824,0.3880597014925373,0.5625,0.4574468085106383,0.549645390070922
BG,1,60,0.4594594594594595,0.5227272727272727,0.4251968503937008,0.5451895043731778,0.425531914893617,0.5709219858156028
BG,1,61,0.42028985507246375,0.5286783042394015,0.3983739837398374,0.553314121037464,0.453125,0.5539568345323741
BG,1,62,0.34782608695652173,0.5411471321695761,0.3515625,0.5730994152046783,0.46875,0.5431654676258992
BG,1,63,0.41975308641975306,0.532133676092545,0.375,0.5688622754491018,0.4606741573033708,0.5445205479452054
BG,1,64,0.42857142857142855,0.5292620865139949,0.3969465648854962,0.5575221238938053,0.4607329842931937,0.5483870967741935
BG,1,65,0.43661971830985913,0.5263157894736842,0.40476190476190477,0.5523255813953488,0.4696969696969697,0.5441176470588235
BG,1,66,0.3974358974358974,0.5357142857142857,0.40601503759398494,0.5548961424332344,0.43386243386243384,0.5658362989323843
BG,1,67,0.46153846153846156,0.5229591836734694,0.4117647058823529,0.5538922155688623,0.45161290322580644,0.5528169014084507
BG,1,68,0.4266666666666667,0.529113924050633,0.3984375,0.5555555555555556,0.472636815920398,0.5427509293680297
BG,1,69,0.4,0.5341772151898734,0.3816793893129771,0.5634218289085545,0.47715736040609136,0.5384615384615384
BG,1,70,0.4358974358974359,0.5280612244897959,0.3953488372093023,0.5571847507331378,0.47619047619047616,0.5373665480427047
BG,1,71,0.4675324675324675,0.5216284987277354,0.41605839416058393,0.5525525525525525,0.4627659574468085,0.5460992907801419
BG,1,72,0.375,0.5344827586206896,0.3709677419354839,0.5635838150289018,0.4603174603174603,0.5480427046263345
BG,1,73,0.39436619718309857,0.5338345864661654,0.38636363636363635,0.5621301775147929,0.4585635359116022,0.5467128027681661
BG,1,74,0.4444444444444444,0.5251256281407035,0.416,0.5478260869565217,0.4497354497354497,0.5551601423487544
BG,1,75,0.4084507042253521,0.531328320802005,0.3821138211382114,0.5590778097982709,0.4583333333333333,0.5503597122302158
BG,1,76,0.48,0.5189873417721519,0.4117647058823529,0.5538922155688623,0.4648648648648649,0.543859649122807
BG,1,77,0.4533333333333333,0.5240506329113924,0.38461538461538464,0.5617647058823529,0.4742268041237113,0.5398550724637681
BG,1,78,0.47297297297297297,0.5202020202020202,0.4263565891472868,0.5454545454545454,0.44559585492227977,0.5595667870036101
BG,1,79,0.4358974358974359,0.5280612244897959,0.39705882352941174,0.5598802395209581,0.47058823529411764,0.5406360424028268
