sub,window,fold,attention_high_cond_RT_correct_low,attention_high_cond_RT_correct_high,attention_high_cond_RT_awareness_low,attention_high_cond_RT_awareness_high,attention_high_cond_RT_confidence_low,attention_high_cond_RT_confidence_high
AS,1,0,0.5055187637969095,0.4,0.5333333333333333,0.34545454545454546,0.5133928571428571,0.29411764705882354
AS,1,1,0.5055187637969095,0.42857142857142855,0.5358024691358024,0.30357142857142855,0.5144124168514412,0.25
AS,1,2,0.5099778270509978,0.3125,0.5318627450980392,0.3269230769230769,0.5167037861915368,0.1875
AS,1,3,0.5087719298245614,0.2727272727272727,0.5310173697270472,0.35,0.5168539325842697,0.25
AS,1,4,0.5088495575221239,0.375,0.5367647058823529,0.29411764705882354,0.5189309576837416,0.21052631578947367
AS,1,5,0.5087719298245614,0.25,0.526829268292683,0.36,0.5099778270509978,0.35714285714285715
AS,1,6,0.5099337748344371,0.3333333333333333,0.5344827586206896,0.32727272727272727,0.5179372197309418,0.21052631578947367
AS,1,7,0.5088495575221239,0.375,0.5321782178217822,0.3448275862068966,0.5132743362831859,0.26666666666666666
AS,1,8,0.5088105726872246,0.3076923076923077,0.5333333333333333,0.3333333333333333,0.5121951219512195,0.26666666666666666
AS,1,9,0.5066371681415929,0.4,0.5282555282555282,0.35185185185185186,0.5099337748344371,0.26666666666666666
AS,1,10,0.5109170305676856,0.2727272727272727,0.5356265356265356,0.32075471698113206,0.5178571428571429,0.21052631578947367
AS,1,11,0.5110619469026548,0.26666666666666666,0.5255474452554745,0.36,0.5145413870246085,0.2777777777777778
AS,1,12,0.5098901098901099,0.23076923076923078,0.5315533980582524,0.3125,0.512087912087912,0.25
AS,1,13,0.5110619469026548,0.26666666666666666,0.5328467153284672,0.3,0.515695067264574,0.2631578947368421
AS,1,14,0.5066079295154186,0.4,0.5318627450980392,0.34615384615384615,0.5132743362831859,0.2857142857142857
AS,1,15,0.5032967032967033,0.5,0.54,0.3114754098360656,0.5155555555555555,0.17647058823529413
AS,1,16,0.5099778270509978,0.3125,0.5343137254901961,0.3269230769230769,0.5189309576837416,0.16666666666666666
AS,1,17,0.5066079295154186,0.38461538461538464,0.5344827586206896,0.32727272727272727,0.5077262693156733,0.35714285714285715
AS,1,18,0.5076923076923077,0.35714285714285715,0.5409429280397022,0.3,0.516629711751663,0.1875
AS,1,19,0.5110619469026548,0.26666666666666666,0.5384615384615384,0.3157894736842105,0.5133928571428571,0.2777777777777778
AS,1,20,0.5110619469026548,0.3125,0.5359801488833746,0.3220338983050847,0.5154867256637168,0.26666666666666666
AS,1,21,0.5088105726872246,0.3333333333333333,0.5314009661835749,0.2978723404255319,0.5167785234899329,0.21052631578947367
AS,1,22,0.5077262693156733,0.3333333333333333,0.5325301204819277,0.28,0.516629711751663,0.1875
AS,1,23,0.5077605321507761,0.375,0.5230024213075061,0.3877551020408163,0.5110619469026548,0.2857142857142857
AS,1,24,0.5054945054945055,0.38461538461538464,0.528395061728395,0.3684210526315789,0.5121951219512195,0.26666666666666666
AS,1,25,0.5098901098901099,0.23076923076923078,0.5256723716381418,0.3584905660377358,0.5144766146993318,0.25
AS,1,26,0.5121412803532008,0.3125,0.5390243902439025,0.2692307692307692,0.5155555555555555,0.25
AS,1,27,0.5088495575221239,0.3333333333333333,0.5331695331695332,0.3333333333333333,0.5167785234899329,0.2222222222222222
AS,1,28,0.5088495575221239,0.3333333333333333,0.5358024691358024,0.3090909090909091,0.515625,0.23529411764705882
AS,1,29,0.5076923076923077,0.3076923076923077,0.5281173594132029,0.3392857142857143,0.5121951219512195,0.29411764705882354
AS,1,30,0.5109649122807017,0.25,0.5255474452554745,0.3673469387755102,0.5145413870246085,0.2631578947368421
AS,1,31,0.5077605321507761,0.35294117647058826,0.5409429280397022,0.29310344827586204,0.5144766146993318,0.29411764705882354
AS,1,32,0.5088495575221239,0.3125,0.5378973105134475,0.2962962962962963,0.5133333333333333,0.25
AS,1,33,0.5054945054945055,0.4166666666666667,0.53,0.36065573770491804,0.5167785234899329,0.2222222222222222
AS,1,34,0.5077605321507761,0.375,0.5321782178217822,0.3508771929824561,0.5178571428571429,0.17647058823529413
AS,1,35,0.5088105726872246,0.3076923076923077,0.524390243902439,0.39215686274509803,0.512249443207127,0.29411764705882354
AS,1,36,0.5088495575221239,0.3333333333333333,0.5333333333333333,0.32142857142857145,0.5167785234899329,0.21052631578947367
AS,1,37,0.5044052863436124,0.42857142857142855,0.5294117647058824,0.35185185185185186,0.5132743362831859,0.21428571428571427
AS,1,38,0.5109649122807017,0.3076923076923077,0.5371287128712872,0.2982456140350877,0.5178571428571429,0.21052631578947367
AS,1,39,0.5099337748344371,0.3333333333333333,0.5317073170731708,0.32653061224489793,0.5132743362831859,0.2857142857142857
AS,1,40,0.5088105726872246,0.3076923076923077,0.5396039603960396,0.2982456140350877,0.5145413870246085,0.2777777777777778
AS,1,41,0.5121951219512195,0.25,0.5346534653465347,0.3389830508474576,0.5144124168514412,0.2
AS,1,42,0.5077262693156733,0.35714285714285715,0.5281173594132029,0.3392857142857143,0.5190156599552572,0.21052631578947367
AS,1,43,0.5088888888888888,0.35294117647058826,0.5269607843137255,0.34545454545454546,0.5144766146993318,0.23529411764705882
AS,1,44,0.5077262693156733,0.35714285714285715,0.5359801488833746,0.3103448275862069,0.5167785234899329,0.2222222222222222
AS,1,45,0.5088105726872246,0.35714285714285715,0.5331695331695332,0.3333333333333333,0.5144124168514412,0.26666666666666666
AS,1,46,0.5077605321507761,0.375,0.5228915662650603,0.3617021276595745,0.5133333333333333,0.25
AS,1,47,0.5066079295154186,0.42857142857142855,0.5330073349633252,0.3076923076923077,0.5121412803532008,0.2857142857142857
AS,1,48,0.5099337748344371,0.2857142857142857,0.526829268292683,0.34615384615384615,0.5144766146993318,0.23529411764705882
AS,1,49,0.5076586433260394,0.3,0.5307125307125307,0.32142857142857145,0.5155555555555555,0.1875
AS,1,50,0.5055187637969095,0.42857142857142855,0.5307125307125307,0.33962264150943394,0.5176991150442478,0.07142857142857142
AS,1,51,0.5076923076923077,0.3333333333333333,0.5359801488833746,0.3157894736842105,0.5133928571428571,0.2777777777777778
AS,1,52,0.5077262693156733,0.35714285714285715,0.5333333333333333,0.32727272727272727,0.5145413870246085,0.2777777777777778
AS,1,53,0.5098901098901099,0.2857142857142857,0.5307125307125307,0.34615384615384615,0.5144766146993318,0.25
AS,1,54,0.5088495575221239,0.3333333333333333,0.5354523227383863,0.32075471698113206,0.5145413870246085,0.2777777777777778
AS,1,55,0.5066079295154186,0.35714285714285715,0.5333333333333333,0.32142857142857145,0.5144766146993318,0.23529411764705882
AS,1,56,0.5066371681415929,0.4,0.5310173697270472,0.3508771929824561,0.5167785234899329,0.2222222222222222
AS,1,57,0.5088495575221239,0.3333333333333333,0.5292682926829269,0.35185185185185186,0.515625,0.23529411764705882
