sub,window,fold,success_high_cond_correct_low,success_high_cond_correct_high,success_high_cond_awareness_low,success_high_cond_awareness_high,success_high_cond_confidence_low,success_high_cond_confidence_high
LM,1,0,0.375,0.5738916256157636,0.39906103286384975,0.669260700389105,0.3985239852398524,0.7487437185929648
LM,1,1,0.3559322033898305,0.5742092457420924,0.4205607476635514,0.65234375,0.3897058823529412,0.7626262626262627
LM,1,2,0.328125,0.5812807881773399,0.4147465437788018,0.6600790513833992,0.39705882352941174,0.7525252525252525
LM,1,3,0.32786885245901637,0.5794621026894865,0.4046511627906977,0.6666666666666666,0.3828996282527881,0.7661691542288557
LM,1,4,0.29310344827586204,0.5825242718446602,0.3953488372093023,0.6745098039215687,0.38721804511278196,0.7549019607843137
LM,1,5,0.32786885245901637,0.5794621026894865,0.4205607476635514,0.65234375,0.38461538461538464,0.7715736040609137
LM,1,6,0.3389830508474576,0.5766423357664233,0.431924882629108,0.642023346303502,0.379182156133829,0.7711442786069652
LM,1,7,0.3125,0.583743842364532,0.40186915887850466,0.66796875,0.39338235294117646,0.7575757575757576
LM,1,8,0.3448275862068966,0.5752427184466019,0.4097560975609756,0.6528301886792452,0.3897058823529412,0.7626262626262627
LM,1,9,0.3508771929824561,0.5738498789346247,0.40186915887850466,0.66796875,0.40145985401459855,0.75
LM,1,10,0.3492063492063492,0.5773955773955773,0.4027777777777778,0.6692913385826772,0.4007220216606498,0.7564766839378239
LM,1,11,0.32786885245901637,0.5794621026894865,0.3923444976076555,0.6704980842911877,0.40714285714285714,0.7526315789473684
LM,1,12,0.3181818181818182,0.5841584158415841,0.4046511627906977,0.6666666666666666,0.39855072463768115,0.7577319587628866
LM,1,13,0.3770491803278688,0.5721271393643031,0.41784037558685444,0.6536964980544747,0.38848920863309355,0.7760416666666666
LM,1,14,0.3684210526315789,0.5714285714285714,0.42452830188679247,0.6472868217054264,0.35658914728682173,0.7783018867924528
LM,1,15,0.3103448275862069,0.5800970873786407,0.4,0.6653846153846154,0.3905109489051095,0.7653061224489796
LM,1,16,0.36666666666666664,0.573170731707317,0.43457943925233644,0.640625,0.379182156133829,0.7711442786069652
LM,1,17,0.3384615384615385,0.5802469135802469,0.413953488372093,0.6588235294117647,0.3837638376383764,0.7688442211055276
LM,1,18,0.288135593220339,0.583941605839416,0.4056603773584906,0.6627906976744186,0.38022813688212925,0.7584541062801933
LM,1,19,0.36507936507936506,0.5749385749385749,0.4200913242009132,0.6573705179282868,0.39097744360902253,0.75
LM,1,20,0.3157894736842105,0.5786924939467313,0.4019138755980861,0.6628352490421456,0.38181818181818183,0.7794871794871795
LM,1,21,0.34375,0.5788177339901478,0.3878504672897196,0.6796875,0.3800738007380074,0.7738693467336684
LM,1,22,0.3384615384615385,0.5802469135802469,0.4090909090909091,0.668,0.373134328358209,0.7772277227722773
LM,1,23,0.31666666666666665,0.5804878048780487,0.4084507042253521,0.6614785992217899,0.3805970149253731,0.7673267326732673
LM,1,24,0.35714285714285715,0.572463768115942,0.4019138755980861,0.6628352490421456,0.38636363636363635,0.7524271844660194
LM,1,25,0.3220338983050847,0.5790754257907542,0.3878504672897196,0.6796875,0.4036363636363636,0.7487179487179487
LM,1,26,0.36507936507936506,0.5749385749385749,0.3972602739726027,0.6772908366533864,0.3940520446096654,0.7512437810945274
LM,1,27,0.3620689655172414,0.5728155339805825,0.4,0.660377358490566,0.3880597014925373,0.7574257425742574
LM,1,28,0.3333333333333333,0.5780487804878048,0.39906103286384975,0.669260700389105,0.39636363636363636,0.7589743589743589
LM,1,29,0.32786885245901637,0.5794621026894865,0.3894230769230769,0.6717557251908397,0.38661710037174724,0.7611940298507462
LM,1,30,0.3064516129032258,0.5833333333333334,0.423963133640553,0.6521739130434783,0.3942652329749104,0.7696335078534031
LM,1,31,0.3448275862068966,0.5752427184466019,0.4072398190045249,0.6706827309236948,0.3805970149253731,0.7673267326732673
LM,1,32,0.35714285714285715,0.572463768115942,0.41626794258373206,0.6513409961685823,0.39338235294117646,0.7575757575757576
LM,1,33,0.3728813559322034,0.5717761557177615,0.40930232558139534,0.6627450980392157,0.38721804511278196,0.7549019607843137
LM,1,34,0.3389830508474576,0.5766423357664233,0.41626794258373206,0.6513409961685823,0.38321167883211676,0.7755102040816326
LM,1,35,0.36065573770491804,0.5745721271393643,0.42592592592592593,0.6496062992125984,0.39776951672862454,0.746268656716418
LM,1,36,0.3389830508474576,0.5766423357664233,0.397196261682243,0.671875,0.4014336917562724,0.7591623036649214
LM,1,37,0.3548387096774194,0.5759803921568627,0.38095238095238093,0.6807692307692308,0.40217391304347827,0.7525773195876289
LM,1,38,0.3389830508474576,0.5766423357664233,0.3902439024390244,0.6679245283018868,0.3880597014925373,0.7574257425742574
LM,1,39,0.3,0.5829268292682926,0.3938053097345133,0.6885245901639344,0.3956043956043956,0.7563451776649747
LM,1,40,0.3392857142857143,0.5748792270531401,0.41706161137440756,0.6525096525096525,0.37362637362637363,0.7868020304568528
LM,1,41,0.3333333333333333,0.576271186440678,0.41706161137440756,0.6525096525096525,0.391304347826087,0.7680412371134021
LM,1,42,0.3333333333333333,0.5798525798525799,0.3915094339622642,0.6744186046511628,0.3800738007380074,0.7738693467336684
LM,1,43,0.3125,0.583743842364532,0.4166666666666667,0.65748031496063,0.39636363636363636,0.7589743589743589
LM,1,44,0.35384615384615387,0.5777777777777777,0.413953488372093,0.6588235294117647,0.3978102189781022,0.7551020408163265
LM,1,45,0.3114754098360656,0.5819070904645477,0.4027777777777778,0.6692913385826772,0.3992673992673993,0.751269035532995
LM,1,46,0.3333333333333333,0.5780487804878048,0.397196261682243,0.671875,0.4,0.7538461538461538
LM,1,47,0.3220338983050847,0.5790754257907542,0.4131455399061033,0.6575875486381323,0.39776951672862454,0.746268656716418
LM,1,48,0.3384615384615385,0.5802469135802469,0.4155251141552511,0.6613545816733067,0.37407407407407406,0.78
LM,1,49,0.35714285714285715,0.572463768115942,0.41284403669724773,0.6626984126984127,0.38686131386861317,0.7704081632653061
LM,1,50,0.2786885245901639,0.58679706601467,0.38967136150234744,0.6770428015564203,0.38686131386861317,0.7704081632653061
LM,1,51,0.3125,0.583743842364532,0.3952380952380952,0.6692307692307692,0.3962962962962963,0.75
LM,1,52,0.2857142857142857,0.5821256038647343,0.4074074074074074,0.6653543307086615,0.3917910447761194,0.7524752475247525
LM,1,53,0.3793103448275862,0.5703883495145631,0.4117647058823529,0.6666666666666666,0.38768115942028986,0.7731958762886598
LM,1,54,0.2833333333333333,0.5853658536585366,0.4063926940639269,0.6693227091633466,0.38257575757575757,0.7572815533980582
LM,1,55,0.3333333333333333,0.576271186440678,0.3925233644859813,0.67578125,0.3940520446096654,0.7512437810945274
LM,1,56,0.3492063492063492,0.5773955773955773,0.4055299539170507,0.6679841897233202,0.4,0.7538461538461538
LM,1,57,0.3090909090909091,0.5783132530120482,0.4019138755980861,0.6628352490421456,0.3837638376383764,0.7688442211055276
LM,1,58,0.3333333333333333,0.576271186440678,0.40186915887850466,0.66796875,0.3897058823529412,0.7626262626262627
LM,1,59,0.27586206896551724,0.5849514563106796,0.4107142857142857,0.6707317073170732,0.3888888888888889,0.76
LM,1,60,0.3442622950819672,0.5770171149144254,0.41964285714285715,0.6626016260162602,0.3948339483394834,0.7537688442211056
LM,1,61,0.3225806451612903,0.5808823529411765,0.4186046511627907,0.6549019607843137,0.39194139194139194,0.7614213197969543
LM,1,62,0.3389830508474576,0.5766423357664233,0.4019138755980861,0.6628352490421456,0.3837638376383764,0.7688442211055276
LM,1,63,0.3220338983050847,0.5790754257907542,0.39436619718309857,0.6731517509727627,0.3956043956043956,0.7563451776649747
LM,1,64,0.3114754098360656,0.5819070904645477,0.4009216589861751,0.6719367588932806,0.3886792452830189,0.751219512195122
LM,1,65,0.3157894736842105,0.5786924939467313,0.4147465437788018,0.6600790513833992,0.39114391143911437,0.7587939698492462
LM,1,66,0.31666666666666665,0.5804878048780487,0.42790697674418604,0.6470588235294118,0.38235294117647056,0.7727272727272727
LM,1,67,0.3125,0.583743842364532,0.4028436018957346,0.6640926640926641,0.38461538461538464,0.7715736040609137
LM,1,68,0.35,0.5756097560975609,0.3936651583710407,0.6827309236947792,0.38661710037174724,0.7611940298507462
LM,1,69,0.32786885245901637,0.5794621026894865,0.41626794258373206,0.6513409961685823,0.38095238095238093,0.7766497461928934
LM,1,70,0.36363636363636365,0.5710843373493976,0.4075829383886256,0.6602316602316602,0.38848920863309355,0.7760416666666666
LM,1,71,0.2711864406779661,0.5863746958637469,0.3953488372093023,0.6745098039215687,0.38768115942028986,0.7731958762886598
LM,1,72,0.3442622950819672,0.5770171149144254,0.41743119266055045,0.6587301587301587,0.3905109489051095,0.7653061224489796
LM,1,73,0.38333333333333336,0.5707317073170731,0.42924528301886794,0.6434108527131783,0.37453183520599254,0.7733990147783252
LM,1,74,0.36507936507936506,0.5749385749385749,0.4055299539170507,0.6679841897233202,0.38661710037174724,0.7611940298507462
LM,1,75,0.328125,0.5812807881773399,0.4,0.6653846153846154,0.3781818181818182,0.7846153846153846
LM,1,76,0.3225806451612903,0.5808823529411765,0.40654205607476634,0.6640625,0.3763837638376384,0.7788944723618091
LM,1,77,0.3225806451612903,0.5808823529411765,0.4074074074074074,0.6653543307086615,0.3927272727272727,0.764102564102564
LM,1,78,0.3148148148148148,0.5769230769230769,0.4182692307692308,0.648854961832061,0.3862815884476534,0.7772020725388601
LM,1,79,0.27419354838709675,0.5882352941176471,0.4252336448598131,0.6484375,0.37362637362637363,0.7868020304568528
LM,1,80,0.3275862068965517,0.5776699029126213,0.41784037558685444,0.6536964980544747,0.39416058394160586,0.7602040816326531
LM,1,81,0.3728813559322034,0.5717761557177615,0.4386792452830189,0.6356589147286822,0.3795620437956204,0.7806122448979592
LM,1,82,0.3103448275862069,0.5800970873786407,0.4090909090909091,0.668,0.376865671641791,0.7722772277227723
