sub,window,fold,attention_high_cond_RT_correct_low,attention_high_cond_RT_correct_high,attention_high_cond_RT_awareness_low,attention_high_cond_RT_awareness_high,attention_high_cond_RT_confidence_low,attention_high_cond_RT_confidence_high
KS,1,0,0.5078125,0.4788732394366197,0.4923547400611621,0.5596330275229358,0.5060827250608273,0.5102040816326531
KS,1,1,0.493368700265252,0.5394736842105263,0.48328267477203646,0.5675675675675675,0.5234567901234568,0.4
KS,1,2,0.5065274151436031,0.4722222222222222,0.4984984984984985,0.5370370370370371,0.5149253731343284,0.4576271186440678
KS,1,3,0.4973958333333333,0.5211267605633803,0.4923547400611621,0.5625,0.5220588235294118,0.39622641509433965
KS,1,4,0.4934725848563969,0.5405405405405406,0.49226006191950467,0.5614035087719298,0.516209476309227,0.45
KS,1,5,0.49612403100775193,0.5217391304347826,0.48493975903614456,0.5818181818181818,0.5175,0.4426229508196721
KS,1,6,0.5013054830287206,0.5138888888888888,0.4968944099378882,0.543859649122807,0.5207823960880196,0.4
KS,1,7,0.4961439588688946,0.5303030303030303,0.49691358024691357,0.5526315789473685,0.5119617224880383,0.4222222222222222
KS,1,8,0.4910025706940874,0.5538461538461539,0.484472049689441,0.5603448275862069,0.5135135135135135,0.46296296296296297
KS,1,9,0.49230769230769234,0.5507246376811594,0.4984709480122324,0.5315315315315315,0.513715710723192,0.4666666666666667
KS,1,10,0.49870801033591733,0.5074626865671642,0.4864864864864865,0.5700934579439252,0.5183374083129584,0.41509433962264153
KS,1,11,0.49214659685863876,0.5633802816901409,0.4875,0.5546218487394958,0.5270935960591133,0.38181818181818183
KS,1,12,0.4909090909090909,0.5416666666666666,0.48036253776435045,0.5779816513761468,0.5160493827160494,0.45454545454545453
KS,1,13,0.49476439790575916,0.5362318840579711,0.4909090909090909,0.5607476635514018,0.5110565110565111,0.46296296296296297
KS,1,14,0.5,0.5,0.4820359281437126,0.5865384615384616,0.5099009900990099,0.48214285714285715
