sub,window,fold,attention_high_cond_correct_low,attention_high_cond_correct_high,attention_high_cond_awareness_low,attention_high_cond_awareness_high,attention_high_cond_confidence_low,attention_high_cond_confidence_high
YS,1,0,0.5701754385964912,0.5252808988764045,0.5774058577405857,0.4935064935064935,0.5173745173745173,0.5592417061611374
YS,1,1,0.5887850467289719,0.5206611570247934,0.5809128630705395,0.4890829694323144,0.5114503816793893,0.5673076923076923
YS,1,2,0.5446428571428571,0.5335195530726257,0.5587044534412956,0.5112107623318386,0.50187265917603,0.5812807881773399
YS,1,3,0.6071428571428571,0.5139664804469274,0.5975103734439834,0.47161572052401746,0.5173745173745173,0.5592417061611374
YS,1,4,0.5636363636363636,0.5277777777777778,0.5795918367346938,0.4888888888888889,0.5,0.5801886792452831
YS,1,5,0.5545454545454546,0.5305555555555556,0.5606694560669456,0.5108225108225108,0.49411764705882355,0.586046511627907
YS,1,6,0.5855855855855856,0.520891364902507,0.5853658536585366,0.48214285714285715,0.5149253731343284,0.5643564356435643
YS,1,7,0.6016949152542372,0.5142045454545454,0.5714285714285714,0.49777777777777776,0.5076923076923077,0.5714285714285714
YS,1,8,0.5871559633027523,0.5207756232686981,0.5846774193548387,0.481981981981982,0.5075757575757576,0.5728155339805825
YS,1,9,0.5636363636363636,0.5277777777777778,0.5819672131147541,0.48672566371681414,0.5310077519379846,0.5424528301886793
YS,1,10,0.5436893203883495,0.5340599455040872,0.559322033898305,0.5128205128205128,0.5099601593625498,0.5662100456621004
YS,1,11,0.5769230769230769,0.5245901639344263,0.5761316872427984,0.4933920704845815,0.5098814229249012,0.5668202764976958
YS,1,12,0.5666666666666667,0.5257142857142857,0.572,0.4954545454545455,0.5038167938931297,0.5769230769230769
YS,1,13,0.57,0.527027027027027,0.5643153526970954,0.5065502183406113,0.5019455252918288,0.5774647887323944
YS,1,14,0.6018518518518519,0.5165745856353591,0.5882352941176471,0.4827586206896552,0.5135135135135135,0.5639810426540285
YS,1,15,0.5897435897435898,0.5184135977337111,0.5708333333333333,0.5,0.5,0.5817307692307693
YS,1,16,0.5446428571428571,0.5335195530726257,0.5708502024291497,0.4977578475336323,0.5038167938931297,0.5769230769230769
YS,1,17,0.6037735849056604,0.5164835164835165,0.5983263598326359,0.47186147186147187,0.5136186770428015,0.5633802816901409
YS,1,18,0.5728155339805825,0.5258855585831063,0.5635593220338984,0.5085470085470085,0.51171875,0.5654205607476636
YS,1,19,0.5727272727272728,0.525,0.58203125,0.48130841121495327,0.5148148148148148,0.565
YS,1,20,0.5675675675675675,0.5264623955431755,0.5767634854771784,0.49344978165938863,0.5134099616858238,0.5645933014354066
YS,1,21,0.5663716814159292,0.5266106442577031,0.5967078189300411,0.4713656387665198,0.5185185185185185,0.56
YS,1,22,0.5925925925925926,0.5193370165745856,0.5761316872427984,0.4933920704845815,0.5095785440613027,0.569377990430622
YS,1,23,0.5887850467289719,0.5206611570247934,0.5617021276595745,0.5106382978723404,0.5056603773584906,0.5756097560975609
YS,1,24,0.5462962962962963,0.5331491712707183,0.575,0.4956521739130435,0.5058365758754864,0.5727699530516432
YS,1,25,0.5504587155963303,0.5318559556786704,0.592436974789916,0.47844827586206895,0.5192307692307693,0.5571428571428572
YS,1,26,0.5752212389380531,0.5238095238095238,0.5802469135802469,0.4889867841409692,0.5057471264367817,0.5741626794258373
YS,1,27,0.5652173913043478,0.5267605633802817,0.5850622406639004,0.4847161572052402,0.5057915057915058,0.5734597156398105
