sub,window,fold,success_high_cond_correct_low,success_high_cond_correct_high,success_high_cond_awareness_low,success_high_cond_awareness_high,success_high_cond_confidence_low,success_high_cond_confidence_high,success_high_cond_RT_correct_low,success_high_cond_RT_correct_high,success_high_cond_RT_awareness_low,success_high_cond_RT_awareness_high,success_high_cond_RT_confidence_low,success_high_cond_RT_confidence_high
RP,1,0,0.34831460674157305,0.5,0.3674540682414698,0.7640449438202247,0.19642857142857142,0.6666666666666666,0.49850746268656715,0.453125,0.45962732919254656,0.425531914893617,0.4688427299703264,0.35064935064935066
RP,1,1,0.3575418994413408,0.4948453608247423,0.37105263157894736,0.7444444444444445,0.19555555555555557,0.6693877551020408,0.49851632047477745,0.43548387096774194,0.46273291925465837,0.41304347826086957,0.45930232558139533,0.3380281690140845
RP,1,2,0.3532934131736527,0.49174917491749176,0.3704663212435233,0.7738095238095238,0.2171945701357466,0.642570281124498,0.5015105740181269,0.4696969696969697,0.4561933534743202,0.43010752688172044,0.4597014925373134,0.379746835443038
RP,1,3,0.35294117647058826,0.49333333333333335,0.3671875,0.7790697674418605,0.20982142857142858,0.6544715447154471,0.4911242603550296,0.47619047619047616,0.45652173913043476,0.43617021276595747,0.4631268436578171,0.37662337662337664
RP,1,4,0.3413173652694611,0.49834983498349833,0.36243386243386244,0.7717391304347826,0.20642201834862386,0.6468253968253969,0.49258160237388726,0.45161290322580644,0.4567901234567901,0.4479166666666667,0.4746268656716418,0.3287671232876712
RP,1,5,0.3258426966292135,0.5136986301369864,0.370757180156658,0.7586206896551724,0.1926605504587156,0.6587301587301587,0.49271137026239065,0.5,0.46846846846846846,0.4,0.47093023255813954,0.3424657534246575
RP,1,6,0.36,0.4915254237288136,0.3736842105263158,0.7333333333333333,0.1963470319634703,0.6573705179282868,0.5029585798816568,0.4461538461538462,0.45535714285714285,0.45121951219512196,0.4852941176470588,0.3194444444444444
RP,1,7,0.3508771929824561,0.49498327759197325,0.3802083333333333,0.7209302325581395,0.21929824561403508,0.6528925619834711,0.5089820359281437,0.4406779661016949,0.45962732919254656,0.422680412371134,0.46938775510204084,0.3466666666666667
RP,1,8,0.3651685393258427,0.4897260273972603,0.3700787401574803,0.7528089887640449,0.21238938053097345,0.6557377049180327,0.49852507374631266,0.453125,0.4646153846153846,0.4175824175824176,0.4597014925373134,0.36363636363636365
RP,1,9,0.34502923976608185,0.4983277591973244,0.3684210526315789,0.7555555555555555,0.22272727272727272,0.636,0.4868804664723032,0.4909090909090909,0.4484848484848485,0.4270833333333333,0.4579710144927536,0.4
RP,1,10,0.3463687150837989,0.5017182130584192,0.3660477453580902,0.7526881720430108,0.19004524886877827,0.6666666666666666,0.5116279069767442,0.40384615384615385,0.45288753799392095,0.4421052631578947,0.47633136094674555,0.34210526315789475
RP,1,11,0.35795454545454547,0.4931972789115646,0.36363636363636365,0.8,0.19130434782608696,0.6833333333333333,0.5207100591715976,0.40350877192982454,0.46296296296296297,0.41414141414141414,0.46285714285714286,0.352112676056338
RP,1,12,0.3575418994413408,0.4948453608247423,0.36553524804177545,0.7816091954022989,0.18859649122807018,0.6818181818181818,0.49404761904761907,0.484375,0.46319018404907975,0.4105263157894737,0.45345345345345345,0.3924050632911392
RP,1,13,0.3488372093023256,0.4966442953020134,0.3700787401574803,0.7528089887640449,0.19823788546255505,0.6707818930041153,0.5103857566765578,0.45,0.4537037037037037,0.44680851063829785,0.47477744807121663,0.33766233766233766
RP,1,14,0.37777777777777777,0.4827586206896552,0.3629032258064516,0.7448979591836735,0.1981981981981982,0.6612903225806451,0.5044776119402985,0.42857142857142855,0.468944099378882,0.42574257425742573,0.4690265486725664,0.35714285714285715
RP,1,15,0.3615819209039548,0.49146757679180886,0.3720316622691293,0.7362637362637363,0.19642857142857142,0.6666666666666666,0.5029761904761905,0.4827586206896552,0.45871559633027525,0.41237113402061853,0.4732142857142857,0.36486486486486486
RP,1,16,0.3668639053254438,0.4850498338870432,0.37270341207349084,0.7415730337078652,0.20704845814977973,0.6625514403292181,0.49266862170087977,0.46551724137931033,0.4696969696969697,0.3764705882352941,0.47023809523809523,0.3375
RP,1,17,0.35714285714285715,0.4900662251655629,0.3629242819843342,0.7931034482758621,0.21145374449339208,0.6584362139917695,0.5,0.4696969696969697,0.4550898203592814,0.4482758620689655,0.45808383233532934,0.3875
RP,1,18,0.3652694610778443,0.48514851485148514,0.36220472440944884,0.7865168539325843,0.19248826291079812,0.6498054474708171,0.4896755162241888,0.5,0.4523076923076923,0.43010752688172044,0.46130952380952384,0.35064935064935066
RP,1,19,0.3388888888888889,0.506896551724138,0.373015873015873,0.7282608695652174,0.20535714285714285,0.6585365853658537,0.49266862170087977,0.4918032786885246,0.4573170731707317,0.46236559139784944,0.46407185628742514,0.37662337662337664
RP,1,20,0.34615384615384615,0.5034722222222222,0.37597911227154046,0.735632183908046,0.2072072072072072,0.6532258064516129,0.49709302325581395,0.44642857142857145,0.4573170731707317,0.44680851063829785,0.47337278106508873,0.34615384615384615
RP,1,21,0.3508771929824561,0.49498327759197325,0.3687002652519894,0.7419354838709677,0.21645021645021645,0.6610878661087866,0.5015197568389058,0.43283582089552236,0.45482866043613707,0.4479166666666667,0.47337278106508873,0.3466666666666667
RP,1,22,0.3684210526315789,0.48494983277591974,0.3772609819121447,0.7469879518072289,0.21973094170403587,0.6437246963562753,0.4940828402366864,0.4745762711864407,0.46788990825688076,0.4222222222222222,0.4658753709198813,0.3333333333333333
RP,1,23,0.3597560975609756,0.4869281045751634,0.3641160949868074,0.7692307692307693,0.1963470319634703,0.6573705179282868,0.4911242603550296,0.47540983606557374,0.4608150470219436,0.4166666666666667,0.47147147147147145,0.34615384615384615
RP,1,24,0.3620689655172414,0.48986486486486486,0.373015873015873,0.7282608695652174,0.2079646017699115,0.6598360655737705,0.5090361445783133,0.4262295081967213,0.45121951219512196,0.45555555555555555,0.4778761061946903,0.35802469135802467
RP,1,25,0.3488372093023256,0.4966442953020134,0.36675461741424803,0.7582417582417582,0.20089285714285715,0.6626016260162602,0.49707602339181284,0.43859649122807015,0.44879518072289154,0.47058823529411764,0.46726190476190477,0.3698630136986301
RP,1,26,0.33532934131736525,0.5016501650165016,0.37105263157894736,0.7444444444444445,0.19158878504672897,0.65234375,0.4970414201183432,0.4603174603174603,0.4506172839506173,0.4838709677419355,0.46060606060606063,0.37037037037037035
RP,1,27,0.3620689655172414,0.48986486486486486,0.37105263157894736,0.7444444444444445,0.19282511210762332,0.6680161943319838,0.5060240963855421,0.4626865671641791,0.4608150470219436,0.43564356435643564,0.4759036144578313,0.34615384615384615
RP,1,28,0.3539325842696629,0.4965753424657534,0.36507936507936506,0.7608695652173914,0.21171171171171171,0.6491935483870968,0.5014749262536873,0.4576271186440678,0.4528301886792453,0.44,0.47147147147147145,0.325
RP,1,29,0.3468208092485549,0.4983164983164983,0.37105263157894736,0.7444444444444445,0.20454545454545456,0.652,0.49852507374631266,0.47368421052631576,0.4666666666666667,0.42528735632183906,0.46551724137931033,0.3783783783783784
RP,1,30,0.3615819209039548,0.49146757679180886,0.3648293963254593,0.7752808988764045,0.1917808219178082,0.6613545816733067,0.5072886297376094,0.4423076923076923,0.46546546546546547,0.4166666666666667,0.47368421052631576,0.3287671232876712
RP,1,31,0.38372093023255816,0.47651006711409394,0.3671875,0.7790697674418605,0.18385650224215247,0.6761133603238867,0.5210843373493976,0.42857142857142855,0.46200607902735563,0.4175824175824176,0.46706586826347307,0.37037037037037035
RP,1,32,0.3522727272727273,0.4965986394557823,0.3700787401574803,0.7528089887640449,0.19004524886877827,0.6666666666666666,0.49853372434017595,0.4642857142857143,0.44954128440366975,0.48863636363636365,0.4662756598240469,0.3561643835616438
RP,1,33,0.3473053892215569,0.49504950495049505,0.36910994764397903,0.7613636363636364,0.2009132420091324,0.6533864541832669,0.5131195335276968,0.4107142857142857,0.45645645645645644,0.4157303370786517,0.47352941176470587,0.32432432432432434
RP,1,34,0.3567251461988304,0.4916387959866221,0.36387434554973824,0.7840909090909091,0.19730941704035873,0.6639676113360324,0.4868804664723032,0.47619047619047616,0.465625,0.42105263157894735,0.4590643274853801,0.3783783783783784
RP,1,35,0.35428571428571426,0.49491525423728816,0.3663101604278075,0.7395833333333334,0.22321428571428573,0.6422764227642277,0.49700598802395207,0.48333333333333334,0.4588607594936709,0.4479166666666667,0.46017699115044247,0.36486486486486486
RP,1,36,0.3728813559322034,0.48464163822525597,0.38402061855670105,0.7195121951219512,0.20833333333333334,0.6417322834645669,0.4927536231884058,0.48333333333333334,0.4584615384615385,0.41304347826086957,0.46153846153846156,0.38461538461538464
RP,1,37,0.367816091954023,0.4864864864864865,0.3798449612403101,0.7349397590361446,0.19004524886877827,0.6666666666666666,0.49855907780979825,0.4482758620689655,0.4561933534743202,0.4470588235294118,0.45857988165680474,0.36363636363636365
RP,1,38,0.3502824858757062,0.49829351535836175,0.3629032258064516,0.7448979591836735,0.20361990950226244,0.6546184738955824,0.49415204678362573,0.4444444444444444,0.4658385093167702,0.42391304347826086,0.47181008902077154,0.3291139240506329
RP,1,39,0.3620689655172414,0.48986486486486486,0.37894736842105264,0.7111111111111111,0.2119815668202765,0.6403162055335968,0.48830409356725146,0.4603174603174603,0.46987951807228917,0.4111111111111111,0.47352941176470587,0.3472222222222222
RP,1,40,0.34104046242774566,0.5016835016835017,0.375,0.7441860465116279,0.1875,0.6747967479674797,0.4925373134328358,0.4782608695652174,0.46107784431137727,0.4457831325301205,0.4608433734939759,0.3717948717948718
RP,1,41,0.36312849162011174,0.49140893470790376,0.37066666666666664,0.7263157894736842,0.20909090909090908,0.648,0.4956268221574344,0.453125,0.450920245398773,0.46236559139784944,0.46987951807228917,0.35064935064935066
RP,1,42,0.3313953488372093,0.5067114093959731,0.36855670103092786,0.7926829268292683,0.20614035087719298,0.6652892561983471,0.5,0.42857142857142855,0.4539877300613497,0.47126436781609193,0.46355685131195334,0.36231884057971014
RP,1,43,0.35795454545454547,0.4931972789115646,0.36649214659685864,0.7727272727272727,0.20270270270270271,0.657258064516129,0.5,0.46551724137931033,0.4608433734939759,0.4175824175824176,0.4658753709198813,0.36
RP,1,44,0.35195530726256985,0.49828178694158076,0.3648293963254593,0.7752808988764045,0.17889908256880735,0.6706349206349206,0.5088757396449705,0.43103448275862066,0.46153846153846156,0.43478260869565216,0.4809384164222874,0.3108108108108108
