sub,window,fold,success_high_cond_RT_correct_low,success_high_cond_RT_correct_high,success_high_cond_RT_awareness_low,success_high_cond_RT_awareness_high,success_high_cond_RT_confidence_low,success_high_cond_RT_confidence_high
FW,1,0,0.35751295336787564,0.36,0.37623762376237624,0.34615384615384615,0.33226837060702874,0.44715447154471544
FW,1,1,0.36103896103896105,0.36538461538461536,0.3836065573770492,0.32038834951456313,0.32919254658385094,0.4396551724137931
FW,1,2,0.3626943005181347,0.34545454545454546,0.38461538461538464,0.3137254901960784,0.3525641025641026,0.4094488188976378
FW,1,3,0.35789473684210527,0.375,0.3941368078175896,0.29245283018867924,0.33440514469453375,0.4444444444444444
FW,1,4,0.3681462140992167,0.33962264150943394,0.38311688311688313,0.32407407407407407,0.3269230769230769,0.4645669291338583
FW,1,5,0.360313315926893,0.4,0.3822525597269625,0.33043478260869563,0.35668789808917195,0.39166666666666666
FW,1,6,0.3586387434554974,0.375,0.38311688311688313,0.32075471698113206,0.33650793650793653,0.4251968503937008
FW,1,7,0.35989717223650386,0.37254901960784315,0.3853820598006645,0.3181818181818182,0.3438485804416404,0.4098360655737705
FW,1,8,0.3645833333333333,0.34615384615384615,0.39603960396039606,0.3173076923076923,0.33865814696485624,0.4409448818897638
FW,1,9,0.3543307086614173,0.38181818181818183,0.38235294117647056,0.35294117647058826,0.33440514469453375,0.4375
FW,1,10,0.3567708333333333,0.4074074074074074,0.380327868852459,0.3148148148148148,0.34527687296416937,0.4153846153846154
FW,1,11,0.3629242819843342,0.3584905660377358,0.38235294117647056,0.3173076923076923,0.33986928104575165,0.4230769230769231
FW,1,12,0.360313315926893,0.3793103448275862,0.38,0.3425925925925926,0.3375796178343949,0.4426229508196721
FW,1,13,0.36528497409326427,0.30612244897959184,0.39556962025316456,0.30612244897959184,0.3440514469453376,0.42063492063492064
FW,1,14,0.3601036269430052,0.36,0.3836065573770492,0.32,0.3354632587859425,0.4435483870967742
FW,1,15,0.3604060913705584,0.3958333333333333,0.3838383838383838,0.3333333333333333,0.33860759493670883,0.4274193548387097
FW,1,16,0.35958005249343833,0.35185185185185186,0.3901639344262295,0.3333333333333333,0.33974358974358976,0.4365079365079365
FW,1,17,0.35092348284960423,0.3888888888888889,0.38961038961038963,0.3269230769230769,0.334384858044164,0.4462809917355372
FW,1,18,0.3629242819843342,0.35185185185185186,0.3901639344262295,0.3119266055045872,0.33962264150943394,0.43902439024390244
FW,1,19,0.36147757255936674,0.3508771929824561,0.3924914675767918,0.2956521739130435,0.3449367088607595,0.41935483870967744
FW,1,20,0.3629242819843342,0.3333333333333333,0.39215686274509803,0.3113207547169811,0.3344262295081967,0.4330708661417323
FW,1,21,0.36649214659685864,0.36363636363636365,0.3872053872053872,0.308411214953271,0.34285714285714286,0.4214876033057851
FW,1,22,0.3586387434554974,0.38461538461538464,0.391025641025641,0.30612244897959184,0.335423197492163,0.45081967213114754
FW,1,23,0.3582474226804124,0.375,0.38387096774193546,0.3333333333333333,0.34177215189873417,0.42276422764227645
FW,1,24,0.3515625,0.40816326530612246,0.38333333333333336,0.3181818181818182,0.3258064516129032,0.46153846153846156
FW,1,25,0.35142118863049093,0.42,0.39,0.29357798165137616,0.32608695652173914,0.44537815126050423
FW,1,26,0.3569553805774278,0.38596491228070173,0.38205980066445183,0.3364485981308411,0.34076433121019106,0.41732283464566927
