sub,window,fold,success_high_cond_correct_low,success_high_cond_correct_high,success_high_cond_awareness_low,success_high_cond_awareness_high,success_high_cond_confidence_low,success_high_cond_confidence_high,success_high_cond_RT_correct_low,success_high_cond_RT_correct_high,success_high_cond_RT_awareness_low,success_high_cond_RT_awareness_high,success_high_cond_RT_confidence_low,success_high_cond_RT_confidence_high
LM,1,0,0.375,0.5738916256157636,0.39906103286384975,0.669260700389105,0.3985239852398524,0.7487437185929648,0.5889212827988338,0.4578313253012048,0.5628140703517588,0.41379310344827586,0.5454545454545454,0.5714285714285714
LM,1,1,0.3559322033898305,0.5742092457420924,0.4205607476635514,0.65234375,0.3897058823529412,0.7626262626262627,0.5847953216374269,0.4787234042553192,0.55,0.4915254237288136,0.5465686274509803,0.5769230769230769
LM,1,2,0.328125,0.5812807881773399,0.4147465437788018,0.6600790513833992,0.39705882352941174,0.7525252525252525,0.5865102639296188,0.4606741573033708,0.5645569620253165,0.4126984126984127,0.5465686274509803,0.58
LM,1,3,0.32786885245901637,0.5794621026894865,0.4046511627906977,0.6666666666666666,0.3828996282527881,0.7661691542288557,0.5977011494252874,0.4268292682926829,0.5692695214105793,0.3870967741935484,0.5458937198067633,0.5813953488372093
LM,1,4,0.29310344827586204,0.5825242718446602,0.3953488372093023,0.6745098039215687,0.38721804511278196,0.7549019607843137,0.6040462427745664,0.4024390243902439,0.5728643216080402,0.36065573770491804,0.5563725490196079,0.4782608695652174
LM,1,5,0.32786885245901637,0.5794621026894865,0.4205607476635514,0.65234375,0.38461538461538464,0.7715736040609137,0.592375366568915,0.4431818181818182,0.5645569620253165,0.4032258064516129,0.5490196078431373,0.54
LM,1,6,0.3389830508474576,0.5766423357664233,0.431924882629108,0.642023346303502,0.379182156133829,0.7711442786069652,0.5867052023121387,0.4939759036144578,0.5750636132315522,0.3333333333333333,0.5599022004889975,0.46808510638297873
LM,1,7,0.3125,0.583743842364532,0.40186915887850466,0.66796875,0.39338235294117646,0.7575757575757576,0.5872093023255814,0.46153846153846156,0.5692695214105793,0.4126984126984127,0.5487804878048781,0.5510204081632653
LM,1,8,0.3448275862068966,0.5752427184466019,0.4097560975609756,0.6528301886792452,0.3897058823529412,0.7626262626262627,0.5988372093023255,0.42857142857142855,0.5707070707070707,0.390625,0.5476772616136919,0.5319148936170213
LM,1,9,0.3508771929824561,0.5738498789346247,0.40186915887850466,0.66796875,0.40145985401459855,0.75,0.5872093023255814,0.47058823529411764,0.5629820051413882,0.4264705882352941,0.5528255528255528,0.5
LM,1,10,0.3492063492063492,0.5773955773955773,0.4027777777777778,0.6692913385826772,0.4007220216606498,0.7564766839378239,0.5935672514619883,0.4431818181818182,0.56575682382134,0.38181818181818183,0.5498783454987834,0.5111111111111111
LM,1,11,0.32786885245901637,0.5794621026894865,0.3923444976076555,0.6704980842911877,0.40714285714285714,0.7526315789473684,0.5929203539823009,0.43820224719101125,0.5634517766497462,0.4,0.5459057071960298,0.5576923076923077
LM,1,12,0.3181818181818182,0.5841584158415841,0.4046511627906977,0.6666666666666666,0.39855072463768115,0.7577319587628866,0.592375366568915,0.449438202247191,0.5588972431077694,0.4576271186440678,0.5550239234449761,0.5111111111111111
LM,1,13,0.3770491803278688,0.5721271393643031,0.41784037558685444,0.6536964980544747,0.38848920863309355,0.7760416666666666,0.5899705014749262,0.449438202247191,0.5677749360613811,0.4,0.5523114355231143,0.5
LM,1,14,0.3684210526315789,0.5714285714285714,0.42452830188679247,0.6472868217054264,0.35658914728682173,0.7783018867924528,0.5865102639296188,0.4791666666666667,0.5732323232323232,0.36065573770491804,0.5487804878048781,0.5416666666666666
LM,1,15,0.3103448275862069,0.5800970873786407,0.4,0.6653846153846154,0.3905109489051095,0.7653061224489796,0.5775862068965517,0.5294117647058824,0.5597014925373134,0.43859649122807015,0.5490196078431373,0.5490196078431373
LM,1,16,0.36666666666666664,0.573170731707317,0.43457943925233644,0.640625,0.379182156133829,0.7711442786069652,0.5784883720930233,0.47191011235955055,0.5707070707070707,0.3709677419354839,0.5507246376811594,0.5111111111111111
