sub,window,fold,attention_high_cond_RT_correct_low,attention_high_cond_RT_correct_high,attention_high_cond_RT_awareness_low,attention_high_cond_RT_awareness_high,attention_high_cond_RT_confidence_low,attention_high_cond_RT_confidence_high
BG,1,0,0.5508474576271186,0.3763440860215054,0.5447368421052632,0.3333333333333333,0.5365853658536586,0.42857142857142855
BG,1,1,0.5630498533724341,0.3557692307692308,0.546875,0.3142857142857143,0.5424657534246575,0.44155844155844154
BG,1,2,0.5520231213872833,0.38,0.5338541666666666,0.3888888888888889,0.5303867403314917,0.4567901234567901
BG,1,3,0.5681159420289855,0.3469387755102041,0.5392670157068062,0.3561643835616438,0.527027027027027,0.47297297297297297
BG,1,4,0.5571428571428572,0.35106382978723405,0.5366492146596858,0.3611111111111111,0.5244565217391305,0.46835443037974683
BG,1,5,0.5501432664756447,0.3877551020408163,0.5485564304461942,0.3108108108108108,0.5243243243243243,0.5
BG,1,6,0.5596590909090909,0.3548387096774194,0.5442708333333334,0.3472222222222222,0.536,0.4444444444444444
BG,1,7,0.5584045584045584,0.3617021276595745,0.5340314136125655,0.3684210526315789,0.532967032967033,0.4594594594594595
BG,1,8,0.5652173913043478,0.3434343434343434,0.5360824742268041,0.34782608695652173,0.5260273972602739,0.46835443037974683
BG,1,9,0.5603448275862069,0.3564356435643564,0.5416666666666666,0.323943661971831,0.5365853658536586,0.4473684210526316
BG,1,10,0.556497175141243,0.3684210526315789,0.5424164524421594,0.3283582089552239,0.5355191256830601,0.44155844155844154
BG,1,11,0.5702005730659025,0.3191489361702128,0.5498721227621484,0.2727272727272727,0.5311653116531165,0.4533333333333333
BG,1,12,0.5549132947976878,0.38,0.5366492146596858,0.3835616438356164,0.5287671232876713,0.47368421052631576
BG,1,13,0.5521126760563381,0.38461538461538464,0.538860103626943,0.352112676056338,0.5313351498637602,0.48
BG,1,14,0.5635838150289018,0.36633663366336633,0.5442708333333334,0.3561643835616438,0.5367847411444142,0.4473684210526316
BG,1,15,0.5681818181818182,0.336734693877551,0.5414507772020726,0.3561643835616438,0.5353260869565217,0.4155844155844156
BG,1,16,0.5568513119533528,0.37,0.5368421052631579,0.36,0.527027027027027,0.4864864864864865
BG,1,17,0.5632183908045977,0.35789473684210527,0.5392670157068062,0.3698630136986301,0.536986301369863,0.4358974358974359
BG,1,18,0.5646067415730337,0.3258426966292135,0.5452196382428941,0.3380281690140845,0.5345744680851063,0.42857142857142855
BG,1,19,0.5552325581395349,0.38613861386138615,0.5433070866141733,0.35135135135135137,0.5338753387533876,0.44155844155844154
BG,1,20,0.5583333333333333,0.36046511627906974,0.5364583333333334,0.3815789473684211,0.532258064516129,0.45714285714285713
BG,1,21,0.5580110497237569,0.3409090909090909,0.5433070866141733,0.35064935064935066,0.5439560439560439,0.43037974683544306
BG,1,22,0.5706051873198847,0.3263157894736842,0.5394736842105263,0.35135135135135137,0.5457063711911357,0.40963855421686746
BG,1,23,0.5625,0.3548387096774194,0.538659793814433,0.35714285714285715,0.5256064690026954,0.48
BG,1,24,0.559322033898305,0.34831460674157305,0.539440203562341,0.3582089552238806,0.5284552845528455,0.44871794871794873
BG,1,25,0.5669515669515669,0.33695652173913043,0.5390625,0.3698630136986301,0.5327868852459017,0.4567901234567901
BG,1,26,0.56,0.3854166666666667,0.5366492146596858,0.3698630136986301,0.536986301369863,0.4375
BG,1,27,0.5542857142857143,0.37755102040816324,0.5368421052631579,0.3783783783783784,0.5342465753424658,0.44871794871794873
BG,1,28,0.5617977528089888,0.3333333333333333,0.5416666666666666,0.3424657534246575,0.5294117647058824,0.4533333333333333
BG,1,29,0.5549132947976878,0.3877551020408163,0.53125,0.39436619718309857,0.5235457063711911,0.5061728395061729
BG,1,30,0.550561797752809,0.3655913978494624,0.5392670157068062,0.36,0.5316804407713499,0.4691358024691358
BG,1,31,0.5549295774647888,0.34831460674157305,0.538860103626943,0.36231884057971014,0.5297297297297298,0.45569620253164556
BG,1,32,0.5542857142857143,0.3541666666666667,0.5402597402597402,0.3472222222222222,0.5340599455040872,0.4605263157894737
BG,1,33,0.553623188405797,0.3854166666666667,0.5418848167539267,0.3424657534246575,0.5336927223719676,0.44594594594594594
BG,1,34,0.5605633802816902,0.3617021276595745,0.5492227979274611,0.3108108108108108,0.5267379679144385,0.47058823529411764
BG,1,35,0.556497175141243,0.35555555555555557,0.537467700258398,0.3380281690140845,0.536,0.4492753623188406
BG,1,36,0.5673352435530086,0.3368421052631579,0.5456919060052219,0.3287671232876712,0.5380434782608695,0.4230769230769231
BG,1,37,0.5710227272727273,0.3118279569892473,0.5459317585301837,0.32894736842105265,0.5309973045822103,0.4533333333333333
BG,1,38,0.5730994152046783,0.3431372549019608,0.5471204188481675,0.3246753246753247,0.5414364640883977,0.4375
BG,1,39,0.5580736543909348,0.3617021276595745,0.5378590078328982,0.375,0.5309973045822103,0.48717948717948717
BG,1,40,0.5596590909090909,0.3548387096774194,0.5362694300518135,0.37681159420289856,0.5342465753424658,0.4430379746835443
BG,1,41,0.5664739884393064,0.37,0.5509138381201044,0.3246753246753247,0.5342465753424658,0.46153846153846156
BG,1,42,0.5574712643678161,0.3541666666666667,0.5454545454545454,0.32432432432432434,0.5302197802197802,0.46835443037974683
BG,1,43,0.5480225988700564,0.4,0.5362694300518135,0.38028169014084506,0.5398936170212766,0.410958904109589
BG,1,44,0.5470085470085471,0.4105263157894737,0.5421052631578948,0.3424657534246575,0.5247252747252747,0.47619047619047616
BG,1,45,0.5660919540229885,0.3333333333333333,0.5488126649076517,0.32894736842105265,0.5388888888888889,0.4578313253012048
BG,1,46,0.5568181818181818,0.3695652173913043,0.5360824742268041,0.4,0.5353260869565217,0.45454545454545453
BG,1,47,0.5558739255014327,0.36082474226804123,0.5380577427821522,0.35135135135135137,0.5349462365591398,0.44871794871794873
BG,1,48,0.5641025641025641,0.3333333333333333,0.5483028720626631,0.3333333333333333,0.5324324324324324,0.46153846153846156
BG,1,49,0.5530085959885387,0.3645833333333333,0.5356200527704486,0.37662337662337664,0.5355191256830601,0.42857142857142855
BG,1,50,0.5574712643678161,0.37894736842105264,0.5442708333333334,0.36363636363636365,0.5388739946380697,0.3888888888888889
BG,1,51,0.5625,0.3541666666666667,0.5475578406169666,0.3333333333333333,0.5371900826446281,0.41975308641975306
BG,1,52,0.5590778097982709,0.36893203883495146,0.5412371134020618,0.3333333333333333,0.532608695652174,0.45454545454545453
BG,1,53,0.5606936416184971,0.35714285714285715,0.5440414507772021,0.3235294117647059,0.532258064516129,0.4246575342465753
BG,1,54,0.5587392550143266,0.3645833333333333,0.5390625,0.3611111111111111,0.532033426183844,0.46835443037974683
BG,1,55,0.5669515669515669,0.3191489361702128,0.5466321243523317,0.32432432432432434,0.5395095367847411,0.4625
BG,1,56,0.5673352435530086,0.3434343434343434,0.5433070866141733,0.36363636363636365,0.532608695652174,0.44594594594594594
BG,1,57,0.5596590909090909,0.35789473684210527,0.5445026178010471,0.33783783783783783,0.5309973045822103,0.4657534246575342
BG,1,58,0.5536723163841808,0.3707865168539326,0.5430809399477807,0.35135135135135137,0.532608695652174,0.44
BG,1,59,0.5664739884393064,0.34375,0.544973544973545,0.3333333333333333,0.5335120643431636,0.4444444444444444
BG,1,60,0.5625,0.3368421052631579,0.5440414507772021,0.3088235294117647,0.5336927223719676,0.44594594594594594
BG,1,61,0.5552407932011332,0.3870967741935484,0.5459317585301837,0.32432432432432434,0.5353260869565217,0.4533333333333333
BG,1,62,0.5657142857142857,0.3473684210526316,0.5360824742268041,0.375,0.5309973045822103,0.4594594594594595
BG,1,63,0.5661971830985916,0.3333333333333333,0.5454545454545454,0.3088235294117647,0.5390835579514824,0.4225352112676056
BG,1,64,0.5533707865168539,0.3763440860215054,0.5376623376623376,0.35714285714285715,0.5349462365591398,0.4383561643835616
BG,1,65,0.5574229691876751,0.3522727272727273,0.538860103626943,0.36619718309859156,0.5286103542234333,0.46835443037974683
BG,1,66,0.5673352435530086,0.3404255319148936,0.5503875968992248,0.3,0.5395095367847411,0.42857142857142855
BG,1,67,0.5511363636363636,0.375,0.5418848167539267,0.3424657534246575,0.5367847411444142,0.43037974683544306
BG,1,68,0.5594202898550724,0.35714285714285715,0.5364583333333334,0.3783783783783784,0.5311653116531165,0.4533333333333333
BG,1,69,0.5698005698005698,0.3263157894736842,0.5402597402597402,0.35526315789473684,0.536986301369863,0.4430379746835443
BG,1,70,0.5510204081632653,0.39603960396039606,0.5392670157068062,0.35135135135135137,0.5344352617079889,0.4444444444444444
BG,1,71,0.559322033898305,0.35106382978723405,0.5370843989769821,0.3333333333333333,0.5320855614973262,0.44594594594594594
BG,1,72,0.5681818181818182,0.33,0.5442708333333334,0.3466666666666667,0.5227882037533512,0.4864864864864865
BG,1,73,0.5602240896358543,0.3516483516483517,0.538860103626943,0.35714285714285715,0.53315649867374,0.4411764705882353
BG,1,74,0.5480225988700564,0.3763440860215054,0.5335051546391752,0.36619718309859156,0.5251989389920424,0.48484848484848486
BG,1,75,0.5596590909090909,0.3695652173913043,0.5326370757180157,0.3972602739726027,0.5291005291005291,0.463768115942029
BG,1,76,0.5498575498575499,0.3958333333333333,0.5364583333333334,0.3698630136986301,0.532608695652174,0.4266666666666667
BG,1,77,0.5542857142857143,0.3763440860215054,0.5421052631578948,0.3333333333333333,0.5258855585831063,0.47297297297297297
BG,1,78,0.5501432664756447,0.3854166666666667,0.5483028720626631,0.3055555555555556,0.5335120643431636,0.43661971830985913
BG,1,79,0.5561959654178674,0.3684210526315789,0.5461741424802111,0.32894736842105265,0.5271739130434783,0.4875
BG,1,80,0.5646067415730337,0.32954545454545453,0.55,0.33766233766233766,0.5349462365591398,0.4246575342465753
BG,1,81,0.5609065155807366,0.3617021276595745,0.5376623376623376,0.35714285714285715,0.5363881401617251,0.4507042253521127
BG,1,82,0.5439093484419264,0.3854166666666667,0.5322997416020672,0.36764705882352944,0.5286103542234333,0.47368421052631576
BG,1,83,0.553623188405797,0.38613861386138615,0.5396825396825397,0.3670886075949367,0.5287671232876713,0.4675324675324675
BG,1,84,0.5652173913043478,0.3469387755102041,0.5493333333333333,0.31645569620253167,0.5367847411444142,0.4266666666666667
BG,1,85,0.559322033898305,0.34782608695652173,0.5423280423280423,0.35443037974683544,0.5355191256830601,0.45
BG,1,86,0.5552407932011332,0.3626373626373626,0.5366492146596858,0.36,0.5338753387533876,0.4266666666666667
BG,1,87,0.5549295774647888,0.3695652173913043,0.5494791666666666,0.3,0.5336927223719676,0.44285714285714284
BG,1,88,0.5498575498575499,0.3854166666666667,0.5380577427821522,0.3561643835616438,0.5284552845528455,0.47297297297297297
BG,1,89,0.5641025641025641,0.32989690721649484,0.5390625,0.3684210526315789,0.5371900826446281,0.45121951219512196
BG,1,90,0.5641025641025641,0.3473684210526316,0.5437665782493368,0.33766233766233766,0.5303867403314917,0.4691358024691358
BG,1,91,0.5520231213872833,0.38144329896907214,0.5418848167539267,0.3424657534246575,0.5333333333333333,0.4567901234567901
BG,1,92,0.5539772727272727,0.3626373626373626,0.538659793814433,0.34782608695652173,0.5380434782608695,0.41025641025641024
BG,1,93,0.5444126074498568,0.4175824175824176,0.5404699738903395,0.38666666666666666,0.5315068493150685,0.46153846153846156
BG,1,94,0.5439093484419264,0.40217391304347827,0.538659793814433,0.35294117647058826,0.5274725274725275,0.4691358024691358
BG,1,95,0.5623188405797102,0.3469387755102041,0.5364583333333334,0.3611111111111111,0.5245901639344263,0.47435897435897434
BG,1,96,0.5614525139664804,0.34782608695652173,0.5398457583547558,0.36619718309859156,0.532608695652174,0.45454545454545453
BG,1,97,0.5626822157434402,0.36,0.5485564304461942,0.32,0.5260273972602739,0.4675324675324675
BG,1,98,0.5590778097982709,0.3645833333333333,0.5416666666666666,0.3287671232876712,0.5245901639344263,0.47435897435897434
BG,1,99,0.5533707865168539,0.3707865168539326,0.5295629820051414,0.417910447761194,0.5290858725761773,0.4691358024691358
BG,2,0,0.5598802395209581,0.43,0.5411140583554377,0.4057971014492754,0.5222222222222223,0.5068493150684932
BG,2,1,0.5565217391304348,0.4065934065934066,0.5374331550802139,0.4666666666666667,0.5261707988980716,0.4805194805194805
BG,2,2,0.5562130177514792,0.4105263157894737,0.5320855614973262,0.48,0.5260273972602739,0.4857142857142857
BG,2,3,0.5526315789473685,0.4148936170212766,0.5343915343915344,0.43661971830985913,0.5251396648044693,0.4935064935064935
BG,2,4,0.5558823529411765,0.39361702127659576,0.5336927223719676,0.4666666666666667,0.5194444444444445,0.527027027027027
BG,2,5,0.5523255813953488,0.4222222222222222,0.5382585751978892,0.42857142857142855,0.5238095238095238,0.4936708860759494
BG,2,6,0.5562130177514792,0.4020618556701031,0.5370370370370371,0.45714285714285713,0.5238095238095238,0.4935064935064935
BG,2,7,0.5513196480938416,0.42391304347826086,0.5295698924731183,0.48,0.5195530726256983,0.5068493150684932
BG,2,8,0.5652173913043478,0.3829787234042553,0.5425531914893617,0.4189189189189189,0.5340599455040872,0.4583333333333333
BG,2,9,0.5489614243323442,0.4479166666666667,0.5417789757412399,0.4246575342465753,0.5207756232686981,0.5066666666666667
BG,2,10,0.5530085959885387,0.4044943820224719,0.53315649867374,0.4492753623188406,0.5223463687150838,0.5
BG,2,11,0.5565217391304348,0.40217391304347827,0.5263157894736842,0.48484848484848486,0.525,0.5
BG,2,12,0.5650887573964497,0.375,0.5361930294906166,0.4520547945205479,0.5269121813031161,0.5063291139240507
BG,2,13,0.5443786982248521,0.4375,0.5294117647058824,0.48,0.5280898876404494,0.45569620253164556
BG,2,14,0.562874251497006,0.39805825242718446,0.5356200527704486,0.4444444444444444,0.5235457063711911,0.4931506849315068
BG,2,15,0.5571847507331378,0.40860215053763443,0.5372340425531915,0.4264705882352941,0.5284090909090909,0.475
BG,2,16,0.5571847507331378,0.3979591836734694,0.5292553191489362,0.4657534246575342,0.5205479452054794,0.5142857142857142
BG,2,17,0.5659824046920822,0.3804347826086957,0.5408970976253298,0.40298507462686567,0.5264623955431755,0.4936708860759494
BG,2,18,0.5672514619883041,0.37894736842105264,0.544,0.4383561643835616,0.5270655270655271,0.5
BG,2,19,0.5494186046511628,0.42105263157894735,0.5335120643431636,0.4583333333333333,0.5181058495821727,0.5068493150684932
BG,2,20,0.5617647058823529,0.4020618556701031,0.5415549597855228,0.44594594594594594,0.5196629213483146,0.4936708860759494
BG,2,21,0.5459770114942529,0.42528735632183906,0.5368421052631579,0.4117647058823529,0.520891364902507,0.5
BG,2,22,0.5545722713864307,0.41836734693877553,0.5320855614973262,0.4583333333333333,0.5182072829131653,0.5066666666666667
BG,2,23,0.5565217391304348,0.39361702127659576,0.5286103542234333,0.4935064935064935,0.5244565217391305,0.4927536231884058
BG,2,24,0.5619596541786743,0.3707865168539326,0.5374331550802139,0.44285714285714284,0.5302197802197802,0.4861111111111111
BG,2,25,0.5562130177514792,0.4105263157894737,0.5403225806451613,0.43243243243243246,0.5310734463276836,0.4878048780487805
BG,2,26,0.5652173913043478,0.3870967741935484,0.5392670157068062,0.4307692307692308,0.5182072829131653,0.5131578947368421
