"","dprime","acc","sub_names","metadprime","file"
"1",0.584940522041158,0.617361111111111,1,0.664184681582439,"data_Adler_2018_Expt1.csv"
"2",0.498262789301358,0.597916666666667,2,0.436391489878964,"data_Adler_2018_Expt1.csv"
"3",0.756188179195797,0.649768518518518,3,0.980031757402847,"data_Adler_2018_Expt1.csv"
"4",0.531125525672538,0.625231481481481,4,0.697650511200803,"data_Adler_2018_Expt1.csv"
"5",0.503172679825306,0.602314814814815,5,0.580546490284468,"data_Adler_2018_Expt1.csv"
"6",0.574788334913035,0.611342592592593,6,0.504797220257291,"data_Adler_2018_Expt1.csv"
"7",0.698159048683522,0.63125,7,0.551411970252933,"data_Adler_2018_Expt1.csv"
"8",0.62469313326572,0.627777777777778,8,0.698207989719973,"data_Adler_2018_Expt1.csv"
"9",1.02091547863177,0.699074074074074,9,1.0095593231544,"data_Adler_2018_Expt1.csv"
"10",0.658954202486608,0.635648148148148,10,0.951953380703909,"data_Adler_2018_Expt1.csv"
"11",0.875387874823222,0.684027777777778,11,0.769445391599496,"data_Adler_2018_Expt1.csv"
"12",1.11823179050893,0.725925925925926,1,1.17119282663335,"data_Adler_2018_Expt2.csv"
"13",0.529422247632264,0.607407407407407,2,0.0215883120585174,"data_Adler_2018_Expt2.csv"
"14",0.938553846677978,0.707716049382716,3,0.886645761062493,"data_Adler_2018_Expt2.csv"
"15",0.58015090309661,0.615740740740741,4,0.272843766016875,"data_Adler_2018_Expt2.csv"
"16",0.753670165708959,0.650617283950617,5,0.765780733174815,"data_Adler_2018_Expt2.csv"
"17",0.633578145445186,0.627469135802469,6,0.549003750228392,"data_Adler_2018_Expt2.csv"
"18",0.922188998527725,0.691049382716049,7,1.0166904508025,"data_Adler_2018_Expt2.csv"
"19",0.705160954856387,0.646990740740741,8,1.08279379076209,"data_Adler_2018_Expt2.csv"
"20",0.613932390242381,0.630864197530864,1,1.09069893559148,"data_Adler_2018_Expt3.csv"
"21",0.372665125537205,0.578703703703704,2,0.749398231483526,"data_Adler_2018_Expt3.csv"
"22",0.666683072457094,0.657407407407407,3,1.0524792666656,"data_Adler_2018_Expt3.csv"
"23",0.593339096174015,0.61141975308642,4,0.179241169709669,"data_Adler_2018_Expt3.csv"
"24",0.821257490269924,0.680246913580247,5,0.939839602138995,"data_Adler_2018_Expt3.csv"
"25",0.728380842916018,0.627469135802469,6,0.271592158049294,"data_Adler_2018_Expt3.csv"
"26",0.853725852725287,0.692592592592593,7,1.21483345180016,"data_Adler_2018_Expt3.csv"
"27",0.57619914169577,0.626543209876543,8,0.869214011102316,"data_Adler_2018_Expt3.csv"
"28",0.539379915336852,0.612654320987654,9,0.491446319328059,"data_Adler_2018_Expt3.csv"
"29",0.426914174578603,0.585493827160494,10,0.569588298348674,"data_Adler_2018_Expt3.csv"
"30",0.46348352095603,0.608641975308642,11,0.744589604832752,"data_Adler_2018_Expt3.csv"
"31",0.770634133977898,0.657407407407407,12,0.843708797736661,"data_Adler_2018_Expt3.csv"
"32",0.977779634553174,0.706481481481481,13,0.942339490202637,"data_Adler_2018_Expt3.csv"
"33",0.784133968568826,0.690740740740741,14,0.925855911273171,"data_Adler_2018_Expt3.csv"
"34",0.255571961494746,0.555555555555556,15,0.246983020946376,"data_Adler_2018_Expt3.csv"
"35",0.441051296952858,0.593220338983051,1,-0.0546637778286503,"data_Paulewicz_unpub1.csv"
"36",0.343552702653251,0.583333333333333,5,0.327901451902738,"data_Paulewicz_unpub1.csv"
"37",0,0.5,9,-0.112148285568626,"data_Paulewicz_unpub1.csv"
"38",0.307595553723975,0.566666666666667,13,-0.318796496043132,"data_Paulewicz_unpub1.csv"
"39",0.656984581298754,0.683333333333333,17,0.567498077056738,"data_Paulewicz_unpub1.csv"
"40",1.21460117069741,0.75,21,-0.0682364838405203,"data_Paulewicz_unpub1.csv"
"41",1.47829941430719,0.766666666666667,22,1.10987134008844,"data_Paulewicz_unpub1.csv"
"42",0.548543519452732,0.683333333333333,26,1.16412376432976,"data_Paulewicz_unpub1.csv"
"43",1.44938712689776,0.866666666666667,30,1.44102206159195,"data_Paulewicz_unpub1.csv"
"44",0.68470597593658,0.644067796610169,34,0.928174755005234,"data_Paulewicz_unpub1.csv"
"45",1.17583962003905,0.75,38,0.526077021157375,"data_Paulewicz_unpub1.csv"
"46",0.794594051428994,0.7,42,0.541359421620013,"data_Paulewicz_unpub1.csv"
"47",1.25578922873673,0.8,46,1.31013655968854,"data_Paulewicz_unpub1.csv"
"48",1.48303214984793,0.793103448275862,2,0.740351949972675,"data_Paulewicz_unpub1.csv"
"49",1.15523511840495,0.733333333333333,6,1.21762140897786,"data_Paulewicz_unpub1.csv"
"50",1.16255955055028,0.783333333333333,10,1.28185738874219,"data_Paulewicz_unpub1.csv"
"51",0.636619111939148,0.666666666666667,14,0.921603769176791,"data_Paulewicz_unpub1.csv"
"52",0.505300644877375,0.620689655172414,18,0.357622185805137,"data_Paulewicz_unpub1.csv"
"53",1.25826734509116,0.783333333333333,23,0.366855645950036,"data_Paulewicz_unpub1.csv"
"54",1.33937134101282,0.816666666666667,27,1.30828687010687,"data_Paulewicz_unpub1.csv"
"55",1.02237947512186,0.766666666666667,31,0.254963323154614,"data_Paulewicz_unpub1.csv"
"56",0,0.5,35,0.867663115915357,"data_Paulewicz_unpub1.csv"
"57",1.2284821277427,0.813559322033898,39,1.94632909207033,"data_Paulewicz_unpub1.csv"
"58",1.67263922232568,0.833333333333333,43,1.13507467994235,"data_Paulewicz_unpub1.csv"
"59",0.440643265437336,0.566666666666667,47,-0.315314756789784,"data_Paulewicz_unpub1.csv"
"60",0.621034607148207,0.683333333333333,51,0.714428288788174,"data_Paulewicz_unpub1.csv"
"61",-0.204458739348127,0.457627118644068,3,-0.252500280090429,"data_Paulewicz_unpub1.csv"
"62",-0.12823844479817,0.46551724137931,7,-0.185582057138803,"data_Paulewicz_unpub1.csv"
"63",0.25585418469803,0.559322033898305,11,0.416371987729714,"data_Paulewicz_unpub1.csv"
"64",0.33839232095458,0.566666666666667,15,0.583027782233978,"data_Paulewicz_unpub1.csv"
"65",-0.138870262182943,0.46551724137931,19,-0.147873435086052,"data_Paulewicz_unpub1.csv"
"66",1.7371603841808,0.866666666666667,24,1.23760998774246,"data_Paulewicz_unpub1.csv"
"67",1.86751613577146,0.833333333333333,28,1.35671140146189,"data_Paulewicz_unpub1.csv"
"68",0.524819269190092,0.644067796610169,32,0.73725548326857,"data_Paulewicz_unpub1.csv"
"69",0.0727506238559166,0.516666666666667,36,0.633102997608191,"data_Paulewicz_unpub1.csv"
"70",1.38222856534248,0.8,40,0.505738568510349,"data_Paulewicz_unpub1.csv"
"71",0.610793282206843,0.65,44,0.821290556214446,"data_Paulewicz_unpub1.csv"
"72",0.177252881412219,0.559322033898305,48,0.951128363892515,"data_Paulewicz_unpub1.csv"
"73",0.751395033853396,0.683333333333333,52,0.953914105891819,"data_Paulewicz_unpub1.csv"
"74",-0.0725142836060327,0.483333333333333,4,0.266872004514738,"data_Paulewicz_unpub1.csv"
"75",0.611923760072721,0.616666666666667,8,0.663386021584982,"data_Paulewicz_unpub1.csv"
"76",0.78118402488596,0.677966101694915,12,-0.0412852105743181,"data_Paulewicz_unpub1.csv"
"77",0.195895588738718,0.55,16,1.14752744345533,"data_Paulewicz_unpub1.csv"
"78",0,0.5,20,0.0470452605430191,"data_Paulewicz_unpub1.csv"
"79",0.270394743167744,0.566666666666667,25,0.666586936623099,"data_Paulewicz_unpub1.csv"
"80",-0.599430426548475,0.366666666666667,29,0.321797513736783,"data_Paulewicz_unpub1.csv"
"81",0.721198829638006,0.65,33,-0.0698903484595606,"data_Paulewicz_unpub1.csv"
"82",0.813019115907167,0.683333333333333,37,1.03494124075459,"data_Paulewicz_unpub1.csv"
"83",0.636734215838194,0.65,41,0.0381424584948919,"data_Paulewicz_unpub1.csv"
"84",0.722179074620197,0.655172413793103,45,0.0977687089350205,"data_Paulewicz_unpub1.csv"
"85",0.480127594828723,0.616666666666667,49,1.12914609628894,"data_Paulewicz_unpub1.csv"
"86",0.510449957172315,0.616666666666667,50,0.38312510184777,"data_Paulewicz_unpub1.csv"
"87",0.451341026238467,0.633333333333333,53,0.80336570887594,"data_Paulewicz_unpub1.csv"
