df,level1,level2,model,pval,t,p_corrected
28,window 1_RT_confidence,window 1_RT_correct,LogisticRegression,0.6949915942033128,0.400279863379297,1.0
28,window 1_awareness,window 1_confidence,LogisticRegression,0.7172204394726714,0.3695873082999876,1.0
28,window 3_RT_awareness,window 3_RT_correct,LogisticRegression,0.7389756050071361,0.3399025736136486,1.0
28,window 3_RT_awareness,window 3_RT_confidence,LogisticRegression,0.772359381280196,0.2949518262050181,1.0
28,window 2_RT_confidence,window 2_correct,LogisticRegression,0.8492848987634076,0.19358044698686744,1.0
28,window 4_RT_awareness,window 4_RT_confidence,LogisticRegression,0.9338534644219919,0.08450242161615848,1.0
28,window 3_RT_confidence,window 3_RT_correct,LogisticRegression,0.9652120512153319,-0.04440075198966506,1.0
28,window 2_awareness,window 2_confidence,LogisticRegression,0.9777173464896978,-0.028434018751462776,1.0
28,window 4_awareness,window 4_confidence,LogisticRegression,0.9906901156515708,-0.011878562055160555,1.0
718,2,3,RandomForestClassifier,0.9999999999999862,-1.721089845027395e-14,1.0
718,2,4,RandomForestClassifier,0.9999999999999865,-1.6981869798464717e-14,1.0
718,1,2,RandomForestClassifier,0.9999999999999898,1.2797249552911032e-14,1.0
718,3,4,RandomForestClassifier,0.9999999999999942,-7.291648688185359e-15,1.0
718,1,3,RandomForestClassifier,0.9999999999999983,2.0784001565769424e-15,1.0
718,1,4,RandomForestClassifier,0.9999999999999993,-7.489307344530594e-16,1.0
718,RT_awareness,correct,RandomForestClassifier,3.5549366865134994e-12,8.704979175805137,5.332405029770249e-11
718,RT_confidence,correct,RandomForestClassifier,1.4812362358496462e-09,7.154486242068235,2.2218543537744695e-08
718,RT_correct,correct,RandomForestClassifier,5.2591894996767016e-09,6.829284335073108,7.888784249515052e-08
718,confidence,correct,RandomForestClassifier,2.469635967789631e-06,5.215911482004024,3.704453951684446e-05
718,awareness,correct,RandomForestClassifier,7.861683655022484e-06,4.89889309645051,0.00011792525482533726
718,RT_awareness,awareness,RandomForestClassifier,0.060618066139763185,-1.9129004545226589,0.9092709920964478
718,RT_awareness,RT_correct,RandomForestClassifier,0.09480481437818239,-1.6978516801882413,1.0
718,RT_awareness,confidence,RandomForestClassifier,0.13935032532792987,-1.4984413051949432,1.0
718,RT_confidence,awareness,RandomForestClassifier,0.19712949390460405,-1.3044984683671639,1.0
718,RT_awareness,RT_confidence,RandomForestClassifier,0.2362879842256185,-1.1964988412803765,1.0
718,RT_correct,awareness,RandomForestClassifier,0.2704578406054795,-1.1124479595439813,1.0
718,RT_confidence,confidence,RandomForestClassifier,0.3784333971284415,-0.8874626480072709,1.0
718,RT_correct,confidence,RandomForestClassifier,0.5072615778592968,-0.6671747742872967,1.0
718,awareness,confidence,RandomForestClassifier,0.5608055525016207,0.5849593932116569,1.0
718,RT_confidence,RT_correct,RandomForestClassifier,0.6128226882265233,-0.5087529505363548,1.0
28,window 4_RT_awareness,window 4_correct,RandomForestClassifier,2.6554495962813394e-06,7.553357588826398,0.00015932697577688036
28,window 4_RT_correct,window 4_correct,RandomForestClassifier,0.00015555954755745892,5.121018425938624,0.009333572853447535
28,window 3_RT_confidence,window 3_correct,RandomForestClassifier,0.00023023846793031503,4.909360745716642,0.013814308075818902
28,window 1_confidence,window 1_correct,RandomForestClassifier,0.00023827676195168962,4.890979886061198,0.014296605717101377
28,window 3_RT_awareness,window 3_correct,RandomForestClassifier,0.00026074926153734756,4.842813153515662,0.015644955692240854
28,window 2_RT_confidence,window 2_correct,RandomForestClassifier,0.0004936441638637696,4.5058401972866875,0.029618649831826174
28,window 2_confidence,window 2_correct,RandomForestClassifier,0.0006915405500198305,4.330502254581096,0.04149243300118983
28,window 1_RT_correct,window 1_confidence,RandomForestClassifier,0.0014991829717013146,-3.933644143081904,0.08995097830207888
28,window 1_RT_confidence,window 1_confidence,RandomForestClassifier,0.0015929448154612762,-3.902802298051412,0.09557668892767657
28,window 1_RT_awareness,window 1_confidence,RandomForestClassifier,0.0016381463112492517,-3.8885878919697667,0.0982887786749551
28,window 2_RT_awareness,window 2_correct,RandomForestClassifier,0.0021265257082376037,3.756348759251753,0.12759154249425622
28,window 4_RT_confidence,window 4_correct,RandomForestClassifier,0.0024977483207390024,3.6750487506787586,0.14986489924434016
28,window 3_RT_correct,window 3_correct,RandomForestClassifier,0.0037841384442888586,3.465766813860051,0.2270483066573315
28,window 1_awareness,window 1_correct,RandomForestClassifier,0.005610902458668354,3.2677602059418667,0.33665414752010125
28,window 1_RT_awareness,window 1_correct,RandomForestClassifier,0.006709982651010485,3.177826317882284,0.4025989590606291
28,window 4_RT_correct,window 4_confidence,RandomForestClassifier,0.008126979608025412,3.0814086446246955,0.48761877648152474
28,window 2_RT_correct,window 2_correct,RandomForestClassifier,0.008358215394800597,3.0672773682771584,0.5014929236880359
28,window 1_RT_confidence,window 1_correct,RandomForestClassifier,0.011060796541571473,2.9259066366763893,0.6636477924942884
28,window 2_awareness,window 2_correct,RandomForestClassifier,0.011311562993384526,2.914569616640245,0.6786937796030715
28,window 3_RT_confidence,window 3_confidence,RandomForestClassifier,0.013937739296808492,2.808765159534942,0.8362643578085095
28,window 1_RT_correct,window 1_correct,RandomForestClassifier,0.018643693517475107,2.6604767057251864,1.0
28,window 4_RT_awareness,window 4_confidence,RandomForestClassifier,0.019881919996695013,2.62753137648627,1.0
28,window 1_RT_awareness,window 1_awareness,RandomForestClassifier,0.02071263406901368,-2.606523285845649,1.0
28,window 4_RT_confidence,window 4_confidence,RandomForestClassifier,0.021993699450914454,2.57566948428721,1.0
28,window 1_RT_confidence,window 1_awareness,RandomForestClassifier,0.025115064967212056,-2.5071940801519146,1.0
28,window 1_RT_correct,window 1_awareness,RandomForestClassifier,0.02863055751868146,-2.439232430475287,1.0
28,window 4_RT_awareness,window 4_RT_correct,RandomForestClassifier,0.04853348510033829,-2.1607637023901445,1.0
28,window 3_RT_awareness,window 3_confidence,RandomForestClassifier,0.07083302306661343,1.9551227966519413,1.0
28,window 4_awareness,window 4_correct,RandomForestClassifier,0.07338178420901284,1.935559253585482,1.0
28,window 3_RT_correct,window 3_confidence,RandomForestClassifier,0.08135598382552817,1.8780938373865759,1.0
28,window 3_awareness,window 3_correct,RandomForestClassifier,0.09498376982221296,1.7906845336461004,1.0
28,window 3_confidence,window 3_correct,RandomForestClassifier,0.09593785075635897,1.7849932797933867,1.0
28,window 4_RT_correct,window 4_awareness,RandomForestClassifier,0.10889631929756273,1.7122759733406452,1.0
28,window 4_RT_confidence,window 4_awareness,RandomForestClassifier,0.21288839092621084,1.3051428324710406,1.0
28,window 4_confidence,window 4_correct,RandomForestClassifier,0.22405153436243214,1.272130257481054,1.0
28,window 3_RT_awareness,window 3_RT_confidence,RandomForestClassifier,0.2410775572695779,-1.2242043555026096,1.0
28,window 2_RT_awareness,window 2_awareness,RandomForestClassifier,0.2660677077580994,-1.1584315747063136,1.0
28,window 2_RT_confidence,window 2_awareness,RandomForestClassifier,0.2671107102920652,-1.1557916481446178,1.0
28,window 4_awareness,window 4_confidence,RandomForestClassifier,0.2890038840207865,1.1021017484119862,1.0
28,window 4_RT_awareness,window 4_RT_confidence,RandomForestClassifier,0.30176020277492344,-1.0722123778683301,1.0
28,window 3_awareness,window 3_confidence,RandomForestClassifier,0.3258106185571178,1.0183009215951688,1.0
28,window 3_RT_confidence,window 3_RT_correct,RandomForestClassifier,0.3515820646988317,0.9636299069006306,1.0
28,window 2_RT_confidence,window 2_confidence,RandomForestClassifier,0.37974540583971894,-0.9070160875305155,1.0
28,window 2_RT_confidence,window 2_RT_correct,RandomForestClassifier,0.4163734217218188,-0.8375125468566466,1.0
28,window 4_RT_awareness,window 4_awareness,RandomForestClassifier,0.4353749742000943,0.8030377916559942,1.0
28,window 2_RT_awareness,window 2_confidence,RandomForestClassifier,0.46082143302439016,-0.7583440380451998,1.0
28,window 2_RT_correct,window 2_awareness,RandomForestClassifier,0.4767826784988055,-0.7310904968520061,1.0
28,window 4_RT_confidence,window 4_RT_correct,RandomForestClassifier,0.5002512523838344,-0.692004466110807,1.0
28,window 2_awareness,window 2_confidence,RandomForestClassifier,0.542871524951636,0.6236721563348414,1.0
28,window 2_RT_awareness,window 2_RT_correct,RandomForestClassifier,0.5619114882446827,-0.5941178878659036,1.0
28,window 1_awareness,window 1_confidence,RandomForestClassifier,0.5780877867874432,-0.5694288981449898,1.0
28,window 3_RT_confidence,window 3_awareness,RandomForestClassifier,0.6798909756280918,0.4213584543685202,1.0
28,window 1_RT_awareness,window 1_RT_correct,RandomForestClassifier,0.7540656641575121,-0.3194993215157667,1.0
28,window 1_RT_confidence,window 1_RT_correct,RandomForestClassifier,0.7685255702994249,-0.30008007203572395,1.0
28,window 2_RT_correct,window 2_confidence,RandomForestClassifier,0.8140623884160715,-0.2396662353901167,1.0
28,window 2_RT_awareness,window 2_RT_confidence,RandomForestClassifier,0.888064391739348,0.14333996466876603,1.0
28,window 3_RT_correct,window 3_awareness,RandomForestClassifier,0.9666825856413305,0.04252263194218455,1.0
28,window 3_RT_awareness,window 3_awareness,RandomForestClassifier,0.9694950661525286,0.038931062278914526,1.0
28,window 1_RT_awareness,window 1_RT_confidence,RandomForestClassifier,0.9822320751910818,0.02267175870567349,1.0
28,window 3_RT_awareness,window 3_RT_correct,RandomForestClassifier,0.9868880084932108,-0.016730118137720174,1.0
