"","firstgabor","corrAns","blocks.thisRepN","blocks.thisTrialN","blocks.thisN","blocks.thisIndex","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","key_resp_2.keys","key_resp_2.rt","resp.keys","resp.corr","resp.rt","resp_mrating.keys","resp_mrating.rt","lumi","mean","luminance","expName","participant","frameRate","session","date","X"
"851",2,"down",6,0,6,0,4,4,44,9,2,0.435398653937,2,1,0.411266778139,3,0.811121553365,0.325,0.755555555556,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"852",2,"down",6,0,6,0,4,5,45,5,1,0.282491444174,1,0,0.199524669923,1,0.752257009348,0.325,0.739130434783,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"853",2,"down",6,0,6,0,4,6,46,3,1,1.02360672577,2,1,1.1641582796,1,0.858136726121,0.325,0.744680851064,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"854",1,"left",6,0,6,0,4,7,47,4,2,0.35305366656,1,1,0.81128672152,3,0.858089755225,0.325,0.75,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"855",1,"left",6,0,6,0,4,8,48,0,1,0.447177183848,1,1,2.11724397877,1,0.775566124435,0.325,0.755102040816,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"856",2,"down",6,0,6,0,4,9,49,7,2,0.106073375471,2,1,0.540653888786,2,0.575794279792,0.325,0.76,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"857",NA,"",6,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"858",1,"left",7,0,7,0,0,0,0,6,1,0.623527491257,1,1,0.422930575859,1,0.846146827173,0.325,1,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"859",1,"left",7,0,7,0,0,1,1,8,2,0.329620579105,1,1,0.399412016773,2,0.505262087979,0.325,1,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"860",1,"left",7,0,7,0,0,2,2,4,1,0.58846718178,1,1,0.293513434639,1,0.752280109789,0.325,1,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"861",2,"down",7,0,7,0,0,3,3,1,2,1.02358516536,2,1,0.493640256061,2,0.658131567022,0.325,1,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"862",2,"down",7,0,7,0,0,4,4,7,2,0.682472886821,2,1,0.670092975425,3,0.505177386362,0.325,1,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"863",2,"down",7,0,7,0,0,5,5,5,2,0.341319412494,1,0,0.552467839374,2,1.22278950917,0.325,0.833333333333,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"864",2,"down",7,0,7,0,0,6,6,3,3,0.364877242331,2,1,0.587720652526,3,0.293424882949,0.325,0.857142857143,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"865",1,"left",7,0,7,0,0,7,7,0,1,0.341344437972,1,1,0.340657199849,1,0.940505583954,0.325,0.875,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"866",2,"down",7,0,7,0,0,8,8,9,1,0.353066371802,2,1,0.411280638404,1,1.01094036891,0.325,0.888888888889,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"867",1,"left",7,0,7,0,0,9,9,2,1,0.576552359267,1,1,1.48180513007,1,0.422865894624,0.325,0.9,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"868",1,"left",7,0,7,0,1,0,10,0,2,0.294216458064,1,1,0.316556894654,2,0.341139229054,0.325,0.909090909091,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"869",2,"down",7,0,7,0,1,1,11,3,2,0.341319027487,1,0,1.81133561745,1,0.269776191376,0.325,0.833333333333,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"870",1,"left",7,0,7,0,1,2,12,8,2,0.294238018475,1,1,0.870102369605,2,1.59920696186,0.325,0.846153846154,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"871",2,"down",7,0,7,0,1,3,13,7,1,0.364908812934,1,0,0.822934733938,1,0.575765019234,0.325,0.785714285714,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"872",1,"left",7,0,7,0,1,4,14,6,1,0.329530487385,1,1,0.458343167063,1,0.481682312724,0.325,0.8,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"873",1,"left",7,0,7,0,1,5,15,2,1,0.341296312053,1,1,0.281881977537,1,0.458178768923,0.325,0.8125,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"874",2,"down",7,0,7,0,1,6,16,9,1,0.258942469506,1,0,0.281902382926,1,0.258016911833,0.325,0.764705882353,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"875",1,"left",7,0,7,0,1,7,17,4,2,0.305992677931,1,1,0.305411701836,3,0.258189010119,0.325,0.777777777778,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"876",2,"down",7,0,7,0,1,8,18,1,2,0.282332436138,1,0,0.341075317833,3,0.30499550889,0.325,0.736842105263,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"877",2,"down",7,0,7,0,1,9,19,5,2,0.27074833494,2,1,0.270054936699,3,0.434675995138,0.325,0.75,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"878",1,"left",7,0,7,0,2,0,20,0,2,0.353081772097,2,0,0.317166746298,1,2.55212518283,0.325,0.714285714286,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"879",2,"down",7,0,7,0,2,1,21,9,2,0.458941853494,2,1,0.293640102058,3,0.434601688719,0.325,0.727272727273,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"880",1,"left",7,0,7,0,2,2,22,8,2,0.306112415216,1,1,0.281734904728,3,0.258175534862,0.325,0.739130434783,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"881",2,"down",7,0,7,0,2,3,23,3,1,0.306029638636,1,0,0.258246376215,1,0.964327528834,0.325,0.708333333333,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"882",1,"left",7,0,7,0,2,4,24,4,3,0.61187793881,1,1,0.787714646411,3,0.317024293579,0.325,0.72,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"883",2,"down",7,0,7,0,2,5,25,1,3,0.494240482521,2,1,0.670066794925,3,0.399376596096,0.325,0.730769230769,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"884",1,"left",7,0,7,0,2,6,26,2,1,0.376627281697,1,1,0.681848019888,1,0.599312838879,0.325,0.740740740741,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"885",2,"down",7,0,7,0,2,7,27,7,2,0.294281524305,2,1,0.623016201494,3,0.658198943309,0.325,0.75,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"886",1,"left",7,0,7,0,2,8,28,6,1,0.270543511028,1,1,0.658310595441,1,0.552260705418,0.325,0.758620689655,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"887",2,"down",7,0,7,0,2,9,29,5,2,0.329564753039,2,1,1.65821588363,2,0.858000048511,0.325,0.766666666667,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"888",1,"left",7,0,7,0,3,0,30,2,1,0.32956321301,1,1,0.293696698138,1,0.352231675864,0.325,0.774193548387,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"889",1,"left",7,0,7,0,3,1,31,6,2,0.3177219269,1,1,0.952444661932,2,0.775807909053,0.325,0.78125,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"890",1,"left",7,0,7,0,3,2,32,4,1,0.764794773756,1,1,0.775999642713,1,0.799254856772,0.325,0.787878787879,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"891",1,"left",7,0,7,0,3,3,33,0,1,0.50607175844,1,1,0.611206870995,1,0.552270715609,0.325,0.794117647059,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"892",2,"down",7,0,7,0,3,4,34,1,1,0.729496529736,2,1,0.893495416294,2,0.575820845299,0.325,0.8,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"893",2,"down",7,0,7,0,3,5,35,7,1,0.611834817985,1,0,0.528907699492,1,0.705225666284,0.325,0.777777777778,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"894",2,"down",7,0,7,0,3,6,36,9,1,0.317808168546,1,0,0.47004508051,1,0.669955527801,0.325,0.756756756757,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"895",2,"down",7,0,7,0,3,7,37,5,1,0.317811633614,1,0,0.375957368906,1,0.71701228135,0.325,0.736842105263,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"896",2,"down",7,0,7,0,3,8,38,3,1,0.282499529329,1,0,0.364196934341,1,0.352279801783,0.325,0.717948717949,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"897",1,"left",7,0,7,0,3,9,39,8,1,0.306038108798,1,1,0.375985474442,1,0.375794895804,0.325,0.725,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"898",1,"left",7,0,7,0,4,0,40,8,1,0.37662689669,1,1,0.446569257239,1,0.293467233757,0.325,0.731707317073,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"899",2,"down",7,0,7,0,4,1,41,9,3,0.776524792741,2,1,0.517002502163,3,0.446588507608,0.325,0.738095238095,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"900",1,"left",7,0,7,0,4,2,42,0,2,1.38830801974,1,1,0.481785879701,2,0.399370050971,0.325,0.744186046512,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"901",2,"down",7,0,7,0,4,3,43,7,1,0.658983588291,1,0,0.493594055178,2,0.35226132143,0.325,0.727272727273,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"902",1,"left",7,0,7,0,4,4,44,2,3,0.329496606738,2,0,0.564275244836,1,0.693391695314,0.325,0.711111111111,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"903",1,"left",7,0,7,0,4,5,45,4,1,0.31778006301,1,1,0.458296581173,1,0.599341329423,0.325,0.717391304348,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"904",2,"down",7,0,7,0,4,6,46,3,1,0.306078149562,2,1,0.387672757611,2,0.38764388206,0.325,0.723404255319,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"905",2,"down",7,0,7,0,4,7,47,5,2,0.705975660606,2,1,0.470118231908,2,1.71689061903,0.325,0.729166666667,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"906",2,"down",7,0,7,0,4,8,48,1,2,0.317837429106,2,1,0.328854029468,3,1.92865467266,0.325,0.734693877551,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"907",1,"left",7,0,7,0,4,9,49,6,1,0.270755650079,1,1,0.340691465504,1,0.705180235416,0.325,0.74,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"908",NA,"",7,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"909",1,"left",8,0,8,0,0,0,0,4,2,1.09419589867,1,1,0.599288583416,2,0.963726917365,0.325,1,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"910",2,"down",8,0,8,0,0,1,1,1,2,0.32940458998,1,0,0.529037061963,2,0.528759086655,0.325,0.5,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"911",2,"down",8,0,8,0,0,2,2,3,2,0.800099947908,2,1,0.634822836942,3,0.516951681192,0.325,0.666666666667,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"912",1,"left",8,0,8,0,0,3,3,6,2,0.5765331089,1,1,0.540752835675,3,1.71687637375,0.325,0.75,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"913",2,"down",8,0,8,0,0,4,4,9,3,0.376602641227,2,1,0.587755303188,3,0.387554560355,0.325,0.8,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"914",1,"left",8,0,8,0,0,5,5,0,1,0.270767585307,1,1,0.552539065733,1,0.669784584537,0.325,0.833333333333,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"915",2,"down",8,0,8,0,0,6,6,5,2,0.717855832457,2,1,1.26993635443,2,0.528573513111,0.325,0.857142857143,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"916",1,"left",8,0,8,0,0,7,7,2,3,1.18830132061,1,1,0.528903849418,3,0.434718345947,0.325,0.875,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"917",1,"left",8,0,8,0,0,8,8,8,2,0.600138679648,1,1,0.458281565887,2,0.399433577184,0.325,0.888888888889,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"918",2,"down",8,0,8,0,0,9,9,7,1,0.235453170978,1,0,1.03477001393,1,0.352280571798,0.325,0.8,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"919",2,"down",8,0,8,0,1,0,10,7,3,0.847159011501,2,1,0.564241364189,3,0.352226670768,0.325,0.818181818182,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"920",2,"down",8,0,8,0,1,1,11,3,1,1.88238179408,2,1,0.940655736821,2,0.516979016715,0.325,0.833333333333,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"921",1,"left",8,0,8,0,1,2,12,8,2,0.611862153508,1,1,1.03478271918,2,0.505344094545,0.325,0.846153846154,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"922",1,"left",8,0,8,0,1,3,13,0,2,0.341297467075,1,1,0.540697394616,3,0.587475017835,0.325,0.857142857143,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"923",2,"down",8,0,8,0,1,4,14,1,2,0.353055976604,2,1,0.411281793426,3,0.411086594699,0.325,0.866666666667,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"924",2,"down",8,0,8,0,1,5,15,9,2,1.05890650982,2,1,0.481899841878,3,0.70514481474,0.325,0.875,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"925",1,"left",8,0,8,0,1,6,16,6,3,0.435463335172,1,1,1.17588098345,3,0.528744071368,0.325,0.882352941176,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"926",2,"down",8,0,8,0,1,7,17,5,3,0.305935696842,2,1,0.881829693538,3,0.42287667483,0.325,0.888888888889,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"927",1,"left",8,0,8,0,1,8,18,4,1,0.435367468342,1,1,0.811304431858,1,0.469942668556,0.325,0.894736842105,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"928",1,"left",8,0,8,0,1,9,19,2,3,1.929405437,1,1,0.681833389609,3,0.622867973664,0.325,0.9,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"929",2,"down",8,0,8,0,2,0,20,5,2,0.929521709217,2,1,0.870027678178,2,0.434620939087,0.325,0.904761904762,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"930",2,"down",8,0,8,0,2,1,21,3,2,0.294275364187,2,1,0.705355798769,3,0.646392307862,0.325,0.909090909091,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"931",1,"left",8,0,8,0,2,2,22,6,3,0.88246187561,1,1,0.85816444665,3,0.3399999923,0.325,0.913043478261,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"932",1,"left",8,0,8,0,2,3,23,4,1,0.270727159535,1,1,0.552298821146,1,0.599318998996,0.325,0.916666666667,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"933",1,"left",8,0,8,0,2,4,24,2,3,0.317909810487,1,1,0.952287963938,3,0.564019599955,0.325,0.92,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"934",2,"down",8,0,8,0,2,5,25,9,3,0.564803089916,2,1,1.18766336343,3,0.399351185612,0.325,0.923076923077,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"935",2,"down",8,0,8,0,2,6,26,1,2,0.282681637806,2,1,0.469888767526,3,0.422896695212,0.325,0.925925925926,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"936",1,"left",8,0,8,0,2,7,27,0,2,0.282450633395,1,1,0.599533833099,2,0.799377674117,0.325,0.928571428571,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"937",1,"left",8,0,8,0,2,8,28,8,2,0.341335967811,2,0,1.12885811055,2,0.575775029424,0.325,0.896551724138,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"938",2,"down",8,0,8,0,2,9,29,7,2,0.294261118916,2,1,0.434833078138,2,0.728727670055,0.325,0.9,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"939",2,"down",8,0,8,0,3,0,30,5,1,0.047190736107,1,0,0.528945815221,1,0.316996188042,0.325,0.870967741935,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"940",1,"left",8,0,8,0,3,1,31,4,1,0.69405236793,1,1,1.75251958436,2,0.84637128646,0.325,0.875,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"941",2,"down",8,0,8,0,3,2,32,9,1,0.341267436502,2,1,0.528930799934,1,0.858155976488,0.325,0.878787878788,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"942",1,"left",8,0,8,0,3,3,33,2,1,0.294264198975,2,0,0.634753150612,1,0.705274947225,0.325,0.852941176471,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"943",2,"down",8,0,8,0,3,4,34,1,1,0.247155084427,1,0,1.12894050212,1,0.752038710179,0.325,0.828571428571,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"944",1,"left",8,0,8,0,3,5,35,6,2,0.329552432803,1,1,0.811258230976,2,0.364071806951,0.325,0.833333333333,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"945",2,"down",8,0,8,0,3,6,36,3,1,0.306023478518,1,0,0.364223114841,1,0.31696153738,0.325,0.810810810811,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"946",1,"left",8,0,8,0,3,7,37,0,1,0.611889874037,1,1,0.317137870748,1,0.281688703845,0.325,0.815789473684,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"947",2,"down",8,0,8,0,3,8,38,7,1,0.270703674087,1,0,0.293630861881,1,0.258194015215,0.325,0.794871794872,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"948",1,"left",8,0,8,0,3,9,39,8,1,0.282490289152,1,1,0.281962444073,1,0.234577279253,0.325,0.8,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"949",1,"left",8,0,8,0,4,0,40,6,3,0.470692662876,1,1,0.623050852156,3,0.316986947866,0.325,0.80487804878,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"950",1,"left",8,0,8,0,4,1,41,8,2,1.22356452896,1,1,0.481886366621,2,0.387538775052,0.325,0.809523809524,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"951",2,"down",8,0,8,0,4,2,42,1,3,1.0472007463,2,1,0.622967690568,3,0.35230213221,0.325,0.813953488372,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"952",2,"down",8,0,8,0,4,3,43,7,3,0.753060904698,2,1,0.55144487484,3,0.459179788038,0.325,0.818181818182,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"953",2,"down",8,0,8,0,4,4,44,9,3,0.541282605791,2,1,0.56424559927,3,0.458118322769,0.325,0.822222222222,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"954",1,"left",8,0,8,0,4,5,45,2,3,0.752901511654,1,1,0.41130450886,3,0.434598223654,0.325,0.826086956522,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"955",2,"down",8,0,8,0,4,6,46,3,2,0.329521247209,2,1,0.399499028435,2,0.44642834455,0.325,0.829787234043,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"956",1,"left",8,0,8,0,4,7,47,0,1,0.294274209166,1,1,0.352434574738,1,0.64640116303,0.325,0.833333333333,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"957",2,"down",8,0,8,0,4,8,48,5,2,0.329550892774,2,1,0.458337391952,2,0.493389616275,0.325,0.836734693878,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"958",1,"left",8,0,8,0,4,9,49,4,2,0.894209219925,1,1,0.470154422599,2,0.505218197141,0.325,0.84,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"959",NA,"",8,0,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"960",1,"left",9,0,9,0,0,0,0,8,1,0.564837355569,1,1,0.305229593358,1,0.751957473628,0.325,1,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"961",1,"left",9,0,9,0,0,1,1,4,2,0.282499144321,1,1,0.52892694986,3,0.940493648726,0.325,1,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"962",2,"down",9,0,9,0,0,2,2,1,1,0.306014623349,1,0,0.305345095564,1,0.599359039761,0.325,0.666666666667,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"963",2,"down",9,0,9,0,0,3,3,7,3,0.600134829574,2,1,0.528930029919,3,0.399338865375,0.325,0.75,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"964",1,"left",9,0,9,0,0,4,4,0,2,0.741322800559,1,1,0.399491713295,3,0.799329933206,0.325,0.8,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"965",1,"left",9,0,9,0,0,5,5,2,2,0.388445467366,1,1,0.54057919736,3,0.669923957197,0.325,0.833333333333,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"966",2,"down",9,0,9,0,0,6,6,9,1,0.306000763085,1,0,0.340739206415,1,0.587483102991,0.325,0.714285714286,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"967",2,"down",9,0,9,0,0,7,7,3,2,0.294254188784,2,1,0.764209177574,3,0.869881375385,0.325,0.75,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"968",1,"left",9,0,9,0,0,8,8,6,2,1.72953310543,1,1,0.446494180806,3,0.822861967549,0.325,0.777777777778,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"969",2,"down",9,0,9,0,0,9,9,5,2,0.488736032415,2,1,0.569783160009,3,0.422862814566,0.325,0.8,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"970",1,"left",9,0,9,0,1,0,10,8,2,0.37643939811,1,1,0.564355711373,3,1.10518246846,0.325,0.818181818182,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"971",2,"down",9,0,9,0,1,1,11,1,1,0.294294614555,1,0,0.375929263369,1,0.75231630048,0.325,0.75,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"972",1,"left",9,0,9,0,1,2,12,6,1,0.176595172085,1,1,0.340657199849,1,0.258191320163,0.325,0.769230769231,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"973",2,"down",9,0,9,0,1,3,13,9,2,0.30603348871,2,1,0.340688000438,2,0.681637420867,0.325,0.785714285714,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"974",1,"left",9,0,9,0,1,4,14,4,1,0.282521089741,1,1,0.328917555681,1,0.269317262613,0.325,0.8,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"975",2,"down",9,0,9,0,1,5,15,3,2,0.329585158428,2,1,0.587689851938,3,0.775817919243,0.325,0.8125,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"976",2,"down",9,0,9,0,1,6,16,7,1,1.23538232963,2,1,1.04655085389,1,0.92871011372,0.325,0.823529411765,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"977",1,"left",9,0,9,0,1,7,17,2,2,0.305221508205,1,1,0.459073526009,3,1.09343165908,0.325,0.833333333333,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"978",2,"down",9,0,9,0,1,8,18,5,1,0.364877627339,1,0,0.293598906272,1,0.364076812047,0.325,0.789473684211,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"979",1,"left",9,0,9,0,1,9,19,0,1,0.576546584158,1,1,0.281873122367,1,0.234627715216,0.325,0.8,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"980",1,"left",9,0,9,0,2,0,20,0,1,0.47069805298,1,1,0.187794265931,1,0.18760253227,0.325,0.809523809524,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
"981",1,"left",9,0,9,0,2,1,21,4,2,0.294241868548,2,0,0.423053008197,2,0.375761785172,0.325,0.772727272727,0.325,"metacognition_realexp","cc",85.0008181486,1,"2013_Dec_05_0952",NA
