,awareness,chance,confidence,correctness,model,score,sub,window
0,0.9804187353152642,False,0.13542533809288715,-0.554128268309075,LogisticRegression,0.5902305665349145,ab,1
1,0.35203651111469453,False,0.32472922468768384,0.3232342641976215,RandomForestClassifier,0.5616007905138339,ab,1
2,0.20641359117127295,True,0.053821315143941846,-0.6225065090360014,LogisticRegression,0.5158827404479578,ab,1
3,0.32940037502960917,True,0.33027790804807383,0.340321716922317,RandomForestClassifier,0.48524374176548085,ab,1
4,0.15376913560158745,False,0.3036789520667502,0.20890581856146137,LogisticRegression,0.5165381944444445,ab,2
5,0.330551802649407,False,0.3353434894207994,0.3341047079297937,RandomForestClassifier,0.5272812499999999,ab,2
6,-0.11606694015805932,True,0.08537183286340293,0.02974355173793688,LogisticRegression,0.4335520833333333,ab,2
7,0.33384431735650627,True,0.3339734805360736,0.3321822021074201,RandomForestClassifier,0.43534375,ab,2
8,0.510621233441652,False,0.2603281222088796,-0.11685703092825682,LogisticRegression,0.5575532670454546,ab,3
9,0.34079926167611146,False,0.33122772713411797,0.3279730111897706,RandomForestClassifier,0.5622336647727273,ab,3
10,0.05466361353482391,True,0.04795150741158038,-0.08999308019922685,LogisticRegression,0.4200603693181818,ab,3
11,0.33416236976631775,True,0.33320507568400953,0.3326325545496729,RandomForestClassifier,0.42004616477272727,ab,3
12,0.33692811888755214,False,0.03945030763554466,0.6136263872236145,LogisticRegression,0.5683420855213803,ab,4
13,0.3333640712373887,False,0.3261545677359032,0.3404813610267081,RandomForestClassifier,0.5813503375843961,ab,4
14,-0.28769475410935075,True,0.23306236515128606,-0.10616963980425434,LogisticRegression,0.5340885221305327,ab,4
15,0.3371861511363766,True,0.33297324048209215,0.3298406083815311,RandomForestClassifier,0.5428507126781696,ab,4
