,LogisticRegression_win1_awareness,LogisticRegression_win1_confidence,LogisticRegression_win1_correct,LogisticRegression_win2_awareness,LogisticRegression_win2_confidence,LogisticRegression_win2_correct,LogisticRegression_win3_awareness,LogisticRegression_win3_confidence,LogisticRegression_win3_correct
0,1.5283327111371683,2.2642401758919792,1.1602658712055043,1.497840537181993,0.9355201038657524,1.1109683520529423,0.9664604661437172,1.172884694980845,0.7896807076234861
1,7.087921605550848,6.803485566868669,1.1090992640184176,2.065685692858205,2.6503294910685504,0.8588416225565755,1.0112068158454677,1.3612614757317933,0.9864386483929003
2,0.6236235620824352,1.4595989386767259,0.7280860773702811,0.5806008477810103,1.115824191779815,1.1286017537522206,1.1229927665479036,1.183035953343372,1.2544907809420307
3,1.30274180230646,1.7103094450203087,0.9725587611841462,1.3551389157686462,1.3275971747325956,1.0667938736868945,0.9986235660849837,1.4870580491798124,0.934526817939211
4,3.467577938599727,5.9046683899916825,1.5204830518035004,1.8385554477352237,3.0597585740186486,1.3413495912690536,1.3775257343294027,1.6821078337856314,1.400140828495186
5,3.764609932536448,6.326558309900194,1.2759489495710814,1.3701836379304848,1.6070767799068963,1.2183590629752155,1.0849735689632967,1.0123242448628451,0.8224177871477748
6,1.1216796258929993,1.736736410581474,1.0777152025293664,1.6061839092996175,1.022860102122958,0.8904812672563479,1.3353266419259526,1.0865218542799886,1.1668705428143726
7,8.226747198521837,3.0324300675377076,1.3712011136280968,3.3707942637071118,1.240984885359171,1.2864804544304433,3.9001358099632357,0.8562554262124493,0.7792755010297492
8,12.710484751897951,3.3539172881115404,0.9634073735532239,4.810357344606296,2.3223932537016228,1.108758655831873,4.029337930725725,1.4683955725563083,1.082927561354322
9,5.84471686704995,4.394447560162026,0.7732676485653838,1.5108129706564797,2.8070734673720463,1.0971985466031018,1.0888378735802795,1.4228361528451365,1.980528471774439
10,3.8053971135415816,6.755658705172814,1.5349981553824763,2.1482376218738253,1.5108148493318547,0.978228004478113,1.7827000115579903,1.0855551884430985,0.8743494192818884
11,1.1340991335970454,2.1095671367623816,0.6783627336575133,1.4362399053043715,2.7417274359311357,0.7572328303316663,1.4025020339150456,3.5531831346858094,0.893378598872853
12,1.946249638302509,4.130246926480035,0.9195893886945059,1.144372677044348,1.3673238605327727,0.9352897536838775,0.7760829980861821,0.6727455743665721,1.032470198959768
13,1.623647383396118,2.9745068968375437,0.9604369479175646,1.4727229086212652,1.7153298773039343,0.9869256456475781,1.5165274858149393,0.9700663891989663,0.9737769494921974
14,2.404735262028187,2.0670894011679217,0.9718811863292112,1.4927477782246856,1.6836202473787565,1.1599621403841296,1.4259375380474133,1.344118959424627,1.1017910053416684
