logistic_win1_RT_awareness,logistic_win1_RT_confidence,logistic_win1_RT_correct,logistic_win1_awareness,logistic_win1_confidence,logistic_win1_correct,logistic_win2_RT_awareness,logistic_win2_RT_confidence,logistic_win2_RT_correct,logistic_win2_awareness,logistic_win2_confidence,logistic_win2_correct,logistic_win3_RT_awareness,logistic_win3_RT_confidence,logistic_win3_RT_correct,logistic_win3_awareness,logistic_win3_confidence,logistic_win3_correct
0.9222934789139389,0.4522054040213894,0.9849050194795212,2.8279097107272753,1.8865646786483057,1.0241880021310206,0.9261855544194354,0.957920638960854,0.8028502609072606,1.070593438870522,1.2316510444571045,1.7361993406138108,1.0139224166619045,0.5325383059359743,1.0011683938783318,0.8682756092098336,1.595860437981914,0.9286230712131959
0.9770585217527814,0.8005191030942707,0.9361648175418147,2.507268715781324,2.0293056793378903,0.8840663325271424,0.9636319940230471,0.9931872397916617,0.9256314554701852,1.2571566113820374,1.1337709176532549,1.3594454259231639,1.0495571936368193,1.1235756680558693,0.9390093497894616,0.9527109126208453,0.9892436807976916,1.0038997348492131
1.0497378210267587,0.9780437662100903,1.0565470838887359,1.4567874621559085,1.8132133301242745,1.1323468210001417,0.9177796117933379,1.0684304056241978,1.0999425349031051,1.3086943142557967,1.1067267550241595,1.1963971099381656,1.0663567007812973,1.1151730413568013,0.9943035393400189,1.114335651971511,1.0825069948186656,0.9696275161289538
1.1946477623034635,0.9659730032249254,0.881360212078556,1.2919018257938082,1.8012284525262958,1.2110324260541212,1.1706013783763012,1.1968635215284444,0.8400211677391366,0.8504152427018316,1.5409097282952822,0.8774024705160588,1.0867413161021091,1.1504103404360924,0.9318418002136991,0.8184038147718975,1.076696411937343,0.7068709277570984
0.9674809486872398,1.0566153160971572,0.9176529214849041,0.8926598971140464,0.719366733697979,1.1935999152791787,0.9972608210762471,1.066330568975387,0.9643766206955962,0.7763344134637291,0.5879392985971373,1.3053145105464576,1.0872050502412753,0.851771354399854,1.1206860650010209,1.1127895067511913,1.0208081502361281,0.9469831832905632
0.959651489650112,1.0622809156481672,1.136913371012684,2.8446230965912047,1.7797845715275924,0.6161840076737031,1.030961192522121,1.0250765702399756,1.1394062134660297,1.309971962369212,1.4820267428325635,0.872272978790712,1.0761781526046128,0.9852369227073329,0.9970690386242861,0.5929328856752163,0.9622319217595584,0.9602122492507458
0.7247983087538887,0.6865091472550149,1.0327668399017587,1.6551058635118445,2.233266808530908,1.2719614295023394,0.7836078146607357,0.8389716776878559,0.9734221422655858,1.8730282114976662,1.708656605154159,1.0306881074072538,0.8371828768661445,0.8457147188923133,1.0229696432438609,1.5755651890571487,1.7476362044725706,1.1640049937367778
1.023933927013671,0.8984452387913392,1.0292632730093623,0.7425075972480683,0.7822865998402728,0.9347971328300416,0.9841808142470567,1.1555001555400193,1.1824942098906492,0.558716803810529,1.1040408104016137,0.843520088886101,1.086483959851535,1.151045688054127,0.8680413138389446,0.8121390816374322,1.356338162778257,0.7874843419163509
0.9061210461598049,1.0284081400034586,1.0079144854387023,1.1930239790621144,1.0654369405247806,0.9335839500158103,0.944549850241663,1.1140540122524365,0.8796173533324855,1.2667902395670576,0.9345374390504481,1.4734402832247258,0.9977630139074006,0.6990979289742795,1.0323386595951796,1.1570269617638014,1.056106981306966,1.2054894092518065
1.1740405314093507,1.0276268036596208,0.8465448730802967,1.09132158361269,1.2373283815880092,0.8302169661656815,1.045629503081314,1.036119722618259,0.87340726433664,0.9081488897052044,1.2781957366636802,0.8753165053613132,1.0376215705606016,1.0300316087916628,0.8758032743737715,0.8311230839816898,1.2699249317487113,1.130318231959103
1.0118261531373394,0.9953037655248619,1.1575436107663202,0.627220839892472,1.268934684534057,1.0810285663470898,1.007445138739692,0.9908210625859825,1.0691322568132395,0.6339267643020433,0.8777486061785508,0.9416478056416412,1.1100828842773938,0.9232409952579674,1.014227556262975,0.8413594334742714,0.9355276915738705,0.6841556913042488
1.0206193726508923,1.08424037575593,0.8358909330528763,0.3223684669363276,1.3363854143261793,1.2256259221287886,0.9175773499913634,1.131407441535271,0.8530711456471202,1.1720571862062126,1.0156621329176694,0.8860840243772571,1.1536620474227415,1.0829666166872969,0.8918367338230894,0.8114278628169604,1.0046387617646426,0.9912815890625347
0.9487501327796852,1.3039476571717188,1.046416293405526,1.5705125864177978,1.009511598544698,1.0126129906258041,0.9391170396659752,1.0362843369204993,1.0440816896516154,1.36871078038705,0.8385165360015154,1.0178621955464775,0.8997963041653664,1.0292328928989374,1.1688980286521644,1.4149454775066193,1.0739269521303736,1.1458798755075699
0.8298191287596964,0.9433026181254203,1.2268054002926698,0.43217711909244316,1.273188284335145,1.1647282361337306,0.9080328478169531,1.1642891015686498,0.9848637841411008,0.9320798647713573,1.1521319034121995,0.9452365541116295,0.8942841839441423,0.961925947845771,1.228274626478515,1.075969503165411,0.9630036601054993,1.1134192893756227
1.04290898882478,1.0459112228952987,1.1517022923180318,0.892052421185796,1.1622000673294786,1.4872465579161125,1.0441404249500696,1.0545017038304114,0.8037651228692144,0.6895297267567407,0.7556606487640473,1.2377666802575882,1.0056553033816436,1.1202918629517444,1.0083447076864671,1.0030198622690134,0.6729610251380092,1.1957497502536272
1.0284600561802357,0.9241053397623834,1.0508260227414878,0.5512633134091968,1.834348995627799,0.8382549215064431,1.0377801597978227,0.8736421075889432,1.0177645891992972,0.8084045020697338,0.639316021290788,0.9622396591716644,1.2496325272086575,1.1568807983082448,0.8780664132598622,1.034465529788127,0.67663690944377,1.2071040979217684
