,LogisticRegression_win1_RT_awareness,LogisticRegression_win1_RT_confidence,LogisticRegression_win1_RT_correct,LogisticRegression_win2_RT_awareness,LogisticRegression_win2_RT_confidence,LogisticRegression_win2_RT_correct,LogisticRegression_win3_RT_awareness,LogisticRegression_win3_RT_confidence,LogisticRegression_win3_RT_correct
0,0.8269299480855151,0.7590324628414546,0.8434271237884029,0.9248781526909349,1.2137190430520852,0.7890848042498295,1.0961609556082506,0.9239825787248033,0.9422672285543074
1,0.8325918732354903,0.7629119472895015,0.5673131913920216,0.7727451172273282,0.9886423683160588,0.969226532292688,1.0077956468104179,1.1795745776186635,1.1136092775141357
2,0.8783508752815296,1.0527578479566437,0.9794710349516107,0.6632391412946039,1.1415422180251276,1.1498356746637426,0.9277521043372551,1.149738582057742,1.0876403018886918
3,0.8326767267314913,0.7326809341810464,0.8790490824553939,0.8915972008412265,0.876337579413583,0.5794520989647569,0.8508332843502022,0.9207108076065532,0.6896229346339506
4,0.3935705656837548,0.736154601592004,0.7390688142506094,0.5435267789603015,0.9677371436734566,0.7645745835929426,0.7355002699776884,1.0399331753705785,0.9289413564391213
5,0.9151753760929658,1.0262068521529975,0.7553563177577879,1.0376438886657897,1.0793164867061624,0.8636149058994756,1.2146303854700768,0.8696002743507638,0.9923724075167051
6,1.131830961369432,0.7695839645695741,0.9082248725704473,1.0259997244847652,1.0429039622960339,1.0809918583838216,1.295057013796458,0.8572326406366798,0.9755415251787245
7,1.02299249179251,1.1166786701879539,0.7781440367170065,0.943933495940632,1.1021747413138954,0.8913990285878177,0.9765256619208565,1.2030668286331394,0.8855936080821182
8,0.3784024559371702,1.1293680094213963,0.5351631005889094,0.4574921413621584,1.0328576252886645,0.8972416488049759,0.6523232967366435,0.9818104097578062,0.8767307020413913
9,0.4221304486336239,0.8199540341138407,0.6012050166976701,0.828514708690311,0.8676077111039341,0.7320955072775672,1.06532637772915,0.9337830765598409,0.8949850050409703
10,0.9386607468072514,0.9451674698167686,0.46650326116594476,0.87758040785182,0.970678150219096,1.3142748222021714,0.8997709464753939,0.9503215191562844,1.2518349105602284
11,0.622434683467037,0.8354083603895577,0.7195882833738435,0.8004929412443481,0.8555461288715194,0.6524238018551463,0.8919185226708508,0.8074834284397023,0.6064926066801535
12,0.9275175662723281,1.1120234870840555,0.7701374130176785,0.9477053803938005,1.1332125574579277,0.8893598520183824,0.9691308435688136,0.9126632093474397,1.0000602839681747
13,1.004025962217266,0.8929823057441438,0.853627758150229,0.8388330630991371,0.9397431061443576,0.8064068460555,0.9213185551615755,1.0190374920889342,0.8680215634065087
14,1.105543184831405,1.0651123221075338,0.7258184182494644,1.0051962954785627,1.0549624593084856,0.9090104653475995,0.9873319206360706,0.9329544615171055,1.0240615974330678
